background/signal,pT GeV,mass GeV,width,ptD,#of constituents
1,331.448,10.178,0.005,0.994,2
1,112.242,8.194,0.058,0.757,3
1,34.402,5.401,0.115,0.774,9
1,54.508,5.382,0.079,0.613,3
0,23.88,2.163,0.049,0.684,3
1,29.75,3.603,0.095,0.762,3
1,60.645,5.113,0.039,0.944,2
1,26.185,0.288,0.01,0.745,2
1,70.473,6.77,0.066,0.64,4
1,142.906,20.554,0.088,0.589,5
1,53.511,3.656,0.053,0.718,3
1,210.319,24.701,0.09,0.648,12
1,70.032,10.404,0.122,0.573,4
1,133.773,13.082,0.045,0.639,5
1,190.487,23.753,0.087,0.576,5
1,198.894,5.007,0.019,0.566,4
1,114.442,3.967,0.033,0.741,2
0,55.209,9.952,0.151,0.528,5
1,423.315,35.32,0.049,0.664,12
1,39.86,4.02,0.094,0.675,3
1,450.601,41.425,0.058,0.612,8
1,63.886,9.49,0.097,0.748,4
0,29.6,7.017,0.229,0.533,7
0,36.649,8.059,0.178,0.575,9
1,45.66,3.165,0.062,0.704,4
1,82.049,9.885,0.091,0.541,6
1,49.883,0.0,0.0,1.0,1
0,45.28,4.494,0.083,0.583,4
0,22.435,4.323,0.162,0.488,5
1,70.021,4.296,0.043,0.87,2
0,25.192,0.0,0.0,1.0,1
0,25.209,4.23,0.151,0.523,4
1,112.559,0.0,0.0,1.0,1
0,22.082,5.06,0.214,0.403,8
0,20.018,3.017,0.122,0.621,4
0,38.241,3.475,0.076,0.521,5
1,31.7,0.0,0.0,1.0,1
0,63.536,6.474,0.078,0.718,4
1,99.719,10.193,0.064,0.656,4
0,28.41,1.367,0.038,0.827,2
1,25.77,2.083,0.07,0.481,8
1,61.662,4.753,0.04,0.928,3
1,87.611,12.327,0.113,0.518,10
1,23.889,0.0,0.0,1.0,1
1,61.953,10.356,0.144,0.467,7
0,33.43,2.502,0.074,0.713,2
1,69.924,14.305,0.171,0.487,14
1,75.862,13.56,0.147,0.641,8
0,44.286,5.355,0.114,0.72,3
1,39.537,6.016,0.146,0.557,4
0,21.452,3.611,0.166,0.627,3
1,76.341,3.608,0.037,0.783,3
0,57.743,10.373,0.145,0.502,12
1,55.153,3.486,0.02,0.975,2
0,23.028,3.271,0.114,0.632,3
0,20.793,1.773,0.059,0.871,2
1,166.917,0.963,0.005,0.783,2
0,63.188,6.578,0.091,0.631,3
0,22.709,2.127,0.087,0.579,3
1,25.633,4.875,0.172,0.517,4
0,25.266,4.558,0.17,0.482,5
0,40.869,6.681,0.124,0.545,4
1,49.541,10.733,0.185,0.468,6
1,36.031,2.355,0.044,0.808,3
0,42.852,1.722,0.022,0.924,2
0,33.191,0.0,0.0,1.0,1
0,35.494,5.337,0.131,0.785,2
1,28.735,3.062,0.078,0.805,4
0,20.501,1.314,0.056,0.785,2
1,225.784,23.329,0.06,0.849,5
1,78.857,6.743,0.059,0.669,4
1,63.169,5.957,0.062,0.723,7
0,42.917,10.048,0.229,0.51,5
1,34.039,7.662,0.206,0.508,5
0,27.422,3.476,0.105,0.706,3
1,22.349,0.846,0.037,0.723,3
0,45.376,8.408,0.17,0.509,4
1,26.11,4.297,0.15,0.567,4
0,25.43,3.689,0.136,0.742,2
1,172.62,21.537,0.101,0.683,7
0,28.134,4.715,0.155,0.667,3
0,48.587,9.003,0.141,0.614,10
0,24.098,2.916,0.112,0.757,2
0,22.225,4.657,0.183,0.471,9
1,82.569,0.688,0.008,0.733,2
0,21.595,2.813,0.124,0.667,3
1,103.226,2.881,0.005,0.993,3
0,36.718,6.061,0.154,0.538,4
0,28.628,3.524,0.1,0.535,5
1,96.401,6.351,0.053,0.823,2
0,30.071,4.794,0.14,0.68,6
1,45.444,3.118,0.046,0.694,6
1,51.443,3.566,0.055,0.78,4
0,24.815,1.698,0.055,0.649,5
1,66.39,7.026,0.057,0.813,5
1,78.534,8.535,0.082,0.784,3
0,29.246,3.962,0.135,0.708,3
0,37.03,2.178,0.059,0.71,2
1,112.4,19.31,0.158,0.515,5
1,136.03,17.328,0.091,0.588,6
1,37.722,4.718,0.089,0.864,2
0,29.665,5.492,0.173,0.657,3
0,23.838,6.222,0.243,0.392,11
1,123.745,8.237,0.026,0.949,5
0,38.341,5.567,0.124,0.612,4
0,21.632,4.33,0.165,0.529,5
1,228.508,9.182,0.012,0.971,4
0,23.669,3.65,0.152,0.713,2
0,20.762,1.813,0.068,0.693,3
0,59.237,6.844,0.097,0.802,2
1,39.437,6.177,0.151,0.562,5
0,50.007,12.532,0.241,0.454,5
0,34.53,4.63,0.132,0.627,3
0,32.963,2.864,0.045,0.702,5
0,32.288,6.816,0.189,0.571,4
0,22.401,3.019,0.121,0.647,3
1,38.061,4.632,0.119,0.576,6
0,20.306,3.552,0.154,0.754,3
1,59.335,5.392,0.059,0.677,5
0,28.591,5.207,0.152,0.546,4
0,20.733,4.205,0.2,0.51,4
1,78.858,4.202,0.017,0.973,2
1,25.399,0.0,0.0,1.0,1
0,22.821,2.586,0.112,0.715,2
0,24.751,3.88,0.143,0.701,3
0,58.909,14.709,0.228,0.408,11
1,198.93,25.275,0.092,0.828,5
1,195.124,26.181,0.086,0.559,7
1,98.456,16.526,0.125,0.502,8
0,32.078,5.877,0.174,0.554,5
1,69.715,4.66,0.057,0.676,4
0,42.063,0.0,0.0,1.0,1
1,167.242,12.621,0.034,0.903,7
1,61.117,9.334,0.129,0.424,7
1,30.238,5.381,0.152,0.591,3
1,72.149,12.049,0.141,0.49,7
0,21.376,0.0,0.0,1.0,1
1,50.298,4.438,0.052,0.784,3
0,27.754,4.594,0.155,0.652,4
0,26.268,0.0,0.0,1.0,1
1,82.71,12.477,0.118,0.61,3
0,23.384,5.254,0.211,0.416,7
1,201.76,14.515,0.035,0.937,2
0,31.536,4.114,0.125,0.702,3
1,110.609,2.855,0.02,0.838,2
0,46.139,9.17,0.188,0.376,9
0,33.202,4.451,0.12,0.772,2
1,96.934,12.508,0.093,0.738,4
0,20.446,2.293,0.107,0.738,2
0,29.569,5.149,0.166,0.734,2
0,26.738,4.682,0.17,0.698,3
0,33.588,7.912,0.209,0.476,6
0,28.67,6.052,0.18,0.46,9
1,21.985,4.741,0.2,0.442,8
1,119.144,1.286,0.011,0.709,2
0,29.578,5.545,0.147,0.58,4
1,21.071,0.0,0.0,1.0,1
1,32.894,5.257,0.149,0.611,5
1,59.879,4.733,0.061,0.6,4
0,49.277,8.256,0.164,0.618,3
1,58.003,0.0,0.0,1.0,1
0,33.098,8.09,0.226,0.431,6
1,216.612,10.119,0.015,0.83,9
0,23.426,3.623,0.13,0.622,3
0,20.258,0.0,0.0,1.0,1
0,22.501,1.171,0.021,0.96,2
0,20.236,3.13,0.135,0.688,3
0,23.364,1.949,0.075,0.769,2
0,30.559,1.697,0.053,0.738,2
0,23.882,0.911,0.025,0.884,2
1,186.696,13.485,0.045,0.845,4
1,54.653,4.315,0.071,0.59,3
0,23.372,2.906,0.108,0.631,3
0,22.576,3.583,0.149,0.551,6
0,24.125,4.208,0.159,0.677,3
1,32.745,2.939,0.085,0.691,3
0,21.465,4.016,0.163,0.581,5
1,472.659,29.088,0.028,0.731,4
1,39.006,4.973,0.108,0.531,8
1,45.238,6.82,0.092,0.658,6
1,47.429,2.448,0.042,0.768,3
0,20.28,3.235,0.137,0.555,6
1,44.961,6.854,0.14,0.664,3
1,41.143,5.036,0.099,0.699,4
1,30.008,2.928,0.093,0.735,2
0,39.68,5.223,0.124,0.538,4
0,39.992,7.991,0.174,0.467,7
1,50.098,8.976,0.147,0.565,4
1,48.858,2.628,0.043,0.6,4
1,51.101,3.068,0.034,0.897,3
1,48.931,7.518,0.127,0.744,7
0,60.37,9.424,0.138,0.495,7
0,26.504,0.0,0.0,1.0,1
1,56.684,3.339,0.022,0.955,4
1,44.277,7.552,0.155,0.491,5
1,43.093,5.728,0.074,0.552,9
0,23.423,0.685,0.027,0.756,2
0,45.367,11.739,0.246,0.443,14
1,34.98,-0.0,0.0,1.0,2
1,28.859,5.049,0.152,0.66,4
1,102.429,21.626,0.187,0.515,6
1,68.347,0.948,0.013,0.728,2
1,46.867,5.704,0.084,0.815,8
1,41.217,7.549,0.169,0.586,8
1,28.264,5.993,0.197,0.55,4
1,184.081,15.706,0.04,0.77,4
1,29.397,4.396,0.134,0.561,4
0,30.833,4.897,0.145,0.468,5
0,26.048,3.636,0.126,0.604,4
0,22.046,2.895,0.102,0.563,4
1,111.273,8.716,0.059,0.676,3
0,43.097,5.239,0.11,0.613,5
1,74.867,3.629,0.034,0.816,3
0,25.612,2.244,0.059,0.879,2
0,34.221,1.98,0.058,0.709,2
0,30.202,4.044,0.103,0.685,4
1,44.72,4.441,0.054,0.92,3
0,57.315,9.814,0.155,0.622,11
1,57.141,3.564,0.035,0.879,3
1,20.024,3.251,0.131,0.444,10
0,23.629,0.0,0.0,1.0,1
0,22.544,3.776,0.136,0.547,6
1,72.049,6.9,0.069,0.761,4
1,116.537,21.021,0.151,0.396,19
1,203.83,34.433,0.149,0.534,7
1,82.878,7.708,0.087,0.726,3
0,24.917,3.312,0.129,0.726,2
1,85.605,9.706,0.083,0.632,4
0,28.101,4.78,0.154,0.549,9
0,20.745,2.617,0.1,0.769,3
1,124.331,13.93,0.078,0.867,2
0,25.233,3.835,0.146,0.522,4
1,287.081,32.783,0.068,0.555,9
1,44.02,0.0,0.0,1.0,2
1,122.047,22.143,0.163,0.441,8
1,100.377,11.69,0.086,0.618,4
1,71.383,11.313,0.106,0.672,4
1,61.096,10.019,0.109,0.649,8
1,195.236,18.755,0.061,0.693,5
0,29.285,5.51,0.175,0.563,4
0,27.292,3.164,0.088,0.656,4
1,29.818,0.0,0.0,1.0,1
0,28.662,1.897,0.064,0.733,2
0,26.579,2.699,0.06,0.908,2
1,82.39,13.088,0.146,0.541,7
1,132.319,2.511,0.005,0.979,3
1,63.849,6.518,0.053,0.929,2
1,201.315,12.72,0.022,0.969,2
0,25.817,0.0,0.0,1.0,1
1,66.125,14.135,0.203,0.527,6
0,23.898,2.39,0.067,0.634,5
0,25.034,4.911,0.174,0.452,13
1,72.471,14.174,0.18,0.573,4
1,37.873,6.427,0.16,0.579,3
0,45.329,9.867,0.181,0.504,8
0,20.862,3.938,0.172,0.611,4
1,44.887,2.956,0.061,0.679,3
0,21.294,1.092,0.051,0.709,2
1,32.397,1.873,0.058,0.71,2
0,27.586,5.474,0.176,0.526,6
1,45.878,7.484,0.118,0.619,4
0,35.661,5.481,0.134,0.656,5
1,63.39,10.476,0.137,0.777,3
0,36.506,2.258,0.031,0.936,2
0,25.121,3.564,0.109,0.836,2
0,36.589,5.306,0.113,0.808,7
0,22.281,2.243,0.093,0.753,2
0,37.888,0.0,0.0,1.0,1
1,82.788,11.593,0.107,0.676,7
1,52.447,6.176,0.104,0.629,4
0,27.369,3.194,0.069,0.895,4
1,42.14,3.471,0.07,0.664,4
0,22.679,0.0,0.0,1.0,1
1,81.225,15.025,0.166,0.686,3
1,77.08,9.33,0.074,0.681,6
0,51.708,3.05,0.049,0.644,6
0,20.735,3.343,0.151,0.659,4
1,45.863,4.393,0.074,0.836,2
1,161.506,7.949,0.041,0.682,3
0,34.182,0.0,0.0,1.0,1
0,28.14,3.822,0.101,0.603,5
1,89.293,7.554,0.062,0.554,6
0,31.7,5.355,0.15,0.689,3
1,42.168,7.852,0.176,0.52,4
0,23.518,1.713,0.035,0.939,2
0,22.713,3.921,0.16,0.657,4
1,136.058,10.698,0.039,0.821,4
0,51.886,10.552,0.17,0.522,5
0,33.039,6.124,0.165,0.502,9
1,145.562,15.727,0.067,0.578,9
1,33.225,6.743,0.186,0.431,6
0,23.657,2.454,0.071,0.875,2
1,65.422,9.867,0.126,0.525,4
0,27.791,0.0,0.0,1.0,1
1,44.72,0.0,0.0,1.0,1
1,45.487,4.649,0.09,0.561,4
0,22.508,0.0,0.0,1.0,1
1,65.978,9.381,0.098,0.773,6
0,25.9,2.084,0.071,0.568,4
0,32.791,5.421,0.137,0.583,5
0,30.874,4.182,0.112,0.645,3
1,29.26,2.839,0.063,0.677,4
0,23.922,3.308,0.124,0.772,2
0,25.276,3.179,0.125,0.711,2
1,74.211,2.604,0.022,0.893,2
1,46.137,8.063,0.165,0.55,4
1,54.937,7.155,0.105,0.809,3
1,41.378,4.649,0.08,0.516,7
1,36.458,8.117,0.215,0.485,7
0,23.18,0.0,0.0,1.0,1
1,138.284,17.332,0.106,0.535,5
1,146.736,12.758,0.061,0.745,6
0,36.882,3.675,0.057,0.914,2
1,83.675,4.858,0.023,0.954,4
0,22.552,3.631,0.16,0.707,2
1,159.943,5.173,0.016,0.939,2
1,51.64,3.907,0.068,0.665,3
1,100.989,11.358,0.067,0.631,5
1,111.482,19.395,0.12,0.512,7
0,25.142,4.016,0.155,0.503,4
1,26.642,0.0,0.0,1.0,1
0,26.796,1.398,0.015,0.978,3
0,23.365,4.523,0.165,0.704,4
0,48.322,9.288,0.187,0.593,3
0,23.348,3.36,0.135,0.744,2
0,20.308,0.0,0.0,1.0,1
0,32.587,4.425,0.129,0.564,4
1,89.484,7.16,0.035,0.949,3
0,20.159,4.048,0.168,0.545,7
1,46.398,5.786,0.082,0.826,9
0,22.628,2.957,0.129,0.711,2
1,56.001,8.563,0.115,0.618,5
1,20.713,0.567,0.026,0.735,2
1,41.643,1.966,0.045,0.639,3
0,32.229,2.336,0.043,0.745,3
0,55.018,0.0,0.0,1.0,1
0,26.116,1.322,0.038,0.784,3
0,49.236,4.852,0.057,0.897,4
0,53.544,8.206,0.139,0.586,4
1,37.549,7.073,0.148,0.504,8
0,23.351,3.914,0.13,0.54,6
1,80.404,10.58,0.095,0.742,3
0,35.641,6.56,0.16,0.516,11
1,90.139,11.995,0.114,0.501,10
0,20.259,2.32,0.114,0.71,2
0,20.916,1.923,0.086,0.6,4
0,29.525,3.349,0.104,0.567,4
0,25.531,3.122,0.098,0.602,4
0,25.392,4.48,0.153,0.563,8
1,51.092,0.0,0.0,1.0,1
1,289.733,21.386,0.052,0.676,5
1,67.288,3.8,0.035,0.815,4
0,31.139,3.488,0.111,0.589,3
0,31.117,6.225,0.183,0.647,4
0,22.207,2.267,0.071,0.622,5
0,25.12,3.349,0.106,0.773,3
0,21.511,2.54,0.098,0.809,2
0,27.161,5.181,0.174,0.553,4
0,21.846,3.35,0.127,0.767,3
0,21.624,0.987,0.033,0.86,2
1,32.671,3.487,0.057,0.926,2
1,83.462,8.36,0.062,0.641,4
0,26.456,5.654,0.189,0.413,12
1,53.459,8.079,0.145,0.597,4
1,36.058,3.684,0.094,0.537,5
0,24.744,5.573,0.219,0.464,7
0,27.457,0.872,0.032,0.711,2
1,119.035,5.557,0.012,0.984,2
0,36.9,6.894,0.179,0.559,4
0,38.221,6.115,0.127,0.578,5
0,37.861,6.594,0.168,0.457,7
0,45.805,6.279,0.128,0.479,5
0,41.057,8.426,0.196,0.665,3
0,25.137,4.16,0.15,0.649,3
1,76.036,0.696,0.006,0.872,2
0,35.179,3.979,0.101,0.509,4
0,20.994,2.918,0.126,0.738,3
1,133.64,11.687,0.047,0.708,8
1,67.512,8.894,0.098,0.834,3
0,30.07,6.002,0.187,0.603,4
0,23.927,5.368,0.21,0.595,6
0,30.596,5.539,0.159,0.554,8
0,27.198,4.948,0.166,0.589,3
1,114.368,2.644,0.003,0.995,2
0,41.484,6.575,0.147,0.542,5
1,160.473,17.113,0.069,0.852,10
1,43.145,6.782,0.144,0.625,4
0,21.052,3.359,0.133,0.56,8
1,70.652,9.994,0.096,0.636,5
0,21.087,2.57,0.116,0.737,3
0,55.486,10.091,0.16,0.569,4
0,48.33,10.046,0.195,0.454,6
1,90.493,10.921,0.084,0.868,2
1,29.212,5.554,0.179,0.609,4
1,183.35,20.559,0.065,0.552,6
1,85.049,16.899,0.145,0.471,8
0,40.621,7.832,0.176,0.498,7
1,81.508,11.789,0.118,0.517,7
0,46.307,9.155,0.183,0.504,4
1,111.049,9.029,0.035,0.95,3
0,21.418,3.263,0.133,0.572,8
1,93.243,9.968,0.073,0.662,6
0,23.206,2.698,0.113,0.593,4
0,29.08,4.243,0.136,0.613,5
0,29.221,3.842,0.111,0.606,3
1,90.452,11.171,0.091,0.638,10
0,30.319,5.073,0.151,0.627,6
1,61.614,8.72,0.108,0.631,7
0,21.614,3.441,0.156,0.668,3
1,47.22,6.774,0.096,0.649,6
0,21.819,0.45,0.018,0.787,2
0,21.903,2.211,0.073,0.671,5
1,24.595,3.455,0.085,0.743,4
1,172.536,9.106,0.035,0.576,5
0,28.809,2.374,0.041,0.935,3
0,25.596,2.563,0.077,0.631,5
0,20.303,3.2,0.135,0.648,5
1,59.148,9.216,0.13,0.516,6
0,22.642,3.2,0.119,0.768,5
0,20.306,2.115,0.07,0.879,2
0,24.332,3.323,0.136,0.708,2
0,30.88,6.057,0.176,0.426,7
0,24.035,3.341,0.129,0.634,3
0,28.523,0.0,0.0,1.0,1
1,110.405,21.1,0.155,0.386,13
0,27.725,3.858,0.136,0.638,3
0,32.232,5.56,0.16,0.675,4
1,280.954,9.433,0.016,0.741,5
1,20.315,4.007,0.188,0.562,4
0,25.462,0.0,0.0,1.0,1
1,68.464,7.158,0.071,0.759,5
0,34.364,5.681,0.147,0.46,8
0,32.981,6.826,0.188,0.457,7
0,32.861,5.996,0.147,0.487,6
1,116.209,9.175,0.031,0.658,4
0,33.774,4.137,0.078,0.768,3
0,29.113,5.773,0.178,0.607,4
0,25.735,4.593,0.161,0.503,10
0,21.887,3.409,0.149,0.691,3
0,26.062,4.59,0.17,0.467,8
1,29.272,4.112,0.123,0.734,4
0,35.728,6.948,0.177,0.491,6
0,22.376,1.72,0.065,0.621,3
1,30.03,0.0,0.0,1.0,1
1,32.031,3.351,0.086,0.645,3
0,30.971,6.474,0.194,0.493,11
1,81.813,6.794,0.048,0.64,4
1,57.743,9.173,0.131,0.643,4
0,25.526,2.554,0.093,0.756,2
0,34.389,5.802,0.149,0.64,3
0,20.291,3.247,0.137,0.628,4
0,29.884,3.717,0.088,0.557,4
0,22.018,1.96,0.073,0.813,2
1,21.771,3.857,0.16,0.561,4
0,35.74,6.524,0.15,0.545,4
1,97.726,8.631,0.065,0.698,4
1,107.872,8.958,0.054,0.758,4
1,30.015,4.824,0.155,0.598,4
0,27.303,3.502,0.106,0.683,3
0,23.865,4.5,0.17,0.685,3
1,161.436,20.331,0.099,0.483,6
0,21.636,4.76,0.204,0.458,8
1,53.992,0.0,0.0,1.0,1
0,26.657,6.328,0.222,0.459,6
1,131.262,6.707,0.043,0.737,3
0,24.365,1.974,0.071,0.786,3
1,219.402,41.144,0.163,0.573,8
0,30.656,6.399,0.204,0.55,4
1,35.993,2.858,0.041,0.824,4
1,83.54,11.901,0.115,0.596,13
0,25.955,0.0,0.0,1.0,1
1,76.681,7.569,0.059,0.721,7
1,51.035,3.605,0.07,0.708,2
0,28.933,2.683,0.077,0.609,3
0,22.056,3.376,0.152,0.708,2
1,43.1,5.909,0.109,0.559,6
0,22.975,3.262,0.116,0.661,3
1,30.375,4.794,0.138,0.467,8
0,31.089,1.419,0.045,0.71,2
1,160.071,25.91,0.137,0.576,7
1,102.107,15.793,0.135,0.548,12
1,90.418,11.806,0.112,0.507,5
0,21.622,3.317,0.115,0.557,4
0,53.518,7.607,0.123,0.706,3
1,37.995,5.603,0.116,0.769,3
1,50.537,4.328,0.048,0.862,6
1,41.077,5.242,0.116,0.642,5
0,20.256,3.994,0.172,0.708,6
0,39.209,6.28,0.147,0.525,4
1,101.647,6.909,0.051,0.664,4
0,21.614,0.396,0.018,0.708,3
0,42.75,6.439,0.139,0.574,5
0,20.946,1.567,0.035,0.945,2
0,25.426,5.477,0.195,0.468,6
0,20.593,2.097,0.095,0.708,3
1,246.153,34.884,0.093,0.708,8
1,27.469,2.024,0.041,0.919,2
0,39.635,7.471,0.175,0.429,7
1,24.111,4.499,0.13,0.627,4
0,47.574,7.526,0.146,0.603,7
1,66.087,8.458,0.116,0.543,4
0,95.424,21.822,0.21,0.398,13
1,232.025,3.837,0.008,0.9,3
0,37.583,8.21,0.207,0.592,3
0,42.847,6.274,0.139,0.542,5
0,28.918,6.229,0.204,0.515,4
0,107.543,13.862,0.09,0.611,8
1,46.538,1.641,0.031,0.779,2
1,88.446,8.998,0.077,0.56,12
0,30.552,4.251,0.12,0.515,4
0,22.778,0.0,0.0,1.0,1
0,20.187,0.0,0.0,1.0,1
0,24.925,0.724,0.014,0.936,2
0,24.106,4.633,0.178,0.537,4
0,41.283,7.064,0.16,0.481,7
1,300.8,11.399,0.007,0.99,4
0,30.488,0.0,0.0,1.0,1
1,23.517,4.771,0.191,0.589,12
1,67.98,6.189,0.065,0.623,9
1,69.498,5.042,0.044,0.701,4
1,84.99,8.031,0.065,0.64,3
1,152.866,7.099,0.027,0.78,5
1,187.146,12.778,0.028,0.958,2
1,70.184,11.26,0.135,0.626,7
0,24.373,3.256,0.091,0.719,3
0,20.018,1.371,0.045,0.887,2
1,85.727,4.54,0.028,0.833,4
0,20.738,0.0,0.0,1.0,1
0,26.582,2.685,0.077,0.842,2
1,29.584,-0.0,0.0,1.0,2
1,57.77,3.594,0.026,0.735,4
1,205.789,22.287,0.063,0.672,6
1,92.935,14.192,0.124,0.755,4
0,55.525,10.876,0.175,0.473,7
0,23.744,2.977,0.09,0.847,3
0,27.752,4.316,0.125,0.614,4
0,20.907,1.475,0.043,0.733,3
0,54.781,8.969,0.14,0.519,9
1,101.479,18.23,0.152,0.599,4
1,272.866,28.197,0.061,0.694,4
1,88.536,7.835,0.062,0.627,7
0,20.562,2.234,0.089,0.814,2
1,29.654,3.151,0.071,0.693,3
1,60.446,1.466,0.02,0.791,3
0,24.535,1.466,0.033,0.922,2
0,24.101,4.239,0.168,0.579,5
0,23.524,3.39,0.143,0.707,2
0,33.516,4.0,0.086,0.859,2
1,51.945,9.88,0.174,0.472,5
0,37.455,5.491,0.129,0.46,9
1,55.569,5.185,0.086,0.53,5
0,27.787,4.605,0.133,0.648,6
1,50.337,11.156,0.21,0.4,8
0,22.103,4.111,0.175,0.662,4
1,59.171,6.41,0.096,0.739,3
0,66.599,11.5,0.143,0.501,5
0,20.863,3.771,0.165,0.669,4
1,86.875,12.734,0.119,0.59,7
1,76.177,5.874,0.041,0.927,2
1,53.837,10.703,0.179,0.505,8
1,110.663,19.445,0.147,0.557,7
0,20.83,0.0,0.0,1.0,1
0,22.738,3.212,0.117,0.517,4
0,24.858,4.028,0.137,0.585,3
0,28.669,5.469,0.188,0.584,3
0,31.18,3.83,0.116,0.716,3
1,70.403,2.049,0.022,0.819,3
0,24.578,4.32,0.161,0.632,8
0,28.55,4.531,0.134,0.542,4
0,34.517,6.031,0.151,0.594,4
0,23.259,0.0,0.0,1.0,1
0,22.979,3.597,0.144,0.536,4
1,43.997,1.489,0.029,0.665,3
0,47.486,6.524,0.122,0.588,3
0,21.71,2.167,0.089,0.748,3
0,52.761,10.221,0.156,0.506,13
1,22.465,0.22,0.007,0.878,2
0,37.449,0.0,0.0,1.0,1
1,92.012,9.335,0.089,0.56,7
0,22.513,4.249,0.168,0.523,7
0,63.29,8.463,0.106,0.803,4
1,99.568,2.717,0.006,0.988,2
1,26.149,3.028,0.115,0.712,2
1,158.89,5.272,0.009,0.979,4
0,36.446,5.956,0.141,0.66,4
1,75.174,5.999,0.067,0.805,2
1,151.719,0.0,0.0,1.0,1
0,41.557,5.001,0.103,0.544,4
1,300.654,23.675,0.058,0.754,6
1,24.106,0.0,0.0,1.0,1
1,90.473,5.688,0.044,0.703,3
1,96.888,14.337,0.143,0.513,5
1,46.756,3.908,0.044,0.655,4
1,27.199,1.752,0.052,0.822,2
0,24.598,4.079,0.163,0.713,2
0,51.439,8.116,0.127,0.65,4
0,30.98,0.0,0.0,1.0,1
1,91.772,5.741,0.044,0.571,5
0,25.231,4.053,0.145,0.684,4
0,39.838,9.437,0.219,0.403,8
0,33.053,7.439,0.216,0.51,4
0,39.481,7.794,0.195,0.591,4
0,106.952,18.501,0.129,0.518,8
1,20.805,0.0,0.0,1.0,1
0,26.257,3.893,0.132,0.69,5
1,114.575,19.381,0.142,0.644,5
1,220.54,14.446,0.026,0.957,4
0,53.548,8.015,0.118,0.74,5
1,39.577,5.867,0.136,0.544,4
0,20.701,2.56,0.104,0.636,4
1,158.781,22.337,0.094,0.591,8
0,22.503,2.544,0.1,0.776,2
0,39.011,5.998,0.124,0.443,10
0,20.356,2.821,0.125,0.666,6
1,54.752,3.692,0.032,0.701,4
1,54.287,3.773,0.039,0.687,3
1,99.061,0.0,0.0,1.0,1
1,36.129,1.197,0.032,0.687,3
0,27.175,0.66,0.011,0.944,2
0,22.031,4.375,0.181,0.488,5
0,26.693,0.0,0.0,1.0,1
1,20.861,0.0,0.0,1.0,1
0,28.794,5.425,0.158,0.521,5
1,151.522,9.674,0.04,0.733,5
1,131.38,25.674,0.179,0.503,7
1,111.623,21.302,0.163,0.437,9
1,69.677,7.171,0.068,0.557,5
1,29.227,5.334,0.138,0.712,7
0,27.735,3.932,0.131,0.752,2
1,60.737,7.766,0.079,0.869,4
1,120.665,9.048,0.05,0.6,4
1,22.384,2.289,0.085,0.806,2
0,54.751,5.951,0.071,0.856,4
1,215.725,13.53,0.039,0.724,3
1,67.971,10.867,0.125,0.533,4
0,30.952,6.806,0.207,0.556,6
1,29.096,0.0,0.0,1.0,1
1,144.519,8.99,0.024,0.781,6
0,22.602,2.458,0.095,0.785,2
1,67.139,1.378,0.017,0.813,2
0,22.573,3.517,0.14,0.675,7
0,35.005,7.615,0.192,0.513,6
1,29.728,1.998,0.059,0.622,4
1,89.811,7.37,0.066,0.813,3
1,33.991,6.718,0.168,0.471,6
0,20.969,1.647,0.053,0.745,3
0,47.597,6.724,0.134,0.739,3
1,92.807,6.668,0.029,0.738,4
0,56.942,10.513,0.152,0.761,4
0,27.782,3.633,0.109,0.698,3
1,50.157,7.617,0.111,0.488,6
1,221.197,13.39,0.026,0.802,3
1,73.993,0.0,0.0,1.0,1
1,50.693,0.0,0.0,1.0,1
0,22.384,4.095,0.168,0.382,17
0,20.932,3.207,0.148,0.724,2
1,55.898,8.772,0.145,0.384,8
1,74.23,15.059,0.192,0.517,8
0,34.788,6.46,0.177,0.634,9
1,65.883,6.193,0.065,0.635,4
1,40.477,4.193,0.081,0.58,4
0,52.003,10.187,0.174,0.551,4
1,67.619,3.783,0.016,0.979,2
1,57.904,7.692,0.107,0.636,3
1,34.801,4.191,0.106,0.598,4
0,39.383,5.477,0.102,0.717,3
1,86.124,5.745,0.065,0.723,2
0,24.34,4.3,0.147,0.613,4
1,120.485,11.561,0.066,0.683,6
1,29.141,4.965,0.149,0.648,5
1,55.82,2.498,0.028,0.748,3
0,24.814,1.389,0.045,0.679,3
0,41.295,7.181,0.163,0.515,5
0,32.862,5.09,0.142,0.64,6
1,36.602,0.0,0.0,1.0,1
0,20.239,2.413,0.116,0.636,3
0,20.574,1.544,0.066,0.783,2
1,85.485,3.957,0.022,0.732,4
0,23.031,2.943,0.086,0.881,2
1,40.991,5.564,0.099,0.627,6
0,23.095,3.306,0.142,0.708,2
0,22.889,3.28,0.13,0.682,3
1,22.996,3.047,0.128,0.603,6
1,74.621,1.126,0.003,0.99,3
0,23.147,2.399,0.1,0.731,2
1,155.634,14.169,0.073,0.663,4
0,32.339,3.251,0.074,0.782,4
1,102.011,0.0,0.0,1.0,1
0,26.997,3.121,0.084,0.63,5
1,55.121,3.518,0.031,0.91,6
0,24.854,0.0,0.0,1.0,1
0,24.393,5.452,0.204,0.441,11
0,30.587,8.168,0.249,0.376,11
0,56.317,8.291,0.127,0.634,4
0,21.065,3.981,0.151,0.544,9
0,22.334,0.47,0.016,0.841,2
1,55.239,3.614,0.025,0.964,3
1,76.756,10.72,0.097,0.6,4
