background/signal,pT GeV,y,mass GeV,width,ptD,#of constituents
 0,    26.199,     0.404,     5.723,     0.193,     0.324,   17
 0,    22.188,    -1.616,     5.037,     0.194,     0.250,   21
 0,    24.683,    -1.337,     3.793,     0.109,     0.626,   10
 0,    49.641,     4.090,     8.162,     0.157,     0.734,    2
 0,    20.150,    -1.064,     3.890,     0.179,     0.484,    7
 0,    40.025,    -3.759,     7.369,     0.173,     0.745,    2
 0,    27.154,     3.577,     0.000,     0.000,     1.000,    1
 0,    30.608,     4.250,     5.495,     0.175,     0.721,    2
 0,   751.572,    -0.611,    26.383,     0.006,     0.987,    7
 0,    85.711,    -0.453,     9.977,     0.063,     0.784,   13
 1,    66.113,     4.045,     0.000,     0.000,     1.000,    1
 0,    29.731,     0.151,     7.395,     0.233,     0.249,   21
 0,    21.194,     0.725,     4.738,     0.209,     0.279,   19
 0,    23.662,    -1.255,     6.186,     0.251,     0.321,   15
 0,    20.469,    -1.202,     4.207,     0.175,     0.458,   12
 0,    22.011,    -0.761,     4.151,     0.170,     0.321,   14
 1,   616.458,    -0.082,    51.447,     0.027,     0.941,   16
 0,    31.830,     1.149,     7.507,     0.196,     0.330,   17
 1,    53.849,    -2.729,     6.114,     0.065,     0.913,    3
 0,    26.900,    -1.219,     5.447,     0.172,     0.324,   13
 0,    20.304,    -1.931,     5.313,     0.238,     0.300,   23
 0,    20.769,     1.163,     4.615,     0.197,     0.320,   16
 0,    32.703,    -0.521,     3.969,     0.097,     0.404,   11
 0,    22.607,     1.058,     4.476,     0.190,     0.509,   10
 0,    22.949,     2.678,     4.088,     0.147,     0.548,    6
 0,    22.639,     2.946,     3.054,     0.129,     0.639,    3
 0,    22.526,     3.884,     5.370,     0.226,     0.554,    4
 0,   109.415,     0.109,    10.972,     0.038,     0.869,    9
 1,    62.967,    -2.789,     5.863,     0.072,     0.810,    3
 0,    32.836,    -0.477,     7.674,     0.215,     0.355,   12
 0,    26.597,     1.231,     4.564,     0.148,     0.407,   13
 0,    20.657,     1.327,     4.280,     0.189,     0.443,    9
 1,    25.487,     4.207,     0.000,     0.000,     1.000,    1
 1,   646.676,     0.045,    32.554,     0.014,     0.974,    9
 0,   295.535,    -0.116,    16.536,     0.017,     0.960,    9
 1,    52.296,    -4.156,     7.639,     0.107,     0.855,    2
 0,    22.931,     1.129,     5.351,     0.211,     0.308,   16
 0,    24.707,    -0.262,     6.014,     0.232,     0.273,   17
 0,    23.595,    -2.427,     5.523,     0.214,     0.345,   12
 0,    21.271,    -4.410,     3.618,     0.156,     0.754,    2
 0,   571.155,    -1.136,    19.753,     0.007,     0.974,    7
 1,   129.260,    -2.830,    16.797,     0.091,     0.477,    9
 1,    29.728,    -1.916,     6.505,     0.206,     0.312,   17
 0,    29.116,     0.547,     6.718,     0.210,     0.280,   19
 0,    22.575,    -2.620,     3.745,     0.145,     0.474,    7
 0,    28.409,     1.018,     6.553,     0.202,     0.286,   18
 0,    24.704,     1.152,     4.545,     0.133,     0.612,   10
 0,    24.246,    -1.206,     6.323,     0.245,     0.362,   15
 0,    22.106,    -0.064,     4.392,     0.177,     0.385,   13
 0,    21.943,    -1.257,     5.331,     0.220,     0.338,   15
 0,    34.223,     3.847,     5.744,     0.160,     0.735,    2
 1,    26.492,     3.790,     1.519,     0.041,     0.862,    2
 1,   104.229,    -0.945,    16.130,     0.102,     0.742,   23
 0,    41.584,     1.163,     8.592,     0.189,     0.402,   17
 0,    38.495,     2.131,     4.709,     0.094,     0.408,   12
 0,    24.847,     0.999,     5.617,     0.212,     0.377,   14
 0,    25.572,     1.248,     3.450,     0.098,     0.789,    6
 1,    30.871,     4.007,     5.985,     0.192,     0.710,    2
 1,    24.219,    -3.347,     1.874,     0.064,     0.811,    2
 1,   220.867,     0.688,    14.116,     0.020,     0.853,    8
 1,   185.111,    -2.837,     8.427,     0.014,     0.804,    3
 0,    29.346,    -0.169,     7.901,     0.251,     0.299,   21
 0,    33.613,     2.691,     4.328,     0.080,     0.629,    5
 1,    24.571,     3.583,     2.751,     0.087,     0.836,    2
 1,    93.292,     2.557,     6.784,     0.043,     0.890,    7
 1,    70.417,    -4.216,     0.000,     0.000,     1.000,    1
 0,    51.924,    -4.457,     9.766,     0.183,     0.722,    2
 0,    51.304,    -4.260,     6.810,     0.114,     0.790,    2
 0,    22.431,     0.848,     6.364,     0.269,     0.306,   18
 0,    39.509,    -4.469,     7.050,     0.165,     0.753,    2
 1,    25.909,     4.047,     3.744,     0.142,     0.715,    2
 0,    28.674,     3.768,     5.545,     0.189,     0.717,    2
 0,    24.102,     3.867,     2.252,     0.092,     0.706,    3
 0,    23.931,     4.294,     0.000,     0.000,     1.000,    1
 1,   948.775,    -0.366,    42.597,     0.010,     0.965,   15
 0,    37.328,     1.179,     7.590,     0.153,     0.392,   14
 0,    27.210,     1.051,     6.312,     0.219,     0.305,   15
 0,    25.147,    -0.499,     5.566,     0.199,     0.315,   15
 0,    21.270,     0.373,     4.963,     0.217,     0.311,   19
 0,    22.408,     1.271,     4.403,     0.182,     0.509,   10
 1,    34.051,     2.761,     6.730,     0.168,     0.471,    6
 1,    38.456,    -4.241,     0.000,     0.000,     1.000,    1
 0,    22.754,     3.609,     4.099,     0.149,     0.516,    4
 1,   175.721,     0.834,    20.793,     0.052,     0.815,   17
 0,    57.615,    -0.266,    10.668,     0.160,     0.342,   18
 0,    29.674,    -1.801,     6.621,     0.196,     0.268,   24
 0,    23.635,     0.114,     5.935,     0.230,     0.249,   23
 0,    22.304,    -1.005,     5.015,     0.199,     0.300,   19
 0,    32.601,    -0.611,     5.821,     0.162,     0.329,   14
 0,    34.185,    -1.128,     2.257,     0.054,     0.638,    6
 0,    24.259,     1.182,     4.087,     0.158,     0.511,    7
 1,   488.166,     0.592,    32.776,     0.019,     0.940,   14
 0,    30.041,     0.385,     7.800,     0.236,     0.267,   21
 0,    41.980,     3.181,     7.996,     0.181,     0.439,    8
 0,    53.223,     4.025,     9.036,     0.168,     0.709,    2
 0,    37.741,     4.036,     6.494,     0.147,     0.790,    2
 0,    39.499,    -3.746,     8.066,     0.199,     0.617,    3
 0,    27.213,     4.059,     4.389,     0.153,     0.737,    2
 0,    27.794,     4.309,     2.945,     0.077,     0.859,    2
 1,    61.376,     1.545,     6.422,     0.050,     0.774,    8
 1,    62.457,    -2.137,     6.211,     0.050,     0.908,    7
 0,    41.558,    -0.394,     7.056,     0.140,     0.430,   13
 0,    33.909,    -1.136,     7.477,     0.183,     0.318,   19
 1,    56.672,    -3.422,    10.231,     0.166,     0.506,    5
 0,    27.853,    -1.137,     6.159,     0.194,     0.280,   17
 0,    21.431,     0.869,     4.428,     0.191,     0.315,   16
 0,    29.113,     3.867,     5.564,     0.190,     0.707,    2
 0,    25.914,     3.181,     3.247,     0.117,     0.574,    5
 1,   880.322,    -1.344,    32.508,     0.009,     0.968,    8
 1,    61.211,     2.355,    11.525,     0.179,     0.354,   21
 0,    31.728,     0.109,     7.633,     0.220,     0.238,   21
 0,    20.261,     1.989,     5.025,     0.219,     0.213,   28
 0,    20.830,    -2.385,     4.080,     0.183,     0.314,   18
 1,   392.203,     2.016,    32.642,     0.031,     0.923,   14
 1,    42.496,    -3.644,     7.655,     0.161,     0.725,    4
 0,   574.096,    -0.837,    33.425,     0.015,     0.959,   13
 0,   497.657,    -1.334,    20.337,     0.011,     0.945,   10
 1,    45.804,     2.291,     6.972,     0.124,     0.368,   14
 1,    53.459,     3.071,     8.079,     0.145,     0.597,    4
 0,    26.370,     1.030,     6.173,     0.216,     0.319,   19
 0,    25.313,     1.113,     5.197,     0.185,     0.526,   11
 0,    23.488,    -2.817,     5.200,     0.214,     0.547,    4
 1,   619.196,     1.014,    19.869,     0.005,     0.980,    6
 0,    30.554,    -1.591,     7.730,     0.231,     0.251,   21
 0,    35.538,     0.746,     8.498,     0.216,     0.318,   17
 0,    29.840,     0.030,     7.446,     0.229,     0.350,   22
 0,    30.309,     0.755,     5.736,     0.158,     0.326,   20
 0,    29.397,    -0.442,     6.627,     0.208,     0.322,   15
 0,    20.783,     1.549,     5.741,     0.256,     0.313,   17
 0,    22.429,     2.030,     5.556,     0.225,     0.300,   24
 0,    28.168,     1.086,     6.019,     0.193,     0.342,   13
 0,    37.758,    -4.439,     5.530,     0.146,     0.708,    2
 1,   781.726,     1.047,    28.613,     0.008,     0.965,   12
 0,    23.929,     1.173,     5.635,     0.219,     0.355,   13
 0,    20.286,     0.961,     5.492,     0.256,     0.287,   16
 0,    21.973,    -1.093,     4.138,     0.166,     0.331,   15
 0,    22.214,     0.036,     4.552,     0.186,     0.300,   17
 0,    21.825,    -1.107,     4.230,     0.169,     0.490,   12
 1,    30.815,    -4.034,     0.000,     0.000,     1.000,    1
 1,   476.661,     1.614,    16.530,     0.010,     0.930,    7
 1,   196.971,    -1.175,    16.851,     0.036,     0.925,    7
 0,    30.396,     0.305,     6.679,     0.199,     0.321,   19
 0,    26.593,    -1.210,     6.458,     0.228,     0.350,   14
 0,    43.680,     2.856,     9.344,     0.188,     0.490,    5
 0,    24.148,     0.999,     4.149,     0.144,     0.402,   12
 1,    32.830,    -3.923,     0.000,     0.000,     1.000,    1
 0,    20.672,     3.479,     4.675,     0.219,     0.566,    4
 0,    20.721,     4.382,     0.000,     0.000,     1.000,    1
 1,   644.876,    -0.344,    35.393,     0.018,     0.937,   11
 1,   105.992,     3.076,    23.643,     0.210,     0.393,    8
 1,    81.446,    -3.719,     9.622,     0.085,     0.758,    3
 0,    37.268,     3.001,     7.858,     0.200,     0.438,    7
 0,    30.658,     1.381,     7.942,     0.237,     0.254,   21
 0,    26.720,     1.663,     6.074,     0.209,     0.310,   16
 0,    27.501,     1.109,     4.832,     0.147,     0.473,   14
 0,    23.205,     0.613,     6.470,     0.258,     0.292,   16
 0,    20.438,    -0.607,     4.799,     0.216,     0.354,   14
 0,    20.938,     3.907,     2.733,     0.096,     0.765,    3
 1,   591.096,     1.253,    44.309,     0.020,     0.933,   15
 1,    96.577,    -0.950,    14.067,     0.072,     0.819,   10
 0,    35.436,    -1.001,     7.923,     0.197,     0.273,   20
 0,    29.806,    -0.283,     8.315,     0.263,     0.279,   25
 0,    23.577,     1.116,     5.015,     0.187,     0.296,   22
 0,    57.599,    -3.092,    13.699,     0.218,     0.463,    6
 0,    29.999,     0.620,     6.590,     0.193,     0.351,   11
 0,    23.211,    -2.052,     6.033,     0.243,     0.230,   27
 0,    27.836,    -1.407,     6.322,     0.210,     0.276,   18
 0,    21.867,    -2.101,     5.544,     0.227,     0.266,   22
 0,    41.701,    -4.363,     7.097,     0.168,     0.712,    2
 0,    37.045,    -3.977,     0.000,     0.000,     1.000,    1
 0,    30.708,    -3.039,     2.725,     0.083,     0.585,    3
 0,    31.112,     3.338,     3.412,     0.082,     0.596,    4
 0,    30.283,    -4.270,     0.000,     0.000,     1.000,    1
 0,    27.270,    -4.053,     1.758,     0.033,     0.934,    2
 0,    24.653,    -4.061,     3.182,     0.113,     0.784,    2
 0,    22.242,     4.250,     0.000,     0.000,     1.000,    1
 1,    87.581,     2.443,     5.168,     0.019,     0.919,    4
 0,    55.895,     0.635,    11.307,     0.178,     0.307,   23
 0,    45.156,    -1.203,     9.819,     0.196,     0.349,   19
 0,    24.942,    -1.520,     6.505,     0.244,     0.275,   25
 0,    25.431,     1.124,     6.113,     0.219,     0.235,   27
 0,    26.461,     0.277,     7.115,     0.251,     0.268,   21
 0,    25.867,    -1.110,     4.834,     0.177,     0.303,   16
 0,    20.526,    -1.695,     4.611,     0.201,     0.366,   12
 0,    40.569,     2.930,     5.820,     0.135,     0.603,    4
 1,   432.130,    -0.721,    28.521,     0.022,     0.955,   12
 1,   206.894,     1.155,    17.423,     0.046,     0.737,   11
 1,    67.494,    -3.031,     1.929,     0.029,     0.708,    2
 0,    21.016,    -0.565,     4.007,     0.159,     0.412,    9
 0,    22.132,    -4.133,     0.000,     0.000,     1.000,    1
 1,   102.793,    -3.695,    11.552,     0.105,     0.748,    2
 0,    34.243,     1.302,     8.810,     0.237,     0.286,   20
 0,    30.842,     0.937,     6.849,     0.194,     0.262,   20
 0,    60.054,     4.453,    13.732,     0.223,     0.607,    3
 0,    39.745,     4.154,     7.520,     0.155,     0.688,    3
 0,    57.917,    -4.339,    10.439,     0.170,     0.743,    2
 0,    42.463,    -2.800,     9.275,     0.175,     0.504,    7
 0,    23.508,     1.834,     5.779,     0.225,     0.224,   26
 0,    47.524,    -4.162,     0.000,     0.000,     1.000,    1
 0,    53.351,     4.396,    12.327,     0.227,     0.590,    3
 0,    29.311,     3.521,     4.775,     0.117,     0.738,    3
 0,    21.865,    -0.212,     4.889,     0.200,     0.319,   14
 0,    22.378,     0.242,     5.144,     0.210,     0.306,   14
 1,    25.630,     3.391,     3.980,     0.128,     0.684,    4
 0,    41.577,    -4.326,     7.433,     0.152,     0.677,    3
 0,    24.476,    -3.572,     3.233,     0.131,     0.600,    3
 0,    29.716,    -4.363,     4.761,     0.139,     0.685,    3
 0,    36.968,     0.022,     8.849,     0.219,     0.294,   22
 0,    30.640,    -0.833,     7.510,     0.227,     0.245,   25
 0,    29.396,     1.605,     7.378,     0.233,     0.243,   26
 0,    29.104,     1.271,     5.769,     0.155,     0.591,   12
 0,    32.018,     1.388,     5.579,     0.141,     0.573,   11
 0,    21.930,     1.985,     6.091,     0.262,     0.265,   25
 0,    26.226,    -0.086,     5.376,     0.187,     0.271,   19
 0,    24.192,     1.759,     5.198,     0.195,     0.256,   21
 1,    37.322,    -3.270,     3.005,     0.071,     0.745,    4
 1,   598.534,     1.553,    37.245,     0.018,     0.969,   10
 1,   602.124,    -0.475,    30.070,     0.010,     0.972,   10
 1,    66.004,    -3.952,     0.000,     0.000,     1.000,    1
 0,    22.450,    -1.978,     4.972,     0.205,     0.245,   22
 0,   416.571,     0.105,    24.173,     0.021,     0.944,   10
 0,    53.768,     1.072,     8.740,     0.133,     0.450,   16
 0,    20.281,    -1.908,     5.017,     0.225,     0.239,   22
 0,    49.225,    -3.027,     0.000,     0.000,     1.000,    1
 0,    29.687,    -0.742,     6.096,     0.179,     0.476,   14
 0,    20.387,    -0.475,     4.630,     0.215,     0.365,   15
 0,    27.529,    -4.369,     3.805,     0.125,     0.768,    2
 0,    26.842,     3.031,     4.597,     0.159,     0.613,    3
 0,    25.967,    -4.372,     3.886,     0.142,     0.742,    2
 0,    24.924,    -3.532,     4.436,     0.134,     0.614,    3
 1,  1122.154,    -0.165,    50.656,     0.011,     0.967,   13
 1,   631.203,     0.441,    40.950,     0.018,     0.958,   13
 1,    67.127,    -4.188,     6.846,     0.071,     0.868,    2
 0,    23.493,     0.678,     4.955,     0.191,     0.344,   13
 1,    46.568,     4.191,     3.029,     0.064,     0.713,    2
 0,    20.332,     1.090,     4.376,     0.171,     0.549,   14
 0,    24.250,     1.099,     5.347,     0.199,     0.411,   15
 0,    22.417,     4.025,     0.000,     0.000,     1.000,    1
 0,    21.237,     3.504,     4.379,     0.181,     0.594,    3
 1,   468.171,     0.670,    27.055,     0.015,     0.947,    9
 1,   123.308,    -1.674,     7.554,     0.019,     0.937,    6
 0,    32.652,    -1.119,     7.688,     0.222,     0.346,   16
 1,    53.745,     3.819,     5.714,     0.059,     0.855,    3
 0,    22.726,    -0.036,     5.082,     0.204,     0.288,   16
 0,    25.376,     1.216,     5.889,     0.208,     0.357,   13
 0,    20.175,     2.510,     4.407,     0.198,     0.440,   10
 1,   592.511,     0.146,    44.718,     0.027,     0.937,   15
 1,   337.205,     0.943,    24.312,     0.034,     0.765,   11
 0,    23.183,    -1.258,     5.183,     0.206,     0.287,   17
 0,    22.886,    -0.623,     5.607,     0.218,     0.350,   15
 1,    43.264,    -4.041,     0.000,     0.000,     1.000,    1
 0,   890.434,     0.963,    48.754,     0.012,     0.959,   15
 0,   725.412,     0.019,    42.800,     0.016,     0.918,   16
 1,   217.333,    -2.991,    25.707,     0.078,     0.647,    4
 1,    95.515,     2.894,    14.336,     0.121,     0.798,    3
 0,    49.784,     0.868,     8.591,     0.141,     0.391,   19
 0,    31.665,    -0.079,     7.460,     0.209,     0.281,   21
 0,    31.913,     1.496,     8.246,     0.243,     0.280,   21
 0,    34.724,     3.893,     6.764,     0.192,     0.710,    2
 0,    29.029,     4.033,     0.000,     0.000,     1.000,    1
 0,    31.754,     3.719,     5.023,     0.148,     0.747,    2
