background/signal,pT GeV,mass GeV,width,ptD,#of constituents
1,474.302,10.482,0.007,0.948,4
1,99.098,3.603,0.015,0.932,3
1,121.886,8.775,0.051,0.472,9
1,93.489,9.855,0.094,0.408,7
0,27.555,5.948,0.201,0.351,9
0,32.169,6.674,0.185,0.38,8
0,29.56,3.997,0.113,0.378,8
1,56.382,10.573,0.167,0.402,8
1,499.022,25.885,0.015,0.96,7
0,20.702,1.713,0.068,0.51,4
1,20.134,2.805,0.107,0.433,6
0,20.0,3.29,0.132,0.435,6
1,96.491,10.28,0.096,0.344,10
0,29.956,1.797,0.059,0.662,3
0,23.047,2.434,0.085,0.473,5
0,25.096,4.181,0.151,0.411,7
1,65.292,0.0,0.0,1.0,1
0,30.498,5.032,0.122,0.615,5
0,24.105,5.943,0.228,0.372,8
1,201.337,16.371,0.054,0.595,8
1,24.554,4.48,0.163,0.44,6
1,140.432,12.928,0.057,0.546,6
0,26.967,2.111,0.054,0.873,2
0,25.025,5.837,0.216,0.397,7
0,22.537,3.539,0.134,0.475,5
1,584.094,14.15,0.004,0.977,4
1,314.01,18.027,0.016,0.964,5
1,134.398,11.999,0.057,0.743,4
1,135.101,8.811,0.026,0.915,4
0,32.155,6.089,0.171,0.352,9
1,281.542,7.697,0.008,0.96,4
0,43.326,4.811,0.077,0.467,7
1,279.342,20.441,0.053,0.58,9
0,20.26,4.446,0.211,0.511,4
1,60.731,3.811,0.036,0.592,6
0,30.091,4.91,0.153,0.372,8
1,123.511,7.548,0.023,0.911,3
0,20.34,3.043,0.14,0.536,4
0,81.966,5.891,0.068,0.529,5
0,27.368,6.707,0.221,0.399,7
0,26.165,5.892,0.206,0.347,10
1,36.457,3.2,0.067,0.506,5
0,94.602,20.738,0.2,0.363,11
1,105.026,3.058,0.02,0.868,2
1,77.65,7.71,0.08,0.58,7
1,101.67,6.137,0.04,0.509,7
0,26.583,5.027,0.177,0.521,4
1,418.687,12.166,0.005,0.994,2
0,30.486,6.897,0.206,0.417,6
0,33.172,5.514,0.161,0.424,6
0,28.702,6.738,0.214,0.387,7
1,245.68,14.082,0.038,0.529,8
0,20.371,4.326,0.189,0.411,6
0,24.479,4.584,0.166,0.461,6
1,119.97,14.57,0.088,0.49,11
0,28.53,7.524,0.252,0.424,7
1,374.616,14.509,0.008,0.981,3
0,23.571,3.432,0.142,0.506,4
1,158.076,9.411,0.03,0.561,8
1,37.511,7.144,0.155,0.449,6
0,25.407,5.377,0.182,0.418,6
0,56.974,4.768,0.071,0.527,5
0,29.401,6.84,0.211,0.449,8
1,406.924,12.695,0.007,0.972,4
1,20.101,3.028,0.131,0.456,5
0,26.086,4.351,0.14,0.544,4
1,127.371,15.992,0.1,0.43,8
0,20.291,4.239,0.196,0.381,7
0,20.964,4.058,0.18,0.467,5
0,28.837,5.067,0.168,0.39,7
0,32.391,4.696,0.129,0.531,5
1,31.372,6.889,0.2,0.47,7
0,21.553,4.478,0.184,0.344,11
0,22.864,2.331,0.093,0.474,5
0,24.221,3.128,0.118,0.463,5
0,21.903,4.716,0.197,0.47,5
1,68.334,11.803,0.154,0.483,8
1,38.687,2.754,0.038,0.926,2
1,222.242,30.03,0.104,0.485,8
0,81.403,7.733,0.054,0.579,6
0,23.046,4.321,0.17,0.344,9
1,228.513,27.396,0.086,0.496,16
1,146.126,15.271,0.068,0.459,9
0,32.299,7.571,0.208,0.426,6
0,36.074,7.88,0.204,0.376,8
1,61.439,0.0,0.0,1.0,1
1,22.392,2.608,0.107,0.521,4
1,38.918,3.456,0.065,0.731,3
0,27.024,6.129,0.19,0.443,7
1,301.503,15.296,0.014,0.927,4
0,22.502,4.516,0.184,0.422,6
1,53.394,8.065,0.113,0.425,8
0,27.044,4.192,0.14,0.491,5
0,24.949,3.955,0.146,0.396,7
1,180.91,15.532,0.04,0.764,5
0,23.825,4.32,0.16,0.506,5
0,27.337,5.245,0.167,0.384,8
1,38.22,9.163,0.229,0.373,8
0,21.832,4.396,0.196,0.52,4
1,414.818,14.247,0.009,0.944,7
1,24.785,3.734,0.131,0.43,9
0,31.792,6.475,0.187,0.392,7
0,21.304,4.251,0.188,0.505,4
0,24.657,5.563,0.205,0.368,8
1,318.715,19.925,0.022,0.928,5
1,134.974,2.57,0.007,0.964,3
0,22.091,3.991,0.168,0.55,4
0,36.437,7.174,0.173,0.311,13
0,20.969,4.142,0.18,0.534,6
1,44.272,2.539,0.031,0.857,3
0,23.263,3.062,0.103,0.588,4
0,386.772,37.94,0.073,0.486,18
1,153.092,5.729,0.012,0.88,3
0,30.211,6.503,0.192,0.347,9
1,167.715,20.631,0.087,0.55,14
0,23.216,3.486,0.128,0.489,5
0,26.966,7.197,0.246,0.418,6
1,45.559,7.915,0.153,0.375,9
0,24.246,5.667,0.216,0.506,4
1,168.564,2.808,0.008,0.934,2
0,28.517,6.259,0.196,0.342,10
1,257.025,11.223,0.014,0.921,5
0,33.236,1.977,0.054,0.767,2
0,30.896,5.425,0.156,0.421,7
0,22.017,2.747,0.101,0.518,4
1,38.427,4.441,0.102,0.474,7
0,26.222,6.142,0.208,0.348,9
1,248.326,3.951,0.004,0.986,2
0,21.234,3.288,0.147,0.508,4
0,22.579,3.854,0.154,0.447,6
1,21.775,4.796,0.205,0.399,7
0,44.178,8.362,0.168,0.367,8
0,24.245,5.286,0.188,0.42,6
1,124.448,12.666,0.087,0.439,9
1,79.177,8.847,0.091,0.461,8
0,28.22,4.683,0.162,0.558,4
0,21.909,3.453,0.153,0.46,5
1,20.318,3.237,0.152,0.439,6
0,27.026,5.538,0.173,0.529,4
1,221.966,12.096,0.033,0.676,6
1,32.363,4.512,0.122,0.72,3
0,25.398,3.093,0.109,0.547,4
1,408.993,18.429,0.016,0.945,6
0,20.968,1.677,0.071,0.591,3
1,33.402,4.431,0.11,0.502,5
1,104.044,11.174,0.091,0.379,11
1,252.3,8.987,0.009,0.965,3
1,141.061,9.859,0.038,0.552,8
0,24.891,4.555,0.171,0.356,8
0,21.78,4.28,0.187,0.607,3
1,363.61,18.615,0.014,0.962,5
0,34.476,7.049,0.187,0.555,4
0,21.68,4.621,0.201,0.453,5
0,20.51,2.407,0.114,0.66,3
1,36.692,0.945,0.014,0.923,2
1,311.187,15.877,0.015,0.955,8
0,20.647,3.859,0.165,0.427,6
0,58.849,4.306,0.067,0.512,5
0,193.108,12.859,0.029,0.75,6
0,24.711,5.127,0.194,0.405,7
0,25.296,5.784,0.222,0.392,7
1,279.621,18.721,0.016,0.957,4
1,229.962,18.596,0.033,0.941,5
1,55.578,11.87,0.178,0.341,10
1,158.923,21.227,0.101,0.416,14
1,226.988,0.0,0.0,1.0,1
0,22.192,4.932,0.198,0.417,6
0,30.429,1.268,0.032,0.837,2
0,21.378,3.839,0.168,0.598,3
1,207.927,15.865,0.034,0.916,6
0,24.158,4.808,0.174,0.465,5
1,369.633,15.552,0.015,0.935,6
0,23.966,3.805,0.147,0.47,5
1,88.492,6.954,0.045,0.686,4
0,30.029,4.417,0.127,0.399,7
1,227.043,18.341,0.051,0.548,9
1,40.374,8.096,0.161,0.519,5
1,504.511,18.472,0.007,0.975,4
0,28.699,4.94,0.153,0.492,5
0,31.021,6.195,0.181,0.588,5
1,72.693,0.0,0.0,1.0,1
0,23.263,2.473,0.088,0.549,4
0,25.01,5.774,0.219,0.356,8
0,747.256,29.55,0.007,0.975,5
0,24.789,6.137,0.237,0.387,7
0,34.137,5.848,0.153,0.489,7
1,91.272,6.356,0.057,0.515,5
1,117.065,10.485,0.061,0.777,3
0,32.821,4.636,0.134,0.436,6
0,21.735,4.624,0.192,0.367,8
1,175.826,10.126,0.04,0.591,8
0,21.658,4.441,0.194,0.454,6
1,420.562,12.224,0.008,0.961,5
0,51.153,4.926,0.076,0.415,8
1,114.37,14.851,0.088,0.804,7
1,426.083,28.42,0.021,0.955,4
1,68.971,9.275,0.1,0.38,10
0,26.467,2.223,0.07,0.513,4
1,22.243,2.539,0.08,0.625,3
0,22.558,4.293,0.178,0.381,7
0,21.458,4.312,0.187,0.669,4
1,157.614,11.061,0.027,0.795,5
1,247.512,6.999,0.006,0.989,2
1,44.329,7.579,0.16,0.35,9
1,390.974,14.492,0.01,0.956,4
0,28.873,6.137,0.183,0.463,5
0,21.77,3.82,0.162,0.411,6
1,48.395,9.796,0.194,0.578,5
0,22.464,4.986,0.204,0.558,4
0,25.583,5.308,0.192,0.446,7
1,81.628,11.93,0.117,0.44,6
1,27.909,5.82,0.189,0.348,9
0,22.249,4.11,0.172,0.518,4
0,26.255,6.212,0.2,0.398,7
1,494.974,39.444,0.051,0.688,17
0,24.473,5.357,0.198,0.527,5
0,22.603,4.482,0.194,0.47,5
0,24.036,4.945,0.194,0.419,7
0,28.698,7.304,0.227,0.343,9
0,24.88,1.609,0.058,0.597,3
1,59.177,10.394,0.139,0.354,10
1,163.733,3.168,0.005,0.984,2
0,21.108,3.765,0.16,0.426,7
0,25.557,3.116,0.116,0.605,3
0,24.805,4.787,0.177,0.516,4
1,227.154,13.635,0.036,0.598,11
1,258.859,19.32,0.034,0.944,3
0,25.927,4.784,0.164,0.403,7
1,906.538,36.543,0.009,0.975,5
0,23.733,4.735,0.186,0.416,7
0,26.493,4.903,0.179,0.514,4
1,432.362,13.886,0.011,0.952,5
1,146.597,17.645,0.092,0.54,11
1,436.349,6.991,0.003,0.993,2
1,261.926,39.892,0.135,0.356,14
0,29.597,6.518,0.207,0.423,6
1,288.315,25.014,0.052,0.818,7
0,48.194,8.543,0.162,0.315,11
1,105.331,14.184,0.075,0.876,5
1,113.348,8.643,0.048,0.581,10
0,20.334,4.148,0.176,0.505,5
0,36.523,8.118,0.208,0.348,9
0,27.485,5.698,0.187,0.422,6
0,23.631,4.236,0.159,0.363,8
1,245.636,23.9,0.049,0.846,7
0,26.999,5.637,0.199,0.366,8
0,22.522,4.61,0.186,0.412,6
1,64.562,5.993,0.053,0.836,5
0,26.082,4.714,0.153,0.55,6
1,21.165,3.51,0.143,0.45,6
0,21.226,3.203,0.142,0.557,4
1,137.354,0.0,0.0,1.0,1
1,401.54,16.96,0.01,0.986,3
1,242.13,15.608,0.031,0.798,6
0,23.956,2.7,0.094,0.788,3
1,168.649,13.047,0.065,0.428,8
0,32.157,7.011,0.202,0.433,6
0,20.235,3.493,0.138,0.525,4
1,161.613,12.932,0.031,0.901,7
0,21.877,3.317,0.143,0.385,7
1,71.713,5.253,0.043,0.78,4
1,462.787,21.887,0.024,0.757,9
0,20.56,5.516,0.263,0.456,5
0,21.733,4.896,0.196,0.43,6
1,21.262,4.012,0.18,0.472,5
0,26.342,2.094,0.072,0.48,5
0,34.231,6.447,0.18,0.465,5
1,103.637,6.295,0.04,0.569,6
0,37.659,6.669,0.154,0.365,9
0,24.982,4.329,0.167,0.466,5
0,22.798,4.465,0.184,0.51,4
1,132.502,19.821,0.127,0.454,9
0,29.882,6.287,0.191,0.383,7
1,76.198,9.785,0.088,0.454,8
0,30.897,5.864,0.156,0.417,7
1,166.478,10.608,0.038,0.72,8
1,37.69,2.88,0.055,0.632,3
1,83.876,12.023,0.116,0.4,8
1,122.255,4.611,0.027,0.694,4
0,20.424,0.968,0.037,0.669,3
0,31.469,5.675,0.171,0.455,7
0,39.248,5.745,0.127,0.6,3
1,89.206,8.172,0.075,0.545,6
0,31.852,7.165,0.207,0.33,10
0,28.388,6.035,0.184,0.473,5
0,22.235,4.627,0.199,0.42,6
0,24.057,2.148,0.075,0.544,4
0,35.713,8.484,0.221,0.352,9
1,175.126,16.096,0.044,0.856,10
1,90.408,14.743,0.153,0.577,5
0,21.974,5.369,0.226,0.39,8
1,48.282,5.397,0.1,0.353,9
0,20.775,3.901,0.184,0.483,5
0,280.234,0.0,0.0,1.0,1
1,51.797,8.686,0.138,0.445,6
0,21.658,3.663,0.145,0.423,6
1,84.079,2.072,0.006,0.983,2
0,22.852,5.277,0.223,0.474,5
1,146.623,17.905,0.092,0.581,10
0,24.414,4.309,0.164,0.413,6
0,37.013,8.21,0.202,0.403,7
0,20.365,4.664,0.213,0.419,6
1,45.424,8.559,0.175,0.335,11
1,240.417,7.172,0.009,0.975,2
0,28.563,6.236,0.193,0.445,6
0,23.263,4.88,0.198,0.502,4
1,181.724,7.391,0.015,0.764,4
1,60.445,1.321,0.009,0.96,2
0,31.727,6.608,0.194,0.379,8
1,30.713,0.444,0.008,0.92,2
0,54.049,11.148,0.183,0.441,8
1,96.888,19.141,0.183,0.454,8
0,34.442,8.194,0.224,0.376,8
1,100.319,7.09,0.033,0.919,4
0,23.147,4.236,0.165,0.426,6
1,236.003,11.186,0.031,0.786,3
1,177.452,8.99,0.032,0.599,7
0,22.715,4.847,0.196,0.403,7
1,224.609,4.623,0.006,0.971,3
0,33.274,7.019,0.187,0.459,7
1,365.943,14.256,0.013,0.961,3
0,36.766,6.014,0.142,0.409,8
1,238.689,8.565,0.017,0.814,5
0,22.015,3.852,0.16,0.455,5
0,28.538,5.905,0.18,0.366,8
1,356.635,30.696,0.056,0.517,17
0,35.63,6.478,0.163,0.371,10
0,20.936,3.64,0.14,0.459,5
1,513.461,11.227,0.006,0.972,4
1,39.122,7.417,0.173,0.461,5
1,214.818,23.822,0.083,0.392,12
0,20.453,2.934,0.123,0.506,4
0,27.211,6.226,0.204,0.387,8
0,31.783,5.718,0.159,0.388,8
1,371.25,10.136,0.009,0.913,3
0,70.538,8.544,0.113,0.398,9
0,21.766,4.606,0.18,0.391,7
1,251.347,25.081,0.079,0.411,15
1,165.841,13.667,0.046,0.688,8
0,25.121,5.501,0.201,0.478,5
0,20.723,4.239,0.192,0.506,4
0,143.473,18.61,0.077,0.536,10
1,56.451,4.371,0.07,0.556,4
1,344.44,17.192,0.017,0.946,5
1,400.682,11.926,0.005,0.992,2
0,25.733,4.651,0.16,0.38,7
1,157.349,12.116,0.041,0.903,7
0,20.553,2.996,0.126,0.449,5
1,38.648,7.119,0.143,0.451,6
0,24.609,5.683,0.205,0.423,7
0,25.72,5.349,0.187,0.476,5
1,28.838,2.066,0.039,0.923,2
1,270.659,18.244,0.045,0.497,10
0,24.224,4.064,0.135,0.437,6
0,30.797,6.304,0.184,0.357,9
0,29.036,6.309,0.191,0.368,9
0,20.169,1.007,0.049,0.585,3
0,31.159,6.106,0.179,0.601,4
0,20.419,2.545,0.078,0.64,4
0,21.995,2.324,0.082,0.549,4
1,528.448,21.367,0.006,0.975,4
1,43.032,6.458,0.136,0.517,5
1,105.79,7.663,0.03,0.833,7
0,35.046,6.504,0.134,0.426,8
0,20.366,3.483,0.157,0.401,7
1,182.817,9.545,0.014,0.944,4
0,37.093,7.167,0.182,0.36,9
0,32.274,6.259,0.171,0.413,7
1,253.46,11.889,0.012,0.963,4
1,624.81,26.651,0.008,0.963,5
0,33.025,5.078,0.132,0.507,6
0,22.181,3.864,0.163,0.396,7
0,29.496,3.964,0.105,0.547,4
0,22.644,2.045,0.072,0.606,4
0,22.365,3.471,0.137,0.413,6
1,208.433,15.247,0.024,0.943,4
0,23.205,5.35,0.225,0.409,6
0,33.822,4.885,0.094,0.487,6
1,99.917,12.062,0.069,0.525,9
0,26.704,5.943,0.205,0.425,6
1,78.992,8.145,0.061,0.863,5
0,27.894,5.267,0.173,0.514,5
1,166.743,14.7,0.059,0.529,8
0,30.449,6.229,0.183,0.558,5
1,218.108,24.621,0.078,0.568,19
0,36.351,7.145,0.173,0.407,7
1,24.672,5.059,0.193,0.46,5
0,20.248,3.547,0.155,0.505,4
0,20.306,3.636,0.167,0.507,4
0,32.481,5.179,0.118,0.501,7
0,36.115,8.472,0.225,0.356,9
0,21.333,3.529,0.155,0.591,3
1,190.172,13.464,0.044,0.525,8
1,125.494,9.462,0.041,0.884,4
0,29.409,6.129,0.181,0.449,7
1,172.061,10.613,0.022,0.708,4
0,21.402,3.754,0.143,0.532,4
1,108.176,12.112,0.095,0.447,11
1,103.214,9.187,0.072,0.511,9
1,270.541,25.677,0.04,0.884,9
0,21.164,4.373,0.183,0.404,7
1,168.957,16.6,0.054,0.646,9
0,122.072,6.2,0.028,0.859,3
1,306.658,3.702,0.003,0.983,2
0,26.809,6.066,0.21,0.493,5
1,258.66,19.539,0.056,0.657,5
0,20.887,4.378,0.186,0.419,6
0,21.78,4.533,0.199,0.476,5
1,56.729,5.029,0.057,0.582,4
0,37.819,4.0,0.101,0.548,5
1,37.825,4.274,0.075,0.695,4
1,430.586,33.564,0.024,0.901,11
0,34.303,7.226,0.198,0.399,7
0,29.058,1.877,0.059,0.516,4
0,37.026,6.303,0.143,0.473,5
1,148.763,10.88,0.033,0.946,2
0,22.615,4.267,0.174,0.488,6
0,30.041,4.37,0.135,0.525,5
0,21.173,4.103,0.182,0.515,4
0,21.069,1.941,0.077,0.591,3
0,21.253,5.182,0.216,0.52,4
1,43.141,1.317,0.023,0.643,5
1,96.47,8.537,0.042,0.906,3
1,180.14,6.298,0.012,0.916,4
1,106.179,11.832,0.078,0.521,7
0,37.647,3.662,0.058,0.668,3
1,366.54,9.716,0.007,0.959,4
0,29.43,6.007,0.177,0.503,5
1,23.324,4.844,0.185,0.555,5
0,29.521,4.398,0.13,0.456,5
0,30.005,5.245,0.16,0.432,6
0,23.647,4.383,0.16,0.634,3
1,393.112,0.0,0.0,1.0,1
0,33.174,3.9,0.083,0.468,6
1,139.689,11.262,0.031,0.913,4
0,20.531,4.32,0.197,0.461,5
0,41.665,9.566,0.202,0.35,9
0,35.421,6.766,0.18,0.358,8
1,173.999,5.053,0.007,0.969,3
0,23.439,3.895,0.14,0.598,4
0,20.522,3.954,0.188,0.456,5
0,24.844,5.16,0.184,0.435,6
0,34.873,6.807,0.164,0.475,5
1,385.313,25.893,0.041,0.726,8
1,305.862,27.042,0.041,0.878,10
0,21.424,4.502,0.199,0.518,5
0,20.529,0.106,0.005,0.737,2
0,21.599,3.441,0.148,0.675,3
1,437.927,4.747,0.003,0.984,2
0,38.25,7.59,0.162,0.346,10
0,23.305,4.624,0.193,0.457,6
1,22.016,2.411,0.085,0.517,4
1,161.41,5.198,0.026,0.689,5
1,191.379,21.635,0.058,0.862,7
1,69.425,6.551,0.073,0.599,7
0,20.029,4.253,0.191,0.389,7
1,242.612,10.389,0.015,0.962,4
1,120.433,7.725,0.042,0.664,6
1,227.598,20.838,0.044,0.611,8
0,574.437,16.148,0.006,0.913,3
1,87.726,8.579,0.06,0.483,5
0,39.42,8.903,0.204,0.328,11
1,195.192,10.303,0.016,0.975,3
0,41.506,4.507,0.085,0.562,5
0,25.988,4.877,0.169,0.468,5
0,24.542,5.164,0.186,0.44,7
0,24.956,2.869,0.113,0.508,4
0,22.85,5.235,0.215,0.39,7
0,22.557,0.57,0.025,0.708,2
1,203.517,17.766,0.049,0.859,6
0,20.004,3.794,0.185,0.558,4
0,20.706,4.548,0.205,0.439,6
0,28.843,6.984,0.217,0.395,8
1,31.391,5.848,0.183,0.594,4
1,165.644,11.309,0.045,0.514,9
1,243.473,2.895,0.002,0.992,2
0,27.097,1.203,0.037,0.587,3
0,20.908,4.7,0.202,0.493,5
1,616.823,17.867,0.008,0.896,5
0,20.633,3.083,0.137,0.473,5
1,25.298,5.051,0.185,0.498,5
1,169.815,13.418,0.034,0.917,5
1,24.161,4.679,0.173,0.384,7
0,25.702,5.01,0.169,0.489,5
1,316.709,17.33,0.013,0.973,3
1,37.823,4.831,0.089,0.619,5
0,20.258,3.185,0.117,0.661,3
0,27.851,5.369,0.177,0.363,9
0,21.84,5.083,0.213,0.474,5
1,227.626,9.194,0.013,0.964,3
1,401.121,9.997,0.008,0.944,4
0,25.191,3.374,0.116,0.531,4
1,321.508,19.118,0.02,0.906,6
1,51.742,10.091,0.158,0.35,13
0,24.608,4.78,0.187,0.485,5
1,254.768,15.489,0.04,0.633,7
1,100.624,9.565,0.054,0.682,6
1,203.036,16.897,0.056,0.672,10
1,246.65,12.894,0.03,0.885,4
1,71.205,6.698,0.074,0.484,7
1,552.694,27.537,0.016,0.915,8
0,34.287,6.515,0.181,0.5,5
1,439.95,14.457,0.006,0.97,3
1,417.283,0.0,0.0,1.0,1
0,33.79,6.316,0.173,0.361,8
1,60.567,10.081,0.148,0.436,6
1,60.153,1.203,0.011,0.841,3
0,24.51,3.984,0.129,0.46,6
1,49.887,2.154,0.033,0.692,3
0,20.448,4.197,0.19,0.386,8
1,44.594,5.828,0.112,0.417,7
0,22.998,4.539,0.173,0.534,4
0,41.811,8.959,0.19,0.326,10
1,45.668,7.946,0.133,0.507,7
1,111.65,7.746,0.047,0.655,7
0,22.234,4.001,0.16,0.459,5
0,44.069,6.367,0.117,0.358,10
1,229.574,12.547,0.016,0.973,3
0,36.128,7.312,0.183,0.347,9
1,468.294,18.805,0.008,0.982,4
0,24.52,4.201,0.157,0.506,5
1,87.121,9.188,0.061,0.874,3
1,124.987,12.903,0.088,0.45,8
1,115.953,13.353,0.1,0.413,11
1,30.843,1.729,0.053,0.479,5
0,20.706,3.238,0.112,0.694,3
1,152.692,10.414,0.061,0.424,10
0,20.679,4.391,0.203,0.452,5
1,40.383,1.777,0.032,0.603,4
0,27.882,3.954,0.135,0.448,5
1,168.716,19.28,0.069,0.678,10
1,107.903,10.631,0.068,0.541,9
0,48.02,9.786,0.188,0.354,9
0,37.328,4.816,0.117,0.514,5
0,48.614,10.947,0.204,0.352,10
1,162.551,11.727,0.029,0.705,4
1,95.274,12.552,0.096,0.497,8
0,20.37,1.241,0.056,0.76,2
1,132.989,17.981,0.073,0.842,8
1,20.899,4.033,0.185,0.611,4
0,20.583,4.318,0.184,0.385,8
1,138.545,5.632,0.014,0.965,3
1,110.337,1.409,0.004,0.969,2
1,67.378,7.897,0.092,0.57,7
0,21.851,5.161,0.219,0.463,6
1,109.452,12.585,0.075,0.866,4
1,254.564,9.864,0.008,0.989,2
0,28.351,4.944,0.156,0.456,5
1,169.696,7.59,0.031,0.603,5
0,22.587,3.341,0.13,0.684,3
1,122.422,9.782,0.046,0.54,11
1,119.216,16.298,0.103,0.331,14
1,341.372,16.387,0.024,0.909,4
0,27.971,3.794,0.121,0.37,8
1,269.748,16.018,0.015,0.825,6
0,27.741,5.0,0.164,0.338,11
1,86.241,11.57,0.085,0.542,7
1,649.791,3.431,0.001,0.989,2
0,29.559,5.865,0.182,0.374,8
0,28.373,4.229,0.13,0.403,7
0,24.712,4.898,0.191,0.456,5
0,22.784,3.291,0.115,0.641,3
0,25.08,2.548,0.091,0.506,5
0,30.731,5.348,0.155,0.375,8
0,20.553,1.349,0.061,0.596,3
1,55.796,5.993,0.084,0.397,9
0,25.361,4.87,0.177,0.531,4
1,42.411,3.133,0.071,0.584,4
0,22.591,5.3,0.212,0.377,8
0,32.588,6.918,0.181,0.407,7
0,20.579,4.183,0.194,0.423,6
0,22.668,5.188,0.2,0.366,8
0,24.557,3.004,0.116,0.64,4
1,265.086,6.942,0.008,0.936,6
0,37.743,6.895,0.155,0.426,6
1,456.851,13.097,0.007,0.986,3
1,200.033,7.004,0.014,0.956,3
1,98.32,9.268,0.045,0.871,5
1,141.321,15.508,0.08,0.52,10
1,220.701,39.962,0.158,0.403,12
0,22.279,4.522,0.192,0.48,6
0,22.585,6.095,0.24,0.373,9
0,90.208,10.161,0.092,0.391,9
1,458.767,19.977,0.01,0.979,6
0,21.212,3.224,0.128,0.422,6
1,266.05,16.138,0.025,0.69,7
1,84.16,8.517,0.085,0.353,11
0,20.351,2.75,0.102,0.518,4
0,30.441,4.274,0.118,0.523,6
1,30.485,3.972,0.125,0.523,4
0,22.049,4.913,0.197,0.392,7
1,118.475,6.803,0.027,0.905,3
1,36.439,6.294,0.126,0.52,7
0,639.98,24.446,0.009,0.98,3
0,21.365,5.4,0.229,0.424,6
0,37.151,5.148,0.104,0.53,4
1,23.604,2.149,0.079,0.581,4
0,20.565,3.191,0.145,0.488,5
0,23.339,5.573,0.23,0.464,5
1,257.02,21.195,0.026,0.909,5
1,216.341,6.59,0.008,0.984,2
1,126.553,13.111,0.062,0.598,8
1,77.639,8.817,0.09,0.473,7
1,124.348,8.279,0.043,0.679,8
1,132.952,12.719,0.048,0.635,6
0,26.461,5.611,0.197,0.345,10
1,135.702,15.052,0.085,0.78,5
1,255.157,9.203,0.008,0.986,3
0,23.854,4.851,0.178,0.36,9
1,80.317,6.207,0.072,0.558,4
0,20.979,3.522,0.148,0.451,5
1,99.409,15.697,0.145,0.446,10
0,20.477,1.954,0.092,0.525,4
1,134.289,6.449,0.015,0.932,6
1,98.896,2.113,0.006,0.977,2
1,154.72,8.615,0.016,0.966,4
0,22.012,3.586,0.155,0.478,5
0,20.411,2.818,0.118,0.387,7
1,78.636,8.666,0.076,0.511,7
0,26.098,5.084,0.175,0.407,8
1,67.298,2.77,0.034,0.584,4
1,111.283,7.272,0.024,0.936,4
1,156.819,12.186,0.039,0.916,4
1,101.54,16.26,0.121,0.356,12
0,20.949,3.6,0.158,0.396,7
0,25.283,3.578,0.12,0.491,5
0,20.626,4.178,0.181,0.464,5
1,207.296,32.133,0.148,0.456,9
1,99.607,18.754,0.168,0.304,15
0,48.006,6.069,0.097,0.586,7
0,25.583,5.689,0.198,0.439,6
1,205.771,8.055,0.011,0.928,7
1,348.009,29.923,0.06,0.571,11
0,38.335,5.403,0.126,0.454,6
1,134.612,15.585,0.094,0.391,12
0,22.877,3.876,0.144,0.418,6
1,103.315,12.083,0.097,0.391,12
0,28.713,6.337,0.204,0.436,7
1,97.836,12.244,0.101,0.4,10
1,207.729,23.507,0.056,0.831,7
0,25.853,6.496,0.222,0.318,11
1,26.827,3.473,0.1,0.639,5
1,222.834,13.113,0.037,0.838,6
1,87.373,11.417,0.107,0.442,7
1,53.835,0.0,0.0,1.0,1
1,116.798,7.239,0.029,0.663,5
1,325.629,8.46,0.007,0.982,3
1,63.103,10.332,0.128,0.597,7
0,22.103,3.216,0.126,0.419,6
1,645.949,28.398,0.008,0.987,3
1,194.402,17.629,0.069,0.476,12
1,97.708,0.0,0.0,1.0,1
0,20.467,3.873,0.171,0.601,3
1,83.719,6.871,0.063,0.518,6
1,235.131,19.535,0.023,0.946,4
0,27.293,6.188,0.216,0.462,5
1,514.683,21.694,0.008,0.974,4
0,22.826,1.937,0.081,0.508,4
1,722.236,25.574,0.01,0.959,7
0,77.34,12.571,0.128,0.394,9
0,26.497,5.795,0.211,0.416,6
0,27.589,6.114,0.209,0.432,6
1,184.759,5.457,0.009,0.962,3
0,22.151,4.642,0.192,0.463,5
1,41.068,6.181,0.119,0.441,8
0,20.252,3.892,0.18,0.471,5
1,208.542,0.975,0.001,0.978,2
1,68.011,13.573,0.159,0.309,16
1,442.977,29.288,0.049,0.687,8
1,31.499,3.165,0.092,0.444,6
0,41.102,10.874,0.245,0.287,14
1,584.367,17.134,0.008,0.942,4
1,50.951,5.034,0.058,0.69,3
0,25.687,6.041,0.217,0.338,11
1,99.899,11.534,0.094,0.541,9
1,198.116,20.477,0.088,0.508,10
1,25.224,2.667,0.058,0.848,3
0,21.524,3.89,0.165,0.516,4
0,20.049,4.018,0.167,0.377,8
1,130.94,13.388,0.059,0.625,11
1,135.072,13.892,0.083,0.447,7
1,48.57,8.185,0.129,0.433,7
1,590.053,23.215,0.009,0.963,4
0,34.286,7.578,0.211,0.373,8
0,20.06,3.8,0.17,0.387,7
0,31.438,3.434,0.083,0.442,6
0,23.207,4.315,0.182,0.607,3
0,23.173,2.804,0.1,0.512,4
0,27.404,4.809,0.166,0.51,4
0,22.598,3.204,0.115,0.463,5
1,378.041,31.866,0.04,0.646,15
1,99.132,11.149,0.061,0.582,6
1,120.703,17.122,0.1,0.469,10
1,266.411,17.014,0.019,0.941,5
0,30.36,7.164,0.216,0.329,10
1,22.037,3.683,0.143,0.43,6
0,23.69,3.54,0.126,0.802,2
1,214.497,27.529,0.086,0.613,9
