background/signal,pT GeV,y,mass GeV,width,ptD,#of constituents
 0,    27.283,     3.736,     4.264,     0.149,     0.734,    2
 0,    25.226,    -0.373,     0.000,     0.000,     1.000,    1
 0,    24.127,     3.506,     3.037,     0.097,     0.838,    2
 0,    23.302,     1.598,     4.182,     0.163,     0.522,    4
 0,    22.827,    -1.111,     3.183,     0.128,     0.618,    3
 0,    22.286,    -4.220,     0.000,     0.000,     1.000,    1
 0,    21.572,     1.245,     3.278,     0.140,     0.526,    4
 1,   390.172,    -0.426,    17.449,     0.011,     0.973,    4
 1,   301.503,     1.709,    15.296,     0.014,     0.927,    4
 1,    41.052,    -3.931,     0.000,     0.000,     1.000,    1
 0,    27.183,     0.196,     5.863,     0.205,     0.371,    8
 0,    25.665,     0.975,     4.106,     0.151,     0.471,    5
 0,    24.738,    -1.368,     4.556,     0.164,     0.418,    6
 0,    22.346,     4.376,     0.000,     0.000,     1.000,    1
 0,    21.580,    -0.211,     5.020,     0.221,     0.483,    5
 0,   530.744,    -0.157,    26.703,     0.010,     0.962,    5
 0,   495.778,     1.062,    22.060,     0.008,     0.980,    3
 1,    69.859,    -3.123,     1.789,     0.020,     0.825,    2
 1,    69.317,     1.974,    11.787,     0.127,     0.362,   11
 0,    54.612,    -0.730,    10.935,     0.189,     0.378,    9
 0,    50.860,    -1.073,    10.113,     0.177,     0.607,    6
 0,    33.885,     2.632,     5.602,     0.149,     0.566,    4
 0,    31.089,    -1.421,     5.873,     0.170,     0.413,    7
 0,    27.582,     0.148,     5.732,     0.191,     0.440,    6
 0,    25.910,    -0.991,     4.652,     0.175,     0.559,    4
 0,    25.129,     2.904,     2.957,     0.117,     0.623,    3
 0,    25.036,    -0.142,     4.915,     0.184,     0.457,    5
 0,    24.300,     1.827,     3.469,     0.114,     0.565,    4
 0,    21.475,    -1.298,     3.904,     0.133,     0.539,    4
 0,    21.247,     3.713,     0.000,     0.000,     1.000,    1
 0,    20.892,    -0.976,     4.037,     0.167,     0.415,    6
 0,   425.136,     1.550,    27.154,     0.050,     0.730,    5
 1,   181.506,     2.786,    10.640,     0.018,     0.976,    2
 1,    64.908,    -1.710,    10.510,     0.152,     0.510,    5
 0,    31.341,    -0.803,     5.417,     0.167,     0.424,    6
 0,    28.544,     3.690,     3.843,     0.124,     0.602,    3
 0,    28.244,     4.393,     4.381,     0.152,     0.717,    2
 0,    27.610,    -0.455,     1.998,     0.064,     0.670,    3
 0,    27.076,     0.611,     5.339,     0.174,     0.432,    6
 0,    23.506,     0.808,     4.641,     0.188,     0.569,    4
 0,    20.812,    -3.023,     0.000,     0.000,     1.000,    1
 1,   792.473,    -0.215,    20.966,     0.004,     0.979,    3
 1,   218.201,     0.337,    18.137,     0.033,     0.904,    4
 1,   162.786,     2.092,    13.246,     0.050,     0.601,    9
 0,    43.980,     1.756,    10.954,     0.223,     0.269,   15
 0,    36.831,     1.276,     8.823,     0.216,     0.396,    8
 0,    30.784,    -1.077,     4.907,     0.132,     0.554,    6
 0,    30.560,     0.540,     6.308,     0.192,     0.534,    5
 0,    28.549,    -1.717,     6.349,     0.209,     0.337,   10
 0,    25.859,     1.075,     4.127,     0.139,     0.476,    6
 0,    25.454,     0.393,     4.953,     0.186,     0.422,    6
 0,    23.526,     2.487,     3.092,     0.120,     0.462,    6
 0,    22.637,     1.681,     4.511,     0.178,     0.411,    7
 0,    21.331,     2.134,     3.252,     0.124,     0.431,    7
 1,   556.094,    -0.282,    29.824,     0.014,     0.962,    5
 0,   189.023,    -0.375,    22.342,     0.077,     0.834,    7
 1,   134.955,    -2.920,     7.691,     0.027,     0.728,    3
 0,    51.107,    -0.925,    11.573,     0.199,     0.468,    6
 0,    40.059,     3.598,     2.671,     0.054,     0.821,    2
 0,    39.947,    -2.463,     4.660,     0.094,     0.437,    6
 0,    36.594,    -0.766,     7.936,     0.208,     0.498,    5
 0,    32.553,    -3.009,     4.666,     0.132,     0.539,    4
 0,    30.553,    -4.071,     4.388,     0.143,     0.707,    2
 1,    26.965,     3.877,     0.000,     0.000,     1.000,    1
 0,    24.273,    -1.183,     5.138,     0.189,     0.536,    4
 0,    23.154,    -0.023,     4.408,     0.177,     0.460,    5
 0,    21.742,    -1.097,     3.069,     0.107,     0.845,    2
 0,    21.541,     0.745,     4.174,     0.182,     0.598,    3
 0,    20.789,     4.327,     0.000,     0.000,     1.000,    1
 1,   378.041,     2.242,    31.866,     0.040,     0.646,   15
 1,   293.722,    -0.079,    11.645,     0.008,     0.989,    2
 0,    43.412,    -0.241,    10.505,     0.219,     0.428,    8
 0,    34.520,    -1.190,     6.452,     0.157,     0.412,    7
 0,    34.487,    -1.289,     6.788,     0.180,     0.459,    7
 1,    25.056,    -3.871,     0.000,     0.000,     1.000,    1
 0,    23.582,     1.853,     4.791,     0.175,     0.427,    6
 0,    21.406,     0.388,     4.202,     0.183,     0.505,    5
 0,    21.400,     1.157,     4.385,     0.179,     0.383,    7
 0,    20.411,     1.609,     1.913,     0.086,     0.516,    4
 0,    20.168,    -0.334,     3.215,     0.142,     0.478,    5
 1,    97.280,    -0.205,     5.263,     0.027,     0.901,    3
 1,    85.260,     3.553,     0.000,     0.000,     1.000,    1
 0,    40.740,     2.217,    10.097,     0.231,     0.386,    8
 0,    39.252,    -1.832,     8.929,     0.198,     0.453,    6
 0,    26.905,     0.160,     6.337,     0.221,     0.433,    6
 0,    25.818,     0.976,     5.007,     0.167,     0.461,    5
 0,    25.055,     0.630,     5.361,     0.201,     0.487,    5
 0,    22.908,     1.636,     4.665,     0.198,     0.472,    5
 0,    21.398,    -0.055,     3.887,     0.171,     0.527,    4
 0,    21.216,    -1.361,     4.220,     0.175,     0.460,    5
 0,    20.838,     3.088,     0.983,     0.041,     0.793,    2
 1,   539.956,    -1.456,    26.691,     0.020,     0.490,    8
 0,    52.070,     0.367,    12.566,     0.229,     0.476,    7
 1,    43.747,    -4.193,     0.000,     0.000,     1.000,    1
 0,    39.510,    -3.692,     7.072,     0.151,     0.592,    5
 0,    29.239,     1.069,     3.617,     0.118,     0.446,    6
 0,    25.589,     2.524,     3.457,     0.123,     0.570,    4
 0,    25.486,     1.830,     5.659,     0.199,     0.396,    7
 0,    25.098,     0.117,     4.964,     0.181,     0.438,    6
 0,    25.081,     1.586,     4.298,     0.165,     0.456,    5
 0,    23.821,     1.427,     4.164,     0.171,     0.495,    5
 0,    23.518,    -1.067,     3.456,     0.122,     0.652,    3
 0,    22.736,     2.120,     4.174,     0.150,     0.438,    6
 0,    21.950,    -0.317,     3.797,     0.160,     0.415,    6
 0,    20.798,    -0.295,     4.778,     0.218,     0.480,    5
 0,    20.629,     0.561,     3.992,     0.175,     0.522,    4
 0,    20.510,     0.518,     4.092,     0.177,     0.665,    3
 0,    20.446,     0.838,     4.508,     0.214,     0.479,    5
 1,   452.008,    -1.650,    17.301,     0.009,     0.964,    4
 0,    51.613,    -2.750,     9.702,     0.172,     0.497,    6
 1,    45.167,     1.501,     8.819,     0.175,     0.343,    9
 0,    44.648,     1.376,     6.544,     0.135,     0.401,    7
 0,    42.957,    -4.468,     5.786,     0.099,     0.853,    2
 0,    37.661,     0.725,     6.465,     0.145,     0.422,    6
 0,    34.992,     3.571,     0.000,     0.000,     1.000,    1
 0,    33.404,     0.387,     7.159,     0.194,     0.419,    6
 0,    31.998,     0.391,     5.640,     0.118,     0.465,    5
 0,    31.481,     2.080,     6.387,     0.177,     0.418,    6
 0,    29.586,    -0.455,     4.082,     0.129,     0.467,    5
 0,    29.546,    -1.120,     6.001,     0.170,     0.478,    5
 0,    29.327,     0.131,     4.360,     0.112,     0.590,    4
 0,    28.256,     0.608,     0.635,     0.020,     0.770,    2
 0,    27.780,     3.183,     2.744,     0.098,     0.710,    2
 0,    27.669,     0.553,     5.288,     0.174,     0.424,    6
 0,    27.455,    -1.234,     1.546,     0.048,     0.623,    3
 0,    25.496,     3.424,     5.442,     0.204,     0.553,    4
 0,    24.621,     1.793,     4.553,     0.170,     0.464,    5
 0,    22.804,    -1.727,     5.192,     0.217,     0.409,    6
 0,    22.338,    -0.837,     2.849,     0.111,     0.684,    3
 0,    22.211,    -1.445,     2.141,     0.086,     0.528,    4
 0,    20.952,     0.175,     3.018,     0.134,     0.618,    3
 1,   624.383,    -0.921,    30.429,     0.016,     0.873,    8
 1,   238.727,     1.231,    18.373,     0.033,     0.909,    6
 0,    22.303,     0.357,     1.770,     0.055,     0.613,    4
 1,   987.865,    -0.768,    29.074,     0.005,     0.992,    3
 1,   771.440,    -0.411,    34.358,     0.008,     0.963,    6
 1,    58.179,    -4.076,     0.000,     0.000,     1.000,    1
 0,    53.100,     4.295,     0.000,     0.000,     1.000,    1
 0,    47.450,     2.763,     2.762,     0.042,     0.859,    2
 0,    43.432,    -0.305,     9.096,     0.187,     0.369,    8
 0,    38.433,    -3.037,     5.810,     0.141,     0.609,    4
 0,    38.289,    -2.908,     7.418,     0.174,     0.541,    4
 0,    36.226,     0.502,     6.175,     0.167,     0.431,    6
 0,    32.235,     3.811,     5.233,     0.155,     0.735,    2
 1,    31.289,     4.185,     0.000,     0.000,     1.000,    1
 0,    28.849,     0.235,     4.539,     0.145,     0.533,    4
 0,    28.142,    -1.618,     1.865,     0.061,     0.455,    5
 0,    23.522,    -0.174,     4.332,     0.179,     0.604,    4
 0,    21.813,     0.215,     4.227,     0.176,     0.462,    5
 0,    21.586,    -2.405,     4.853,     0.214,     0.462,    5
 1,   305.404,    -1.423,    14.792,     0.020,     0.882,    5
 1,    90.756,    -4.151,     0.000,     0.000,     1.000,    1
 1,    61.342,     3.963,     8.671,     0.105,     0.660,    3
 1,    43.473,     1.304,     1.447,     0.020,     0.903,    2
 0,    40.994,    -0.075,     9.590,     0.213,     0.407,    8
 0,    35.251,     3.186,     5.953,     0.165,     0.486,    5
 0,    33.750,     0.214,     7.038,     0.189,     0.394,    7
 0,    29.416,     1.562,     6.647,     0.200,     0.401,    7
 0,    28.677,    -3.486,     0.000,     0.000,     1.000,    1
 0,    23.419,    -0.774,     4.725,     0.192,     0.453,    5
 1,   144.033,    -0.712,    12.157,     0.044,     0.916,    4
 1,   128.064,    -2.750,    11.223,     0.060,     0.665,    4
 0,   119.883,     1.008,    20.586,     0.139,     0.321,   16
 0,    34.604,     0.163,     6.906,     0.174,     0.391,    8
 0,    34.436,     0.077,     6.952,     0.181,     0.437,    6
 0,    22.835,     2.108,     3.581,     0.143,     0.472,    5
 0,    21.289,    -1.014,     4.868,     0.224,     0.544,    4
 0,    21.226,    -0.459,     3.491,     0.132,     0.549,    4
 1,    50.272,     4.304,     8.396,     0.154,     0.674,    3
 1,    29.903,     0.875,     1.639,     0.043,     0.831,    2
 1,    26.398,    -4.026,     0.000,     0.000,     1.000,    1
 0,    25.275,    -0.866,     5.173,     0.187,     0.427,    6
 0,    24.768,     0.040,     6.349,     0.240,     0.391,    7
 0,    23.735,    -1.221,     4.647,     0.184,     0.420,    6
 0,    23.013,     2.589,     4.324,     0.174,     0.522,    4
 0,    22.882,     0.889,     4.588,     0.151,     0.539,    5
 0,    21.435,     1.925,     5.106,     0.229,     0.482,    5
 0,    20.317,     3.678,     2.666,     0.130,     0.711,    2
 0,    20.222,     0.982,     1.606,     0.066,     0.810,    2
 0,   136.961,    -2.861,     0.000,     0.000,     1.000,    1
 0,    61.636,     3.700,     0.000,     0.000,     1.000,    1
 0,    44.303,     0.134,     9.344,     0.188,     0.382,    7
 0,    43.200,     3.927,     9.287,     0.212,     0.583,    3
 0,    40.934,    -4.159,     0.000,     0.000,     1.000,    1
 0,    37.546,    -3.928,     0.000,     0.000,     1.000,    1
 0,    36.015,    -1.151,     3.948,     0.103,     0.641,    3
 0,    35.473,    -1.589,     2.591,     0.062,     0.555,    4
 0,    35.083,    -3.141,     6.440,     0.163,     0.512,    4
 0,    34.523,     4.327,     0.000,     0.000,     1.000,    1
 0,    31.864,    -3.053,     2.003,     0.063,     0.709,    2
 0,    28.356,    -1.589,     4.273,     0.128,     0.510,    4
 0,    27.409,    -1.327,     4.330,     0.133,     0.520,    4
 0,    25.801,    -0.254,     4.284,     0.160,     0.591,    3
 0,    24.398,    -4.015,     0.000,     0.000,     1.000,    1
 0,    23.897,     4.161,     4.159,     0.160,     0.756,    2
 0,    23.736,    -0.513,     3.798,     0.145,     0.589,    3
 0,    23.547,    -4.175,     0.000,     0.000,     1.000,    1
 0,    22.751,    -3.851,     2.327,     0.093,     0.763,    2
 0,    21.283,    -4.061,     0.000,     0.000,     1.000,    1
 0,    21.222,     3.491,     2.868,     0.131,     0.726,    2
 0,    21.054,     1.796,     2.511,     0.102,     0.797,    2
 0,    20.462,    -3.607,     0.000,     0.000,     1.000,    1
 0,   493.286,     0.751,    14.348,     0.005,     0.994,    2
 0,   166.815,     0.315,    19.640,     0.085,     0.442,    8
 0,   116.408,     2.487,    17.066,     0.121,     0.398,   11
 0,    64.519,     1.032,    12.815,     0.178,     0.369,   10
 1,    61.655,    -3.664,     9.002,     0.113,     0.807,    3
 0,    36.135,    -2.815,     2.913,     0.063,     0.833,    2
 0,    34.346,     2.270,     0.432,     0.013,     0.710,    2
 0,    33.441,     2.678,     2.603,     0.055,     0.697,    3
 0,    27.158,    -1.223,     4.857,     0.143,     0.753,    3
 0,    24.683,    -0.693,     4.332,     0.173,     0.552,    4
 1,   887.777,     1.548,    39.042,     0.010,     0.937,    4
 1,   216.936,    -1.996,    22.686,     0.080,     0.440,   12
 1,    60.705,     2.627,     4.768,     0.040,     0.933,    2
 0,    43.833,    -4.425,     5.559,     0.118,     0.751,    2
 0,    34.579,    -1.094,     4.677,     0.118,     0.535,    4
 0,    33.525,     1.984,     5.697,     0.157,     0.360,    8
 0,    32.418,     4.036,     0.000,     0.000,     1.000,    1
 0,    30.847,    -1.126,     5.835,     0.163,     0.474,    5
 0,    28.325,     2.315,     4.352,     0.141,     0.416,    6
 0,    23.096,     1.182,     4.625,     0.183,     0.520,    4
 0,    22.518,    -0.976,     4.225,     0.170,     0.531,    4
 0,    22.486,    -1.612,     4.238,     0.164,     0.530,    4
 0,    21.475,    -0.842,     2.914,     0.122,     0.513,    4
 0,    20.838,    -1.493,     3.345,     0.131,     0.457,    5
 0,    20.113,     1.031,     2.727,     0.134,     0.514,    4
 0,   226.304,    -0.336,    13.777,     0.024,     0.934,    6
 0,    38.626,     1.631,     8.919,     0.193,     0.352,   10
 0,    25.170,    -1.059,     5.500,     0.200,     0.406,    7
 0,    25.056,     0.195,     4.309,     0.153,     0.423,    6
 1,    23.970,    -4.413,     1.986,     0.075,     0.769,    2
 0,    22.658,    -0.602,     4.141,     0.156,     0.436,    6
 0,    22.083,    -1.945,     5.496,     0.243,     0.441,    6
 0,    20.354,    -2.011,     4.870,     0.231,     0.396,    7
 1,   307.817,    -0.706,    29.475,     0.029,     0.923,    7
 1,    52.611,    -4.107,     5.114,     0.065,     0.881,    2
 1,    49.268,     3.768,     0.000,     0.000,     1.000,    1
 0,    27.997,    -0.810,     6.941,     0.229,     0.359,    8
 0,    24.922,    -1.981,     6.151,     0.220,     0.352,    9
 0,    24.809,    -1.120,     5.135,     0.185,     0.340,    9
 0,    24.532,    -0.050,     4.187,     0.149,     0.430,    7
 1,    65.679,    -4.454,     4.317,     0.035,     0.928,    2
 0,    43.792,     0.691,     8.635,     0.190,     0.460,    6
 0,    35.590,    -1.196,     5.222,     0.113,     0.483,    5
 0,    35.287,    -4.181,     5.342,     0.117,     0.838,    2
 0,    28.676,    -1.845,     5.529,     0.167,     0.526,    4
 0,    26.330,     2.372,     3.913,     0.132,     0.507,    4
 0,    24.073,     0.138,     3.404,     0.131,     0.504,    4
 0,    24.051,    -0.245,     3.900,     0.140,     0.518,    5
 0,    23.717,    -1.743,     4.655,     0.182,     0.384,    7
 0,    22.381,    -1.160,     3.047,     0.130,     0.525,    4
 0,    20.387,    -1.802,     3.573,     0.139,     0.469,    5
 1,   185.179,     1.432,    23.292,     0.078,     0.822,    9
 1,   155.417,    -2.568,    10.999,     0.044,     0.872,    3
 0,    27.808,     1.903,     6.165,     0.188,     0.403,    8
 1,    25.523,     4.067,     0.000,     0.000,     1.000,    1
 0,    22.041,     0.821,     3.658,     0.137,     0.579,    4
 0,    21.724,     0.275,     5.277,     0.228,     0.382,    8
 0,    20.890,    -1.797,     4.183,     0.179,     0.392,    7
 0,   317.757,     0.096,     4.867,     0.003,     0.989,    2
 1,   120.400,    -2.009,    12.802,     0.076,     0.700,    5
 0,    63.541,     0.102,    11.870,     0.155,     0.406,    8
 1,    43.436,     3.541,     5.640,     0.114,     0.782,    2
 0,    41.896,    -1.551,     0.000,     0.000,     1.000,    1
 0,    35.717,     3.639,     6.467,     0.170,     0.466,    5
 0,    35.051,     0.719,     5.262,     0.128,     0.459,    6
 0,    28.011,    -0.566,     4.468,     0.124,     0.468,    5
 0,    23.646,    -0.506,     5.679,     0.224,     0.411,    6
 0,    20.875,    -3.920,     0.000,     0.000,     1.000,    1
 0,    20.821,    -0.761,     3.437,     0.154,     0.510,    4
 1,   809.114,     0.907,     6.701,     0.003,     0.976,    2
 0,    59.750,    -1.349,     8.836,     0.112,     0.699,    6
 1,    58.052,    -3.818,     0.000,     0.000,     1.000,    1
 0,    28.480,     0.936,     5.756,     0.192,     0.402,    7
 0,    27.643,    -1.153,     2.328,     0.054,     0.785,    3
 0,    25.702,    -1.220,     3.698,     0.134,     0.521,    5
 0,    24.321,     3.662,     1.737,     0.054,     0.847,    2
 0,    23.010,    -0.559,     4.832,     0.188,     0.493,    5
 0,   179.275,     0.491,     0.000,     0.000,     1.000,    1
 0,   164.897,     0.186,    11.688,     0.028,     0.948,    3
 1,    75.627,     3.750,    10.650,     0.129,     0.762,    2
 1,    63.364,    -2.877,     0.839,     0.013,     0.726,    2
 0,    40.807,    -0.647,     9.947,     0.220,     0.382,    8
 0,    38.741,     0.603,     7.434,     0.180,     0.427,    6
 0,    37.911,    -1.131,     9.094,     0.226,     0.442,    6
 0,    34.879,    -0.963,     6.831,     0.180,     0.400,    7
 0,    28.902,    -0.347,     5.411,     0.174,     0.464,    6
 0,    26.065,    -3.509,     0.000,     0.000,     1.000,    1
 0,    23.448,    -1.333,     4.718,     0.189,     0.454,    5
 0,    23.302,     0.855,     4.792,     0.192,     0.416,    6
 0,    22.352,     3.026,     1.807,     0.069,     0.799,    2
 0,    21.360,     4.256,     0.488,     0.021,     0.753,    2
 0,    20.764,     3.359,     4.360,     0.204,     0.605,    3
 1,   925.567,    -0.323,    16.308,     0.003,     0.991,    3
 1,   782.959,    -0.289,    35.513,     0.010,     0.965,    7
 0,    48.853,     0.964,     5.956,     0.120,     0.426,    7
 0,    41.568,     2.024,     2.037,     0.046,     0.525,    4
 0,    38.570,     4.446,     0.000,     0.000,     1.000,    1
 0,    38.489,    -1.125,     7.722,     0.151,     0.476,    6
 0,    34.765,    -0.355,     7.374,     0.194,     0.389,    7
 0,    31.082,     0.748,     6.045,     0.168,     0.444,    6
 0,    23.571,    -0.505,     4.897,     0.187,     0.531,    4
 0,    23.416,    -0.075,     4.749,     0.167,     0.532,    4
 0,    21.553,    -0.949,     3.846,     0.171,     0.515,    4
 0,    20.537,    -1.304,     2.736,     0.126,     0.532,    4
 0,    20.247,    -2.232,     2.522,     0.089,     0.511,    4
 0,    20.060,    -3.812,     3.445,     0.149,     0.505,    4
 1,   266.258,     0.659,    12.617,     0.013,     0.968,    3
 0,    34.264,    -0.569,     7.261,     0.185,     0.371,    8
 0,    26.247,     1.064,     3.757,     0.099,     0.574,    4
 1,    25.762,    -3.307,     2.272,     0.064,     0.858,    2
 0,    25.320,    -1.460,     4.415,     0.150,     0.487,    5
 0,    24.657,     1.651,     4.649,     0.178,     0.466,    5
 0,    21.534,     2.034,     4.996,     0.206,     0.426,    6
 0,    60.491,     1.307,     4.296,     0.061,     0.537,    5
 0,    36.083,    -0.319,     0.919,     0.019,     0.849,    2
 0,    36.027,    -1.342,     6.625,     0.143,     0.564,    5
 1,    29.236,    -3.459,     2.806,     0.078,     0.819,    2
 0,    28.984,    -0.763,     6.875,     0.211,     0.511,    4
 0,    28.128,    -2.056,     3.196,     0.103,     0.560,    4
 0,    27.798,    -1.018,     5.115,     0.143,     0.704,    3
 0,    27.535,    -3.352,     3.158,     0.092,     0.823,    2
 0,    26.577,     0.182,     6.691,     0.212,     0.432,    6
 0,    25.364,    -4.128,     0.000,     0.000,     1.000,    1
 0,    22.419,    -1.569,     2.242,     0.095,     0.503,    4
 1,    21.614,     3.615,     0.000,     0.000,     1.000,    1
 0,   385.567,    -1.038,    28.227,     0.024,     0.957,    4
 1,    57.968,    -2.203,     6.788,     0.086,     0.646,    5
 0,    48.739,    -1.731,     8.135,     0.136,     0.476,    5
 0,    43.390,     4.167,     0.000,     0.000,     1.000,    1
 0,    37.956,     1.014,     4.429,     0.090,     0.838,    2
 0,    37.949,     4.411,     6.154,     0.161,     0.707,    2
 0,    37.846,     1.413,     6.967,     0.166,     0.657,    4
 0,    36.211,    -0.771,     5.636,     0.143,     0.480,    5
 0,    34.660,     0.620,     7.936,     0.215,     0.531,    5
 0,    30.839,     0.541,     5.014,     0.151,     0.536,    5
 0,    26.803,    -0.523,     5.678,     0.187,     0.449,    5
 0,    26.441,    -2.569,     3.790,     0.132,     0.517,    4
 0,    23.754,    -0.649,     3.896,     0.137,     0.454,    5
 0,    23.715,    -3.222,     1.292,     0.047,     0.795,    2
 0,    22.241,    -2.681,     2.825,     0.122,     0.733,    2
 0,    21.866,    -2.789,     3.082,     0.126,     0.773,    2
 0,    21.344,    -1.384,     3.768,     0.164,     0.519,    4
 0,    20.822,     0.304,     4.706,     0.215,     0.503,    4
 1,    20.499,    -3.532,     2.385,     0.098,     0.800,    2
 0,    41.028,    -0.407,     9.500,     0.214,     0.391,    7
 1,    35.934,     3.392,     2.766,     0.060,     0.835,    2
 0,    33.300,     1.118,     5.595,     0.151,     0.493,    5
 1,    32.195,     2.706,     5.243,     0.158,     0.723,    2
 0,    30.626,    -1.348,     6.430,     0.205,     0.458,    7
 0,    30.382,     0.797,     7.078,     0.221,     0.395,    7
 0,    30.045,     1.112,     4.514,     0.124,     0.755,    3
 1,    27.620,    -3.318,     2.678,     0.087,     0.775,    2
 1,   165.681,     0.044,     8.312,     0.014,     0.967,    3
 0,    37.425,     0.366,     7.936,     0.200,     0.437,    7
 0,    33.539,     4.253,     0.000,     0.000,     1.000,    1
 0,    33.515,    -0.498,     7.255,     0.202,     0.425,    6
 1,    28.887,     2.277,     4.492,     0.115,     0.491,    5
 0,    28.690,    -1.446,     5.614,     0.176,     0.399,    7
 0,    28.580,    -1.238,     1.802,     0.059,     0.655,    3
 0,    26.719,    -1.036,     5.272,     0.190,     0.498,    5
 1,    26.091,    -3.399,     0.965,     0.036,     0.732,    2
 0,    23.402,     0.658,     5.055,     0.190,     0.433,    6
 0,    21.401,    -0.819,     4.599,     0.195,     0.457,    5
 1,    77.655,    -2.072,     9.371,     0.044,     0.887,    5
 1,    34.418,     2.420,     7.892,     0.211,     0.339,    9
 0,    30.028,     2.029,     7.300,     0.232,     0.372,    9
 0,    26.859,     2.145,     6.286,     0.221,     0.344,   10
 0,    23.277,     1.109,     4.325,     0.167,     0.442,    6
 0,    21.630,     1.243,     4.048,     0.171,     0.428,    6
 0,    21.017,     0.516,     4.819,     0.206,     0.477,    6
 0,    20.442,    -0.573,     3.012,     0.135,     0.552,    4
 1,   880.617,     0.339,     0.000,     0.000,     1.000,    1
 0,    63.386,     3.811,     9.894,     0.112,     0.730,    3
 0,    61.505,     2.887,     7.914,     0.112,     0.658,    3
 0,    46.683,     1.283,     5.050,     0.089,     0.611,    5
 0,    35.562,     3.421,     7.972,     0.215,     0.516,    4
 0,    35.049,     0.704,     5.981,     0.146,     0.455,    6
 0,    27.076,     1.036,     4.230,     0.143,     0.451,    5
 1,    26.682,    -3.976,     0.000,     0.000,     1.000,    1
 0,    26.281,     0.975,     3.779,     0.112,     0.589,    4
 0,    24.993,     1.812,     5.283,     0.192,     0.414,    6
 0,    24.498,     3.628,     2.595,     0.106,     0.707,    2
 1,    23.021,     2.799,     3.869,     0.164,     0.611,    3
 0,    22.392,     0.404,     4.712,     0.202,     0.466,    5
 0,    21.484,     0.116,     3.476,     0.143,     0.510,    4
 0,    20.916,     1.341,     3.438,     0.135,     0.810,    2
 0,    20.540,     2.852,     0.000,     0.000,     1.000,    1
 0,    20.075,    -1.167,     0.000,     0.000,     1.000,    1
 1,   451.966,    -0.470,    31.379,     0.021,     0.953,    8
 1,    43.165,     3.690,     4.832,     0.092,     0.737,    3
 0,    34.193,     1.698,     5.924,     0.154,     0.398,    8
 0,    26.744,    -2.154,     5.800,     0.197,     0.302,   12
 0,    23.569,     1.320,     5.007,     0.197,     0.394,    8
 0,    23.301,     0.994,     4.722,     0.188,     0.444,    6
 0,    20.452,    -2.212,     4.096,     0.180,     0.511,    6
 0,    20.125,     0.809,     3.188,     0.135,     0.366,    8
 1,   708.872,     0.291,    21.198,     0.003,     0.989,    3
 1,    80.052,    -2.003,     9.057,     0.086,     0.464,    7
 0,    47.424,    -1.113,     5.378,     0.099,     0.475,    6
 0,    28.957,    -1.340,     5.969,     0.177,     0.430,    6
 0,    26.921,     0.382,     3.559,     0.085,     0.798,    3
 0,    24.221,    -0.382,     4.570,     0.174,     0.420,    6
 0,    23.047,    -0.058,     3.585,     0.144,     0.462,    5
 0,    20.513,    -0.942,     4.123,     0.177,     0.463,    5
 0,    20.317,     1.467,     3.526,     0.159,     0.465,    5
 0,   385.789,    -0.921,    19.668,     0.026,     0.785,    3
 0,   218.569,     1.950,     0.000,     0.000,     1.000,    1
 0,    51.510,    -2.790,    10.183,     0.187,     0.533,    4
 0,    42.973,     2.761,     8.576,     0.183,     0.590,    4
 1,    42.729,     3.659,     4.674,     0.104,     0.740,    2
 0,    42.444,    -2.887,     2.879,     0.068,     0.708,    2
 0,    38.301,    -3.681,     6.434,     0.149,     0.777,    2
 0,    35.468,    -3.606,     5.747,     0.157,     0.724,    2
 0,    34.635,    -1.286,     6.365,     0.157,     0.548,    4
 0,    32.343,    -0.972,     6.831,     0.208,     0.541,    4
 0,    28.807,    -4.159,     0.000,     0.000,     1.000,    1
 0,    27.647,     2.654,     3.276,     0.112,     0.740,    2
 0,    26.952,    -1.077,     3.917,     0.131,     0.529,    4
 0,    24.620,    -1.346,     2.078,     0.072,     0.798,    2
 0,    24.368,     0.765,     4.432,     0.164,     0.502,    4
 0,    21.327,    -4.283,     0.000,     0.000,     1.000,    1
 0,    21.083,    -0.236,     1.240,     0.050,     0.800,    2
 0,    20.837,    -0.916,     3.656,     0.158,     0.578,    3
 0,    20.833,     3.376,     2.889,     0.123,     0.777,    2
 0,    20.556,    -0.926,     2.670,     0.129,     0.594,    3
 0,    20.340,    -0.350,     3.042,     0.121,     0.593,    3
 1,    61.931,     1.378,     3.960,     0.034,     0.891,    3
 1,    55.316,     3.408,     6.096,     0.069,     0.847,    3
 1,    38.438,    -4.252,     0.000,     0.000,     1.000,    1
 0,    32.028,    -2.729,     6.299,     0.178,     0.628,    3
 0,    31.279,    -2.963,     3.174,     0.074,     0.856,    2
 0,    29.898,     1.084,     5.873,     0.169,     0.505,    5
 0,    28.708,     1.206,     6.054,     0.196,     0.385,    7
 0,    28.560,    -0.181,     4.742,     0.151,     0.436,    6
 0,    28.252,    -0.819,     5.213,     0.155,     0.477,    5
 0,    27.547,    -0.373,     4.922,     0.175,     0.482,    5
 0,    24.328,     1.220,     2.791,     0.102,     0.454,    5
 0,    22.927,    -2.338,     5.087,     0.215,     0.486,    5
 0,    22.717,    -0.644,     3.307,     0.114,     0.516,    4
 0,    20.310,     1.140,     4.042,     0.175,     0.688,    3
 1,   115.788,    -2.907,     0.000,     0.000,     1.000,    1
