background/signal,pT GeV,mass GeV,width,ptD,#of constituents
1,222.376,19.182,0.068,0.579,4
1,51.133,4.667,0.037,0.927,4
1,41.317,2.078,0.025,0.934,2
1,148.257,8.869,0.037,0.901,2
0,20.261,3.336,0.144,0.781,2
0,44.838,10.719,0.221,0.352,15
1,159.303,12.707,0.049,0.852,3
1,51.609,4.154,0.037,0.945,2
1,124.023,24.643,0.145,0.471,8
1,70.002,8.727,0.092,0.614,5
0,24.0,3.957,0.101,0.779,3
0,21.184,0.0,0.0,1.0,1
0,37.643,6.23,0.161,0.603,4
1,76.709,10.384,0.104,0.587,5
0,45.863,6.471,0.1,0.581,5
0,50.603,10.876,0.191,0.36,9
0,27.962,2.969,0.081,0.629,4
0,46.192,8.896,0.187,0.487,5
0,21.046,1.631,0.055,0.866,2
0,24.211,5.041,0.196,0.483,6
0,65.339,12.579,0.179,0.496,7
1,115.188,14.094,0.093,0.841,2
0,26.854,0.882,0.027,0.812,2
1,135.313,2.536,0.003,0.992,2
1,75.398,3.839,0.033,0.868,3
0,33.163,5.309,0.154,0.53,4
0,43.416,8.002,0.164,0.618,3
1,44.259,0.0,0.0,1.0,1
0,23.295,2.296,0.051,0.838,3
1,27.622,5.46,0.192,0.691,4
0,36.315,7.635,0.202,0.502,7
0,22.185,5.089,0.218,0.418,8
1,46.11,6.341,0.115,0.526,7
0,20.478,3.493,0.164,0.647,3
1,29.108,2.501,0.066,0.762,4
0,36.167,4.992,0.114,0.811,2
1,100.824,5.138,0.045,0.785,2
1,161.073,19.254,0.091,0.552,14
0,21.888,4.0,0.146,0.605,5
1,117.959,3.705,0.031,0.718,2
0,55.445,8.511,0.119,0.512,5
0,79.971,11.753,0.088,0.587,5
1,38.184,6.102,0.149,0.611,5
1,106.559,7.341,0.04,0.699,4
0,29.573,6.155,0.193,0.451,8
1,43.71,7.714,0.155,0.517,4
1,49.038,4.755,0.049,0.933,3
1,159.735,10.198,0.04,0.733,5
0,20.08,3.096,0.149,0.725,2
0,30.638,6.473,0.19,0.422,13
1,61.044,13.699,0.211,0.378,17
0,20.5,3.037,0.132,0.56,4
1,32.514,1.593,0.041,0.803,2
0,31.116,2.179,0.054,0.774,3
1,40.118,6.186,0.138,0.546,5
0,39.335,6.086,0.121,0.515,5
0,47.406,5.276,0.068,0.895,4
0,34.463,7.261,0.188,0.501,6
1,35.372,2.893,0.041,0.675,5
0,24.397,4.95,0.195,0.668,3
0,31.507,4.587,0.106,0.827,6
1,30.742,0.0,0.0,1.0,1
1,156.968,7.245,0.028,0.741,4
0,21.092,0.0,0.0,1.0,1
1,158.459,13.281,0.034,0.927,8
0,21.51,1.677,0.072,0.529,5
0,25.066,2.04,0.062,0.764,4
1,44.076,5.797,0.087,0.864,4
1,24.335,1.459,0.059,0.718,2
1,95.57,11.526,0.084,0.841,7
0,20.598,0.0,0.0,1.0,1
0,63.411,12.216,0.16,0.494,5
0,51.937,10.911,0.196,0.491,7
1,60.194,6.253,0.057,0.668,3
1,24.937,2.714,0.087,0.824,2
0,22.641,5.03,0.213,0.628,4
0,24.44,1.416,0.057,0.717,2
1,59.524,6.885,0.078,0.661,4
1,59.568,6.453,0.096,0.739,3
1,173.514,16.823,0.048,0.85,5
0,20.101,3.207,0.142,0.774,2
1,159.844,0.0,0.0,1.0,1
0,24.392,3.732,0.133,0.726,3
0,25.226,4.578,0.169,0.474,8
1,34.415,3.404,0.073,0.834,3
0,21.945,4.516,0.188,0.545,4
1,35.126,2.216,0.037,0.83,4
0,30.188,4.945,0.161,0.571,4
1,159.499,6.67,0.014,0.972,3
0,72.907,13.942,0.186,0.503,4
0,40.306,7.556,0.147,0.58,4
1,225.415,15.994,0.025,0.939,7
1,59.408,0.0,0.0,1.0,1
1,114.519,0.0,0.0,1.0,1
0,54.037,12.59,0.214,0.508,5
1,96.455,16.899,0.152,0.529,9
1,58.679,5.797,0.066,0.683,4
0,40.146,9.257,0.206,0.414,7
0,50.307,7.397,0.13,0.493,5
0,32.288,5.209,0.13,0.6,3
0,28.674,4.664,0.155,0.554,4
0,38.533,6.371,0.149,0.683,3
0,37.676,5.844,0.141,0.445,8
0,33.136,5.838,0.149,0.585,6
1,128.549,22.365,0.12,0.512,7
1,164.69,23.169,0.094,0.591,8
1,37.607,2.404,0.046,0.848,3
1,155.803,0.0,0.0,1.0,1
1,22.227,2.511,0.106,0.644,3
0,20.828,4.993,0.23,0.483,8
0,42.552,8.732,0.17,0.453,6
1,67.821,10.094,0.128,0.467,8
0,48.987,9.208,0.165,0.491,7
1,74.25,7.012,0.052,0.798,5
0,21.317,2.656,0.107,0.682,3
0,32.456,6.64,0.18,0.563,7
1,70.558,6.412,0.059,0.677,5
1,110.949,10.186,0.054,0.797,8
0,24.437,2.744,0.09,0.684,4
0,20.549,0.631,0.031,0.708,2
1,122.079,11.391,0.07,0.658,6
0,25.371,4.967,0.157,0.588,5
0,21.309,0.0,0.0,1.0,1
0,49.052,10.529,0.201,0.535,12
1,115.121,18.104,0.118,0.577,6
1,42.665,6.372,0.12,0.436,7
1,59.29,4.999,0.065,0.579,4
1,58.377,7.647,0.065,0.773,6
0,38.666,9.481,0.236,0.462,6
1,159.311,7.649,0.014,0.979,2
1,211.578,27.642,0.087,0.57,6
1,56.02,3.541,0.02,0.975,2
0,24.634,3.563,0.117,0.576,4
0,27.942,4.739,0.154,0.475,6
0,28.797,3.757,0.091,0.862,3
1,67.985,7.662,0.068,0.684,8
0,54.465,8.031,0.136,0.757,2
0,21.126,2.405,0.083,0.857,2
0,31.285,6.348,0.181,0.51,5
0,26.397,5.436,0.201,0.438,8
0,47.841,7.457,0.141,0.687,3
1,81.785,8.642,0.067,0.69,6
1,82.855,8.669,0.094,0.612,4
0,21.815,3.609,0.13,0.815,3
0,39.677,5.518,0.102,0.717,3
0,25.073,4.748,0.175,0.546,6
0,21.23,0.0,0.0,1.0,1
0,46.344,10.514,0.211,0.395,10
0,34.495,4.942,0.125,0.742,3
0,29.04,4.619,0.147,0.534,4
1,47.372,4.743,0.053,0.928,2
0,41.746,4.772,0.092,0.563,5
1,40.564,0.0,0.0,1.0,1
1,168.878,18.132,0.067,0.805,5
1,160.117,5.819,0.036,0.712,2
0,23.741,3.231,0.107,0.827,2
1,59.653,11.036,0.16,0.705,11
0,47.926,10.018,0.194,0.493,11
1,63.01,7.51,0.103,0.563,5
1,42.359,4.521,0.057,0.926,2
0,22.806,4.386,0.18,0.551,5
1,94.196,8.157,0.066,0.633,5
0,25.74,4.08,0.123,0.816,4
1,61.56,7.835,0.069,0.817,5
1,66.991,9.421,0.131,0.638,3
0,26.913,0.0,0.0,1.0,1
0,20.177,3.788,0.183,0.604,5
0,31.719,2.651,0.055,0.86,3
1,21.39,2.062,0.053,0.782,3
1,26.759,4.559,0.142,0.754,5
0,23.174,2.594,0.094,0.637,3
0,25.391,3.721,0.111,0.828,3
0,36.426,5.876,0.156,0.626,4
1,97.713,12.441,0.11,0.511,9
1,25.271,4.63,0.165,0.534,9
0,22.135,4.901,0.193,0.38,9
1,120.32,8.784,0.058,0.757,3
1,82.242,8.546,0.074,0.695,4
1,26.078,0.0,0.0,1.0,1
0,24.408,3.502,0.14,0.558,4
1,34.666,3.541,0.071,0.77,3
1,110.894,19.966,0.152,0.502,8
0,25.142,5.121,0.184,0.559,4
0,55.085,7.382,0.113,0.783,3
0,36.353,4.64,0.064,0.863,4
1,38.782,1.682,0.038,0.661,3
1,128.158,6.142,0.018,0.777,3
1,67.013,6.663,0.056,0.809,3
0,22.597,3.045,0.114,0.734,4
1,97.891,0.0,0.0,1.0,1
1,62.518,7.098,0.065,0.913,3
0,29.676,7.355,0.222,0.378,10
1,46.241,5.874,0.096,0.648,5
0,23.095,3.306,0.142,0.708,2
1,39.758,2.556,0.034,0.926,2
0,27.051,3.536,0.103,0.787,4
1,58.208,6.054,0.078,0.789,3
1,30.435,0.0,0.0,1.0,1
0,28.202,4.111,0.123,0.74,5
0,42.18,3.791,0.08,0.586,3
1,59.284,8.45,0.119,0.771,3
1,43.048,2.756,0.059,0.718,3
1,76.084,3.719,0.042,0.794,2
1,72.649,10.793,0.122,0.573,4
1,113.533,12.91,0.072,0.888,3
0,27.562,4.192,0.151,0.708,2
1,221.371,13.884,0.039,0.724,3
0,54.611,11.145,0.181,0.507,7
0,29.985,0.801,0.019,0.864,2
0,20.504,0.862,0.011,0.982,2
0,20.053,1.066,0.031,0.914,2
0,37.162,7.078,0.182,0.54,5
1,92.409,8.573,0.048,0.928,3
1,82.079,2.204,0.016,0.91,2
1,68.183,0.723,0.009,0.801,2
0,75.381,15.441,0.191,0.48,6
1,27.311,0.0,0.0,1.0,1
0,24.023,3.536,0.111,0.807,4
0,20.321,0.0,0.0,1.0,1
0,26.343,4.471,0.159,0.6,6
0,25.195,5.135,0.201,0.605,4
1,46.965,4.471,0.072,0.546,5
0,29.17,4.266,0.125,0.716,3
0,25.172,4.729,0.155,0.558,7
0,23.521,3.071,0.09,0.724,3
1,131.489,11.48,0.046,0.915,3
0,31.381,5.731,0.166,0.523,9
1,25.813,5.766,0.214,0.606,7
0,21.939,3.462,0.11,0.728,3
0,27.815,1.889,0.027,0.693,3
1,29.891,0.0,0.0,1.0,1
1,110.963,6.681,0.019,0.975,3
0,20.119,2.518,0.079,0.894,2
0,25.422,5.65,0.207,0.592,7
0,33.358,4.488,0.104,0.555,5
0,28.338,4.343,0.139,0.507,7
1,78.073,9.818,0.097,0.761,4
1,27.478,5.231,0.181,0.736,2
0,27.348,2.268,0.064,0.674,3
0,100.361,0.0,0.0,1.0,1
1,53.376,9.669,0.169,0.48,5
0,28.855,5.706,0.185,0.525,8
0,20.104,3.412,0.147,0.771,3
1,180.639,16.795,0.061,0.765,3
0,24.783,4.033,0.142,0.658,4
1,136.393,8.242,0.018,0.969,3
1,80.169,6.798,0.063,0.645,3
0,40.78,8.521,0.198,0.485,8
1,117.677,9.567,0.035,0.95,3
0,27.118,4.838,0.173,0.533,6
1,91.222,15.215,0.152,0.434,8
1,159.824,17.553,0.074,0.863,4
0,23.505,3.566,0.147,0.459,7
1,33.491,5.392,0.131,0.527,6
1,114.606,2.996,0.007,0.983,3
1,127.488,14.379,0.081,0.673,14
1,48.607,7.422,0.125,0.496,12
0,27.131,6.079,0.212,0.55,7
0,23.984,2.09,0.068,0.834,2
1,309.838,12.699,0.011,0.969,5
1,83.671,13.374,0.123,0.556,6
0,29.75,4.807,0.141,0.593,3
0,28.529,2.925,0.078,0.657,3
1,307.174,27.782,0.06,0.657,7
1,83.922,8.33,0.059,0.72,7
1,87.107,11.35,0.1,0.782,5
0,25.287,4.558,0.161,0.442,11
0,23.685,5.463,0.216,0.495,9
0,40.967,4.973,0.12,0.712,2
1,59.037,3.675,0.025,0.932,5
1,40.815,0.0,0.0,1.0,1
1,98.244,14.889,0.112,0.585,6
0,22.757,2.018,0.039,0.949,2
0,22.973,3.13,0.134,0.714,2
0,26.982,2.509,0.087,0.75,2
0,62.349,16.202,0.236,0.328,17
0,32.869,3.222,0.083,0.695,3
1,20.239,2.5,0.111,0.77,2
0,22.358,2.909,0.112,0.791,2
1,119.104,20.461,0.158,0.515,5
0,48.366,10.059,0.198,0.596,3
0,22.857,2.318,0.082,0.624,3
0,37.375,4.002,0.059,0.767,3
0,31.591,5.476,0.156,0.476,6
1,118.191,22.074,0.151,0.472,8
0,20.208,2.838,0.136,0.612,4
1,115.55,7.08,0.049,0.825,2
1,63.31,4.988,0.038,0.79,4
0,29.417,5.15,0.135,0.648,8
0,25.228,3.018,0.118,0.714,2
0,20.121,3.083,0.131,0.76,3
0,32.302,8.559,0.255,0.414,12
0,32.562,6.505,0.187,0.582,4
1,72.768,3.085,0.022,0.799,3
0,43.781,6.997,0.143,0.566,5
1,59.071,5.707,0.065,0.619,4
1,58.539,2.865,0.042,0.791,2
0,23.302,2.457,0.069,0.867,4
0,26.012,1.023,0.022,0.915,2
0,41.01,8.066,0.186,0.53,5
1,175.984,0.0,0.0,1.0,1
1,103.186,15.094,0.135,0.6,4
0,21.915,4.478,0.201,0.63,3
0,31.303,6.912,0.207,0.375,9
0,21.189,1.085,0.015,0.923,3
0,20.052,2.542,0.108,0.661,3
0,43.691,10.231,0.22,0.429,11
1,103.542,1.651,0.004,0.985,2
0,49.214,5.511,0.098,0.559,4
1,71.335,10.758,0.126,0.525,4
0,21.76,0.0,0.0,1.0,1
0,28.871,5.326,0.142,0.705,3
1,124.331,13.93,0.078,0.867,2
0,34.028,6.114,0.17,0.633,3
1,100.989,11.358,0.067,0.631,5
0,28.705,4.866,0.148,0.782,2
1,49.888,6.507,0.104,0.599,3
0,22.728,4.993,0.205,0.462,8
0,38.808,8.9,0.217,0.484,8
1,179.134,28.634,0.138,0.514,6
1,103.645,11.643,0.06,0.622,6
1,26.062,2.508,0.086,0.583,4
1,61.21,4.571,0.052,0.586,5
0,52.883,14.392,0.251,0.355,14
1,197.66,18.154,0.051,0.662,7
1,102.588,13.216,0.095,0.632,11
1,123.2,21.648,0.147,0.557,6
0,28.662,1.897,0.064,0.733,2
1,60.012,4.17,0.039,0.687,3
0,21.862,0.887,0.025,0.682,3
0,30.038,4.239,0.125,0.634,3
0,33.367,5.302,0.132,0.423,13
1,85.875,15.436,0.145,0.528,10
1,57.012,6.335,0.108,0.631,7
0,26.515,5.159,0.16,0.524,9
1,73.771,9.274,0.076,0.736,7
1,82.998,8.185,0.075,0.57,4
1,126.249,20.511,0.149,0.571,5
1,52.749,8.309,0.136,0.447,6
1,23.805,1.154,0.018,0.965,2
1,37.246,5.376,0.126,0.527,4
0,43.473,10.07,0.217,0.475,11
1,74.873,10.884,0.114,0.599,9
0,48.111,10.56,0.191,0.447,9
1,38.753,4.857,0.105,0.71,6
0,27.616,3.8,0.121,0.779,2
1,142.221,13.211,0.079,0.557,5
1,127.597,13.3,0.063,0.886,10
0,55.518,9.504,0.143,0.395,9
1,83.676,11.168,0.103,0.602,4
0,21.226,4.637,0.197,0.542,9
0,30.421,4.527,0.126,0.561,6
1,92.76,15.639,0.128,0.514,10
0,22.537,2.867,0.098,0.767,5
1,114.266,7.434,0.029,0.949,2
0,24.187,2.64,0.077,0.856,3
0,26.047,3.149,0.114,0.572,4
0,23.601,2.157,0.085,0.751,2
1,37.257,3.635,0.093,0.735,2
0,37.657,7.63,0.19,0.424,7
1,113.786,3.594,0.015,0.808,3
1,97.781,4.578,0.026,0.829,4
0,42.038,6.177,0.144,0.543,4
1,120.378,9.226,0.035,0.942,5
0,21.61,2.453,0.089,0.692,3
1,57.75,7.181,0.111,0.62,5
1,86.386,8.399,0.058,0.723,3
0,61.188,15.475,0.239,0.394,14
1,66.382,7.226,0.088,0.82,2
1,70.714,10.457,0.134,0.606,4
0,37.499,6.176,0.153,0.533,5
1,45.051,5.578,0.117,0.529,4
0,29.258,4.344,0.118,0.612,5
0,30.426,6.716,0.216,0.534,4
1,62.728,0.0,0.0,1.0,1
1,148.58,10.115,0.052,0.844,2
0,40.016,7.636,0.171,0.4,11
1,92.929,5.842,0.044,0.703,3
0,27.881,5.438,0.165,0.473,8
1,28.739,3.872,0.093,0.69,3
0,21.574,3.283,0.133,0.784,2
0,26.293,4.282,0.137,0.49,6
0,32.504,5.249,0.141,0.642,4
1,132.997,22.171,0.135,0.484,7
1,28.856,3.468,0.098,0.604,3
1,21.889,0.0,0.0,1.0,1
1,93.749,0.0,0.0,1.0,1
1,96.544,8.645,0.064,0.846,4
1,379.095,16.981,0.019,0.671,4
1,131.137,17.361,0.088,0.746,9
0,54.305,12.593,0.209,0.499,6
1,128.889,11.222,0.063,0.79,4
1,37.544,3.035,0.07,0.481,7
0,69.169,15.448,0.212,0.448,6
1,50.449,2.038,0.038,0.747,2
1,86.998,9.429,0.068,0.625,4
1,196.287,8.041,0.008,0.989,3
1,31.772,2.193,0.06,0.761,3
1,30.015,4.824,0.155,0.598,4
0,32.409,5.779,0.149,0.577,7
0,29.493,4.335,0.137,0.599,5
1,123.333,2.652,0.008,0.965,2
1,40.477,4.193,0.081,0.58,4
1,106.222,10.285,0.054,0.774,7
1,54.653,4.315,0.071,0.59,3
0,40.851,3.352,0.055,0.879,2
1,88.176,15.54,0.13,0.489,10
1,89.856,9.766,0.071,0.655,5
0,21.553,2.744,0.12,0.744,2
0,30.276,1.511,0.05,0.71,2
0,20.63,2.748,0.118,0.78,2
1,61.443,9.329,0.104,0.6,6
1,50.56,6.184,0.095,0.661,7
0,27.053,4.955,0.138,0.601,3
1,50.221,3.514,0.05,0.864,2
1,26.165,4.465,0.157,0.565,4
0,22.719,3.227,0.133,0.584,3
1,51.412,5.06,0.062,0.871,6
0,23.853,2.63,0.108,0.648,4
0,20.825,2.117,0.099,0.603,3
1,74.537,8.494,0.078,0.608,6
1,82.763,7.113,0.074,0.663,4
0,25.509,3.165,0.113,0.595,5
0,21.353,1.834,0.045,0.927,3
1,73.256,13.305,0.156,0.562,13
0,107.543,13.862,0.09,0.611,7
1,58.816,7.506,0.108,0.571,5
0,26.087,5.658,0.209,0.584,6
0,26.214,3.043,0.097,0.728,3
0,23.563,1.582,0.042,0.895,2
1,59.335,8.18,0.114,0.672,6
1,83.723,16.147,0.159,0.463,15
0,65.041,9.47,0.13,0.516,5
1,40.204,7.35,0.139,0.647,7
0,22.146,4.145,0.179,0.462,8
0,21.975,3.383,0.117,0.623,4
0,40.097,5.379,0.117,0.665,5
1,112.431,8.967,0.055,0.675,3
0,28.629,3.23,0.111,0.631,3
0,21.422,3.007,0.125,0.694,3
0,22.404,2.637,0.099,0.606,4
0,23.498,3.864,0.145,0.691,6
0,30.602,2.445,0.06,0.7,4
1,76.515,6.073,0.043,0.921,4
0,22.545,3.809,0.131,0.669,5
0,33.302,5.209,0.124,0.813,4
1,184.537,18.755,0.063,0.767,4
1,37.171,1.971,0.049,0.76,2
0,25.204,4.215,0.144,0.608,6
0,56.778,9.227,0.149,0.624,5
1,148.575,17.202,0.086,0.695,6
1,69.059,9.968,0.12,0.594,5
1,218.73,18.188,0.048,0.654,7
0,37.63,5.446,0.122,0.657,5
1,30.076,3.985,0.128,0.603,6
1,54.782,3.824,0.047,0.797,4
0,20.514,1.735,0.077,0.761,2
1,46.405,9.737,0.181,0.493,10
1,34.802,6.812,0.184,0.483,5
1,23.955,1.034,0.034,0.649,3
1,74.045,15.828,0.203,0.527,6
1,43.976,2.96,0.036,0.928,2
0,21.054,0.0,0.0,1.0,1
1,39.223,5.862,0.125,0.614,4
0,30.833,3.498,0.092,0.818,2
0,33.371,6.755,0.2,0.539,4
0,26.268,0.0,0.0,1.0,1
0,26.391,4.026,0.12,0.83,2
1,42.677,2.414,0.019,0.972,2
1,54.812,4.417,0.053,0.856,4
0,20.215,3.211,0.14,0.716,3
0,21.999,3.392,0.137,0.773,2
1,102.48,13.869,0.113,0.681,7
1,69.994,3.176,0.032,0.741,4
0,32.107,2.508,0.035,0.949,2
1,79.218,15.734,0.188,0.487,17
0,40.786,8.369,0.19,0.595,8
0,34.113,3.269,0.082,0.796,2
0,22.375,4.184,0.184,0.601,3
0,32.502,6.752,0.195,0.493,5
0,51.26,12.269,0.223,0.396,7
1,181.064,32.163,0.137,0.469,10
0,31.43,5.89,0.17,0.632,6
0,32.947,6.591,0.175,0.543,7
0,22.631,4.179,0.157,0.746,5
0,24.601,4.416,0.169,0.59,4
1,50.597,1.45,0.028,0.721,2
0,21.969,3.954,0.177,0.643,4
0,20.299,1.987,0.078,0.813,3
0,46.768,7.717,0.146,0.416,10
1,117.882,11.781,0.064,0.685,5
0,21.177,3.764,0.157,0.58,7
0,22.76,0.0,0.0,1.0,1
0,24.546,4.513,0.161,0.511,6
0,20.58,0.0,0.0,1.0,1
0,141.672,15.332,0.058,0.795,9
0,37.553,6.946,0.174,0.481,6
1,32.445,3.804,0.114,0.608,3
1,40.346,1.263,0.025,0.822,2
0,25.448,3.15,0.104,0.726,3
0,21.574,1.602,0.072,0.728,2
0,22.97,4.201,0.169,0.695,5
0,26.383,0.0,0.0,1.0,1
1,252.606,31.39,0.071,0.722,9
1,64.68,6.023,0.072,0.81,3
0,35.913,6.233,0.171,0.709,2
0,51.736,9.67,0.138,0.656,4
0,24.872,3.482,0.115,0.637,3
1,55.988,8.654,0.129,0.615,3
1,170.799,26.667,0.13,0.583,5
0,27.216,5.795,0.19,0.435,9
1,41.756,3.631,0.048,0.717,3
1,36.602,0.0,0.0,1.0,1
0,22.791,2.379,0.088,0.798,3
0,20.1,4.519,0.218,0.599,5
1,20.708,2.766,0.127,0.739,2
1,61.2,5.237,0.062,0.815,8
0,49.956,10.911,0.203,0.391,8
0,25.953,4.314,0.161,0.615,3
1,347.656,26.68,0.052,0.634,12
1,56.798,8.376,0.116,0.769,3
1,61.298,7.19,0.083,0.786,3
1,27.727,3.76,0.087,0.633,3
1,114.995,22.671,0.159,0.498,8
1,47.041,8.473,0.153,0.5,6
1,47.299,6.671,0.109,0.603,5
1,43.021,1.849,0.019,0.949,2
1,66.648,10.039,0.116,0.532,5
0,24.359,3.69,0.137,0.637,5
0,21.073,3.739,0.158,0.721,4
0,30.861,5.183,0.138,0.492,7
1,61.515,2.927,0.037,0.706,4
1,89.127,9.322,0.065,0.811,4
0,51.61,5.002,0.071,0.697,4
1,96.37,7.65,0.059,0.837,3
1,62.325,7.768,0.084,0.622,5
1,311.384,21.084,0.039,0.672,12
1,20.924,3.585,0.162,0.512,7
1,79.076,13.086,0.131,0.751,5
1,198.894,5.007,0.019,0.566,4
1,249.524,13.552,0.029,0.674,8
0,24.215,4.166,0.148,0.587,3
0,32.335,5.072,0.142,0.509,5
1,41.589,7.621,0.181,0.709,2
0,27.75,5.232,0.178,0.498,5
0,73.36,16.517,0.216,0.368,9
1,61.76,6.89,0.1,0.534,4
1,121.775,15.113,0.093,0.641,6
0,27.933,2.645,0.092,0.724,2
1,26.411,5.572,0.183,0.56,5
0,43.318,8.382,0.174,0.526,5
0,20.462,0.0,0.0,1.0,1
1,31.7,0.0,0.0,1.0,1
1,103.899,11.218,0.064,0.883,3
1,248.659,22.322,0.06,0.645,5
0,75.296,19.346,0.245,0.431,15
1,103.026,17.303,0.126,0.515,6
1,201.315,12.72,0.022,0.969,2
1,59.777,9.381,0.145,0.384,8
0,37.322,8.173,0.196,0.505,7
1,63.831,10.184,0.131,0.56,5
1,246.776,0.0,0.0,1.0,1
1,99.217,13.417,0.111,0.499,8
0,32.179,4.726,0.128,0.677,5
1,144.35,19.379,0.115,0.765,3
0,26.305,4.332,0.161,0.717,2
0,25.66,5.497,0.194,0.418,8
1,75.95,6.554,0.054,0.67,7
0,23.501,3.613,0.128,0.601,5
0,29.13,4.323,0.144,0.589,5
1,97.284,17.874,0.156,0.459,7
1,145.184,9.346,0.048,0.631,3
1,65.482,5.406,0.039,0.927,4
0,31.091,7.045,0.215,0.483,11
1,35.633,5.811,0.127,0.561,8
0,20.565,3.606,0.171,0.579,4
0,22.695,3.832,0.146,0.67,4
0,28.842,3.956,0.135,0.595,3
0,30.903,1.199,0.032,0.808,2
1,86.075,11.768,0.091,0.601,9
0,35.14,8.126,0.223,0.588,4
1,83.535,12.752,0.133,0.444,15
1,37.68,2.56,0.061,0.669,3
1,143.92,15.814,0.047,0.583,8
1,51.493,2.923,0.043,0.665,4
1,51.015,8.739,0.161,0.464,5
0,46.33,7.762,0.158,0.522,4
0,24.276,5.033,0.183,0.521,7
1,88.1,8.575,0.062,0.654,5
1,95.612,2.938,0.019,0.65,3
1,33.171,3.286,0.089,0.77,2
0,201.59,25.137,0.087,0.576,5
1,57.957,1.236,0.019,0.781,2
1,126.842,11.863,0.044,0.717,6
1,42.765,3.095,0.051,0.774,4
0,26.006,4.994,0.179,0.566,4
0,77.496,13.84,0.157,0.556,5
1,170.814,11.943,0.036,0.617,4
1,33.653,3.857,0.092,0.669,4
0,103.648,19.835,0.154,0.476,7
1,82.181,8.932,0.082,0.784,3
0,36.283,5.808,0.143,0.627,3
1,81.427,12.215,0.101,0.567,5
0,21.975,3.728,0.139,0.796,3
0,22.726,3.845,0.147,0.555,4
0,25.067,0.0,0.0,1.0,1
1,80.665,10.126,0.111,0.741,3
1,86.34,9.79,0.075,0.641,9
0,88.239,11.725,0.104,0.72,11
1,22.294,1.942,0.064,0.805,5
1,41.143,5.036,0.099,0.699,4
1,70.929,9.303,0.12,0.516,4
0,27.136,4.214,0.14,0.624,3
1,48.157,7.31,0.12,0.578,6
0,35.542,3.643,0.081,0.724,3
1,94.053,3.608,0.012,0.977,2
0,30.664,6.506,0.2,0.428,7
0,31.376,6.077,0.175,0.454,9
1,114.871,3.498,0.008,0.98,3
0,34.847,7.8,0.197,0.48,7
0,27.674,4.646,0.149,0.75,3
0,33.501,5.223,0.142,0.543,7
0,20.118,2.708,0.129,0.732,2
1,43.168,4.057,0.067,0.623,4
1,192.529,14.738,0.031,0.931,3
1,32.361,5.032,0.122,0.567,4
0,26.647,4.081,0.137,0.773,2
1,149.726,15.697,0.07,0.59,4
0,34.835,7.166,0.186,0.409,8
0,28.252,5.631,0.189,0.478,7
0,25.78,4.393,0.122,0.734,4
1,42.005,8.251,0.171,0.513,4
1,78.617,4.037,0.036,0.753,3
0,25.697,0.0,0.0,1.0,1
0,60.785,12.145,0.174,0.467,7
0,32.912,7.018,0.207,0.555,5
1,76.114,6.245,0.069,0.61,6
1,40.03,4.467,0.088,0.563,4
1,93.241,11.058,0.084,0.693,5
0,25.415,5.603,0.205,0.399,10
1,23.271,2.75,0.089,0.756,4
0,20.903,1.65,0.073,0.759,2
1,58.848,4.919,0.044,0.655,4
1,48.516,4.007,0.079,0.597,4
1,79.532,0.0,0.0,1.0,1
1,92.365,20.414,0.198,0.473,5
1,36.215,2.264,0.047,0.686,4
0,23.059,4.139,0.172,0.645,5
1,53.916,3.86,0.056,0.6,4
0,55.499,11.29,0.192,0.393,13
0,27.475,5.338,0.171,0.65,9
0,21.705,3.123,0.135,0.614,3
1,72.537,15.362,0.2,0.391,8
1,33.207,0.977,0.015,0.93,2
1,93.469,16.714,0.15,0.639,8
1,68.029,8.138,0.096,0.57,5
1,54.703,3.79,0.055,0.76,3
0,40.58,7.114,0.155,0.399,11
0,25.064,4.51,0.17,0.629,3
0,33.105,6.491,0.172,0.44,7
1,79.09,8.525,0.066,0.628,5
1,32.362,5.561,0.159,0.544,4
1,65.665,3.476,0.04,0.699,3
1,184.363,15.988,0.041,0.768,5
1,155.687,19.855,0.088,0.634,8
0,35.351,6.033,0.163,0.531,8
0,23.488,3.779,0.15,0.509,4
0,33.064,7.204,0.194,0.496,5
1,29.336,3.494,0.115,0.666,4
0,36.741,6.333,0.16,0.408,9
1,91.824,11.866,0.099,0.518,7
1,55.977,7.573,0.109,0.764,3
0,23.339,2.513,0.079,0.854,2
0,25.498,3.73,0.12,0.595,4
1,81.444,11.316,0.125,0.525,4
1,82.761,4.075,0.03,0.663,3
0,41.295,7.181,0.163,0.515,5
0,25.515,4.49,0.148,0.523,4
1,51.5,2.875,0.012,0.974,3
0,41.272,10.358,0.221,0.384,12
1,37.592,2.968,0.035,0.949,2
0,21.638,3.102,0.106,0.697,4
1,80.725,5.488,0.045,0.735,3
0,32.975,5.198,0.155,0.58,3
0,64.636,14.758,0.214,0.433,7
1,51.713,9.371,0.166,0.543,4
0,25.73,2.83,0.079,0.77,4
0,31.993,0.927,0.019,0.889,2
0,23.286,2.373,0.077,0.844,2
0,20.018,4.104,0.197,0.453,7
0,23.715,3.542,0.133,0.675,3
1,25.52,2.802,0.108,0.686,3
0,22.642,1.917,0.083,0.721,2
1,75.436,15.758,0.183,0.538,6
1,181.416,20.239,0.085,0.663,4
1,156.786,16.911,0.077,0.576,12
0,20.157,2.203,0.077,0.867,2
0,36.15,5.564,0.142,0.529,4
