background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,27.643,0.0,0.0,1.0,1
1,22.254,0.0,0.0,1.0,1
0,35.361,5.834,0.15,0.762,2
1,129.082,0.0,0.0,1.0,1
1,35.633,7.047,0.18,0.609,3
0,21.116,1.963,0.085,0.761,2
1,23.387,0.0,0.0,1.0,1
0,35.154,5.045,0.141,0.717,2
1,43.467,9.986,0.216,0.517,4
0,24.185,0.0,0.0,1.0,1
1,31.031,0.0,0.0,1.0,1
0,20.551,0.0,0.0,1.0,1
1,41.8,0.0,0.0,1.0,1
0,39.197,9.167,0.22,0.572,4
1,73.325,6.809,0.045,0.84,3
1,20.734,2.767,0.126,0.744,2
1,29.429,4.957,0.147,0.785,2
0,22.912,3.064,0.13,0.586,3
1,86.919,11.58,0.091,0.877,2
1,83.319,8.17,0.065,0.884,2
1,95.815,0.0,0.0,1.0,1
1,76.662,11.058,0.134,0.547,4
1,20.181,2.01,0.093,0.747,2
0,39.795,9.175,0.227,0.579,3
1,90.912,0.0,0.0,1.0,1
0,24.649,3.616,0.141,0.732,2
1,104.792,0.0,0.0,1.0,1
1,129.456,9.953,0.049,0.892,2
1,117.73,11.676,0.067,0.878,2
0,26.254,1.984,0.068,0.773,2
1,30.059,0.0,0.0,1.0,1
0,21.185,3.449,0.161,0.582,3
0,21.095,0.0,0.0,1.0,1
0,28.195,5.382,0.181,0.736,2
0,24.015,0.0,0.0,1.0,1
1,74.185,0.0,0.0,1.0,1
0,25.54,0.0,0.0,1.0,1
0,24.154,4.416,0.151,0.502,4
1,88.716,16.673,0.169,0.728,3
0,21.093,4.098,0.183,0.618,3
0,42.556,7.093,0.158,0.741,2
1,37.252,0.0,0.0,1.0,1
1,26.705,3.408,0.12,0.746,2
1,66.733,0.0,0.0,1.0,1
0,25.285,3.905,0.145,0.747,2
0,21.971,1.796,0.058,0.862,2
0,22.446,0.0,0.0,1.0,1
1,62.359,12.269,0.189,0.575,4
1,61.742,0.0,0.0,1.0,1
1,43.452,9.173,0.192,0.517,4
0,20.095,0.0,0.0,1.0,1
1,56.717,3.347,0.038,0.891,2
0,52.031,0.0,0.0,1.0,1
1,68.753,12.406,0.152,0.531,5
1,45.035,0.0,0.0,1.0,1
1,72.615,13.898,0.165,0.498,5
0,21.488,1.815,0.078,0.759,2
1,112.98,6.648,0.027,0.947,2
1,49.326,7.134,0.117,0.817,2
0,21.786,0.0,0.0,1.0,1
1,77.255,5.776,0.048,0.892,2
0,23.757,0.0,0.0,1.0,1
0,44.944,0.0,0.0,1.0,1
0,20.338,0.0,0.0,1.0,1
1,25.992,1.795,0.063,0.763,2
1,58.75,0.0,0.0,1.0,1
0,35.081,0.0,0.0,1.0,1
1,21.859,0.0,0.0,1.0,1
0,38.749,5.627,0.144,0.707,2
0,20.277,2.388,0.108,0.758,2
1,30.164,3.061,0.063,0.9,2
1,63.157,0.0,0.0,1.0,1
0,34.742,6.849,0.194,0.714,2
1,53.831,7.836,0.134,0.756,2
0,21.406,2.335,0.109,0.707,2
1,54.853,0.0,0.0,1.0,1
1,25.743,2.491,0.09,0.75,2
1,49.081,8.165,0.136,0.589,4
0,29.473,4.924,0.152,0.76,2
0,28.36,0.0,0.0,1.0,1
1,34.083,0.0,0.0,1.0,1
0,52.494,11.223,0.207,0.541,4
0,38.115,4.198,0.108,0.718,2
0,37.733,0.0,0.0,1.0,1
0,35.324,0.0,0.0,1.0,1
0,52.24,7.75,0.144,0.724,2
0,24.576,4.194,0.159,0.746,2
1,73.562,8.886,0.084,0.785,4
1,130.625,0.0,0.0,1.0,1
1,41.087,0.0,0.0,1.0,1
0,34.777,3.509,0.085,0.802,2
1,42.347,0.0,0.0,1.0,1
0,37.325,0.0,0.0,1.0,1
0,36.228,3.751,0.067,0.889,2
0,30.657,0.0,0.0,1.0,1
0,35.634,7.359,0.202,0.604,3
0,21.602,2.58,0.103,0.792,2
0,30.848,0.0,0.0,1.0,1
1,64.054,0.0,0.0,1.0,1
1,72.006,1.201,0.009,0.919,2
0,29.413,0.0,0.0,1.0,1
1,26.091,0.965,0.036,0.732,2
1,38.928,0.0,0.0,1.0,1
1,236.197,40.999,0.143,0.574,6
1,46.776,6.453,0.128,0.68,3
1,33.227,1.759,0.046,0.785,2
0,29.314,0.0,0.0,1.0,1
1,80.663,8.941,0.079,0.862,2
0,22.175,2.97,0.131,0.625,3
0,23.534,4.039,0.16,0.51,4
0,31.891,0.0,0.0,1.0,1
0,37.133,8.104,0.212,0.606,3
1,27.318,4.795,0.14,0.631,3
0,27.068,3.389,0.116,0.754,2
1,36.042,0.0,0.0,1.0,1
0,35.507,6.183,0.154,0.778,2
0,32.329,5.271,0.138,0.799,2
0,20.535,2.539,0.113,0.581,3
1,63.448,0.0,0.0,1.0,1
1,88.723,14.164,0.09,0.82,3
1,128.469,21.262,0.145,0.559,4
0,32.725,0.0,0.0,1.0,1
1,71.807,9.151,0.08,0.785,3
1,81.744,6.08,0.058,0.604,3
1,61.54,7.99,0.094,0.859,2
1,116.541,13.154,0.067,0.793,3
1,31.634,0.0,0.0,1.0,1
0,32.958,4.725,0.114,0.824,2
1,27.237,0.0,0.0,1.0,1
0,62.166,0.0,0.0,1.0,1
1,46.213,0.0,0.0,1.0,1
1,71.279,10.977,0.116,0.727,3
1,47.622,9.499,0.192,0.585,3
0,30.627,4.458,0.123,0.579,3
1,59.504,4.614,0.055,0.784,3
1,43.071,0.0,0.0,1.0,1
1,45.301,0.0,0.0,1.0,1
1,71.929,0.0,0.0,1.0,1
1,20.767,0.0,0.0,1.0,1
1,42.445,4.293,0.07,0.873,2
1,30.329,0.0,0.0,1.0,1
1,60.934,8.644,0.121,0.704,3
1,42.918,4.908,0.068,0.906,2
0,60.135,11.893,0.168,0.5,5
1,71.442,5.292,0.056,0.701,3
0,31.512,5.88,0.184,0.711,2
0,38.352,5.32,0.137,0.711,2
0,22.188,1.417,0.063,0.711,2
0,24.612,0.0,0.0,1.0,1
0,23.847,0.0,0.0,1.0,1
1,43.436,5.64,0.114,0.782,2
1,29.155,3.757,0.124,0.732,2
1,50.241,5.475,0.064,0.908,2
1,36.337,0.0,0.0,1.0,1
0,42.47,8.263,0.189,0.598,3
1,106.234,20.339,0.173,0.702,3
1,36.681,4.14,0.107,0.741,2
1,22.271,0.0,0.0,1.0,1
0,39.65,4.827,0.12,0.718,2
1,39.905,0.0,0.0,1.0,1
1,97.192,0.0,0.0,1.0,1
1,42.343,6.412,0.147,0.724,2
0,33.077,6.392,0.189,0.577,3
1,75.464,0.0,0.0,1.0,1
0,21.474,2.102,0.092,0.747,2
0,22.489,2.948,0.129,0.718,2
0,22.296,0.0,0.0,1.0,1
0,29.605,4.994,0.167,0.712,2
0,21.743,0.0,0.0,1.0,1
1,59.876,9.729,0.159,0.715,2
1,34.925,0.0,0.0,1.0,1
0,21.233,0.0,0.0,1.0,1
0,23.115,2.308,0.098,0.72,2
0,29.659,0.0,0.0,1.0,1
1,124.568,10.187,0.058,0.865,2
1,27.612,0.0,0.0,1.0,1
0,22.262,3.265,0.13,0.777,2
1,67.942,0.0,0.0,1.0,1
0,21.553,0.0,0.0,1.0,1
0,40.798,6.479,0.141,0.591,3
0,21.091,0.0,0.0,1.0,1
0,47.835,8.845,0.173,0.693,3
1,47.756,4.63,0.062,0.814,3
0,20.508,2.735,0.132,0.71,2
1,31.073,0.0,0.0,1.0,1
1,102.406,0.0,0.0,1.0,1
0,28.777,4.931,0.163,0.736,2
1,44.554,9.382,0.196,0.655,3
0,27.022,5.222,0.19,0.589,3
1,25.301,0.0,0.0,1.0,1
0,31.577,6.625,0.202,0.597,3
1,32.889,4.824,0.114,0.832,2
1,46.251,0.0,0.0,1.0,1
0,21.453,2.764,0.128,0.707,2
0,41.696,4.707,0.084,0.85,2
0,33.03,6.905,0.186,0.586,3
1,55.912,7.845,0.136,0.604,3
0,20.917,0.0,0.0,1.0,1
0,20.195,0.922,0.045,0.714,2
1,49.572,6.424,0.121,0.75,2
0,22.915,3.284,0.125,0.787,2
0,20.709,3.987,0.18,0.526,4
1,39.405,0.0,0.0,1.0,1
1,66.81,1.964,0.029,0.71,2
1,50.354,0.0,0.0,1.0,1
1,53.136,0.0,0.0,1.0,1
1,91.926,11.642,0.099,0.833,2
1,21.866,0.0,0.0,1.0,1
1,29.285,0.0,0.0,1.0,1
1,34.769,3.66,0.098,0.75,2
1,64.949,0.0,0.0,1.0,1
1,47.13,4.033,0.062,0.86,2
0,48.025,7.702,0.135,0.802,2
0,57.415,13.829,0.234,0.504,4
1,30.779,0.0,0.0,1.0,1
0,25.415,0.0,0.0,1.0,1
0,43.667,7.384,0.16,0.588,3
1,101.272,14.521,0.131,0.76,2
1,38.204,4.597,0.091,0.846,2
1,43.335,5.642,0.092,0.865,2
0,21.646,0.0,0.0,1.0,1
1,67.227,7.108,0.067,0.801,3
0,25.944,4.481,0.163,0.522,4
1,33.486,4.451,0.097,0.857,2
1,44.331,0.0,0.0,1.0,1
0,21.374,0.0,0.0,1.0,1
0,58.701,11.003,0.183,0.718,2
0,27.428,4.571,0.159,0.735,2
1,60.509,6.995,0.071,0.898,2
0,36.268,6.419,0.168,0.737,2
1,71.433,7.177,0.076,0.649,4
0,22.671,0.0,0.0,1.0,1
0,20.363,1.328,0.065,0.709,2
0,28.244,4.381,0.152,0.717,2
0,23.435,1.821,0.066,0.797,2
0,33.897,4.369,0.082,0.655,3
1,43.983,7.129,0.161,0.604,3
0,30.57,0.0,0.0,1.0,1
1,20.521,2.456,0.083,0.871,2
1,73.086,16.106,0.202,0.608,3
0,27.84,1.451,0.051,0.716,2
1,30.567,2.73,0.062,0.872,2
1,30.31,5.197,0.151,0.781,2
0,24.278,3.574,0.129,0.782,2
0,34.013,3.269,0.064,0.881,2
1,31.018,0.0,0.0,1.0,1
0,23.139,4.591,0.191,0.583,3
1,46.692,8.501,0.171,0.677,3
1,31.786,4.73,0.112,0.673,3
1,22.079,0.0,0.0,1.0,1
0,22.518,4.359,0.18,0.585,3
0,30.475,0.0,0.0,1.0,1
1,56.905,7.061,0.082,0.74,4
1,29.85,2.562,0.05,0.912,2
0,31.993,4.638,0.137,0.738,2
0,20.691,3.251,0.136,0.787,2
0,60.973,10.669,0.155,0.775,2
0,26.094,4.148,0.157,0.71,2
1,57.635,13.579,0.226,0.615,3
0,25.79,3.55,0.124,0.768,2
1,53.903,0.0,0.0,1.0,1
0,22.475,0.0,0.0,1.0,1
1,67.873,5.292,0.067,0.791,2
1,61.154,11.872,0.19,0.715,2
1,56.341,9.526,0.166,0.637,3
1,80.089,7.77,0.066,0.64,3
1,60.66,6.641,0.057,0.857,3
1,31.573,0.0,0.0,1.0,1
1,55.085,4.778,0.039,0.949,2
0,68.608,0.0,0.0,1.0,1
0,22.515,4.788,0.191,0.538,4
0,26.359,5.282,0.196,0.606,3
1,52.649,6.955,0.126,0.615,3
1,91.71,0.0,0.0,1.0,1
1,83.684,0.0,0.0,1.0,1
0,36.665,3.917,0.083,0.834,2
0,35.467,0.0,0.0,1.0,1
0,21.63,0.0,0.0,1.0,1
0,25.662,4.322,0.135,0.667,3
1,60.026,0.0,0.0,1.0,1
0,37.413,0.0,0.0,1.0,1
1,116.43,13.077,0.091,0.646,3
0,45.039,3.641,0.081,0.707,2
1,28.788,0.0,0.0,1.0,1
1,82.526,0.0,0.0,1.0,1
1,33.003,6.027,0.16,0.752,3
1,30.749,0.0,0.0,1.0,1
0,26.744,0.0,0.0,1.0,1
1,29.999,4.217,0.105,0.847,2
1,22.673,1.129,0.037,0.85,2
1,107.909,0.0,0.0,1.0,1
0,57.367,9.168,0.157,0.715,2
1,30.92,0.0,0.0,1.0,1
0,29.825,4.19,0.104,0.85,2
0,32.459,5.751,0.168,0.737,2
0,22.916,4.634,0.187,0.603,3
0,32.022,6.293,0.187,0.632,3
1,95.652,10.146,0.064,0.789,4
0,24.352,4.478,0.179,0.721,2
1,85.677,11.895,0.111,0.713,4
0,46.511,8.51,0.179,0.714,2
0,22.913,0.0,0.0,1.0,1
1,39.775,0.0,0.0,1.0,1
0,20.786,0.0,0.0,1.0,1
0,27.859,2.724,0.082,0.803,2
0,20.881,2.311,0.101,0.762,2
1,37.178,7.778,0.197,0.607,3
0,32.181,4.947,0.151,0.58,3
0,36.907,0.0,0.0,1.0,1
0,31.015,0.0,0.0,1.0,1
0,23.802,3.963,0.164,0.712,2
1,64.476,4.139,0.025,0.961,2
0,31.472,5.497,0.173,0.608,3
1,21.371,1.462,0.063,0.754,2
0,21.544,0.974,0.04,0.786,2
1,32.453,3.693,0.103,0.765,2
0,38.946,7.418,0.185,0.722,2
1,60.094,0.0,0.0,1.0,1
0,30.16,4.385,0.144,0.711,2
0,45.443,6.659,0.138,0.523,4
0,24.556,3.35,0.128,0.745,2
1,99.734,8.077,0.04,0.937,2
0,21.494,3.408,0.133,0.803,2
0,29.845,2.41,0.074,0.761,2
1,56.227,5.344,0.047,0.883,3
1,30.985,0.0,0.0,1.0,1
0,21.769,0.0,0.0,1.0,1
1,96.073,12.024,0.103,0.811,2
1,70.767,0.0,0.0,1.0,1
1,96.243,10.099,0.104,0.708,2
1,25.512,0.0,0.0,1.0,1
1,81.446,9.622,0.085,0.758,3
1,42.668,6.081,0.126,0.78,2
0,51.255,0.0,0.0,1.0,1
0,27.148,4.321,0.139,0.784,2
0,24.302,3.495,0.129,0.769,2
0,25.23,4.423,0.159,0.597,3
0,32.733,4.537,0.133,0.732,2
0,30.676,0.0,0.0,1.0,1
1,55.158,0.0,0.0,1.0,1
1,98.521,20.541,0.164,0.657,5
1,41.464,0.0,0.0,1.0,1
0,37.855,8.386,0.203,0.505,4
0,40.693,0.0,0.0,1.0,1
0,24.355,0.0,0.0,1.0,1
1,24.84,0.0,0.0,1.0,1
0,36.493,7.024,0.19,0.713,2
0,31.805,5.824,0.18,0.712,2
0,26.191,0.0,0.0,1.0,1
1,96.117,11.58,0.103,0.685,3
0,36.471,7.11,0.182,0.636,3
0,22.309,3.192,0.116,0.818,2
1,62.975,0.0,0.0,1.0,1
0,21.092,0.0,0.0,1.0,1
1,21.974,4.432,0.171,0.593,3
0,23.54,0.0,0.0,1.0,1
0,23.467,3.129,0.121,0.612,3
1,51.68,3.099,0.06,0.709,2
0,36.441,6.112,0.165,0.716,2
0,25.282,0.0,0.0,1.0,1
0,37.897,5.843,0.143,0.613,3
1,76.439,6.22,0.036,0.951,2
0,51.468,10.758,0.204,0.53,4
0,34.85,0.0,0.0,1.0,1
1,76.864,4.19,0.053,0.722,2
0,23.741,3.389,0.142,0.709,2
0,22.149,0.0,0.0,1.0,1
0,27.092,0.0,0.0,1.0,1
1,39.063,3.598,0.082,0.774,2
1,79.014,0.0,0.0,1.0,1
0,34.981,6.267,0.148,0.623,3
1,93.028,10.663,0.105,0.76,2
1,44.384,7.035,0.149,0.626,3
1,27.76,0.0,0.0,1.0,1
0,26.482,4.261,0.154,0.625,3
1,47.354,4.537,0.079,0.814,2
0,24.927,0.0,0.0,1.0,1
1,98.392,0.0,0.0,1.0,1
1,47.495,2.304,0.048,0.707,2
1,48.68,0.0,0.0,1.0,1
0,21.762,1.088,0.049,0.714,2
0,21.923,0.0,0.0,1.0,1
0,21.295,0.0,0.0,1.0,1
0,31.686,2.721,0.075,0.785,2
1,42.728,1.51,0.035,0.708,2
1,26.581,4.606,0.168,0.722,2
0,35.005,6.038,0.16,0.599,3
0,20.201,0.0,0.0,1.0,1
0,21.415,0.0,0.0,1.0,1
0,22.688,0.0,0.0,1.0,1
0,26.342,0.0,0.0,1.0,1
0,30.703,5.652,0.17,0.753,2
1,59.092,9.929,0.159,0.551,4
0,35.418,4.336,0.122,0.709,2
0,25.004,0.0,0.0,1.0,1
1,73.436,10.492,0.108,0.843,2
1,74.736,9.745,0.071,0.786,5
0,41.204,6.706,0.151,0.653,3
0,31.768,6.385,0.199,0.707,2
0,26.661,4.312,0.15,0.752,2
0,33.153,0.0,0.0,1.0,1
0,25.75,5.213,0.192,0.648,3
1,39.563,0.0,0.0,1.0,1
0,21.196,0.0,0.0,1.0,1
0,23.556,3.63,0.143,0.752,2
0,26.876,4.131,0.147,0.602,3
1,143.705,24.331,0.127,0.775,3
1,62.301,7.613,0.077,0.896,2
1,49.714,0.0,0.0,1.0,1
0,35.124,6.701,0.184,0.518,5
0,25.26,4.351,0.165,0.734,2
0,27.084,6.523,0.228,0.601,3
0,23.124,2.862,0.122,0.715,2
0,38.57,0.0,0.0,1.0,1
0,23.933,0.0,0.0,1.0,1
0,30.301,0.0,0.0,1.0,1
0,26.694,0.0,0.0,1.0,1
1,50.2,7.684,0.121,0.826,2
1,46.34,2.879,0.061,0.723,2
0,41.44,5.792,0.122,0.786,2
0,21.737,0.0,0.0,1.0,1
1,96.777,0.0,0.0,1.0,1
0,27.549,0.0,0.0,1.0,1
1,34.898,0.0,0.0,1.0,1
0,20.739,0.0,0.0,1.0,1
1,30.392,3.055,0.088,0.784,2
0,24.856,0.0,0.0,1.0,1
1,21.641,1.052,0.037,0.847,2
0,37.074,0.0,0.0,1.0,1
1,102.549,11.089,0.09,0.809,2
0,26.809,6.032,0.194,0.525,4
1,32.807,5.17,0.135,0.795,2
0,31.986,4.095,0.111,0.788,2
0,32.264,3.421,0.099,0.592,3
1,74.583,9.208,0.094,0.842,2
1,42.038,9.207,0.215,0.542,4
0,67.156,12.381,0.135,0.58,4
1,38.631,4.603,0.097,0.63,3
1,36.103,0.0,0.0,1.0,1
0,23.269,0.0,0.0,1.0,1
0,21.95,2.633,0.105,0.784,2
0,20.586,0.85,0.041,0.713,2
0,26.547,3.754,0.135,0.677,3
0,29.5,4.346,0.145,0.715,2
1,101.241,10.961,0.096,0.621,5
1,46.473,2.185,0.032,0.875,2
1,114.343,17.739,0.137,0.541,4
1,78.734,0.0,0.0,1.0,1
0,29.108,0.0,0.0,1.0,1
1,61.014,9.213,0.124,0.813,2
1,96.248,0.0,0.0,1.0,1
0,45.316,6.116,0.097,0.86,2
1,42.195,3.985,0.072,0.79,4
0,29.028,0.0,0.0,1.0,1
0,23.829,0.688,0.024,0.814,2
0,34.001,5.961,0.168,0.732,2
1,33.433,0.0,0.0,1.0,1
1,57.485,4.234,0.035,0.943,2
0,29.478,4.894,0.164,0.579,3
0,61.37,10.903,0.16,0.689,3
0,51.456,0.0,0.0,1.0,1
0,34.916,8.425,0.208,0.535,4
1,20.495,0.0,0.0,1.0,1
1,33.732,3.333,0.086,0.789,2
1,21.614,2.409,0.096,0.616,3
1,26.682,0.0,0.0,1.0,1
1,116.583,11.291,0.061,0.835,3
1,114.339,0.0,0.0,1.0,1
0,25.34,0.0,0.0,1.0,1
0,24.843,2.748,0.098,0.78,2
1,53.003,0.0,0.0,1.0,1
0,20.04,3.106,0.149,0.731,2
0,22.014,0.0,0.0,1.0,1
0,29.479,0.0,0.0,1.0,1
0,30.806,0.0,0.0,1.0,1
0,28.881,6.209,0.198,0.504,4
1,22.595,0.0,0.0,1.0,1
0,25.903,0.0,0.0,1.0,1
1,36.448,0.0,0.0,1.0,1
0,26.24,3.5,0.133,0.708,2
0,29.135,5.48,0.167,0.609,3
1,55.23,4.187,0.043,0.916,2
1,32.316,0.0,0.0,1.0,1
0,37.584,7.288,0.191,0.71,2
0,20.816,2.501,0.113,0.745,2
0,24.141,4.684,0.191,0.709,2
1,58.378,7.004,0.084,0.869,2
0,20.191,0.0,0.0,1.0,1
1,75.472,5.494,0.072,0.71,2
0,20.482,0.0,0.0,1.0,1
0,24.199,0.0,0.0,1.0,1
1,45.885,5.626,0.095,0.653,4
1,61.725,0.0,0.0,1.0,1
1,67.198,12.604,0.169,0.488,6
1,29.171,3.527,0.119,0.715,2
1,35.263,5.342,0.122,0.602,3
0,33.712,0.0,0.0,1.0,1
0,21.907,3.237,0.124,0.802,2
1,138.071,29.685,0.176,0.456,7
0,27.728,0.0,0.0,1.0,1
0,24.247,0.0,0.0,1.0,1
1,58.68,0.0,0.0,1.0,1
1,71.93,0.0,0.0,1.0,1
0,95.329,0.0,0.0,1.0,1
1,20.508,3.388,0.143,0.79,2
1,79.645,7.321,0.082,0.75,3
0,40.353,7.659,0.189,0.707,2
1,74.553,8.493,0.095,0.67,3
0,20.655,3.387,0.162,0.711,2
1,115.854,13.467,0.101,0.72,3
0,28.73,3.743,0.123,0.745,2
0,24.328,4.781,0.168,0.547,4
0,27.149,5.797,0.205,0.584,3
1,36.567,1.28,0.022,0.891,2
1,38.758,0.0,0.0,1.0,1
1,27.617,2.88,0.073,0.64,3
0,24.127,3.037,0.097,0.838,2
0,39.593,0.0,0.0,1.0,1
1,69.123,8.03,0.097,0.745,3
0,28.8,3.771,0.13,0.708,2
1,20.547,2.328,0.112,0.716,2
1,109.646,11.547,0.056,0.856,3
0,32.856,4.565,0.126,0.763,2
1,65.425,10.332,0.126,0.735,3
0,26.309,0.0,0.0,1.0,1
0,24.318,4.23,0.17,0.594,3
0,27.727,5.69,0.175,0.599,3
0,23.196,2.382,0.097,0.742,2
0,22.574,0.0,0.0,1.0,1
1,22.553,0.0,0.0,1.0,1
0,31.118,0.0,0.0,1.0,1
0,21.749,2.258,0.095,0.651,3
0,23.946,3.596,0.141,0.747,2
0,43.005,9.92,0.223,0.609,3
1,27.178,0.0,0.0,1.0,1
1,53.317,0.0,0.0,1.0,1
0,31.708,0.0,0.0,1.0,1
1,30.434,1.508,0.05,0.707,2
1,28.873,5.266,0.179,0.715,2
1,56.432,6.481,0.077,0.879,2
1,25.696,3.566,0.095,0.872,2
0,32.978,0.0,0.0,1.0,1
1,109.738,16.75,0.136,0.771,2
1,65.576,8.739,0.088,0.791,3
0,24.508,2.713,0.099,0.772,2
0,24.676,0.0,0.0,1.0,1
0,46.89,7.811,0.152,0.76,2
1,125.911,0.0,0.0,1.0,1
0,20.462,0.0,0.0,1.0,1
1,84.958,0.0,0.0,1.0,1
1,22.963,1.703,0.073,0.719,2
1,101.363,0.0,0.0,1.0,1
0,30.022,4.517,0.133,0.598,3
0,30.502,4.697,0.152,0.714,2
0,22.31,4.2,0.173,0.597,3
1,44.362,0.0,0.0,1.0,1
0,28.003,0.0,0.0,1.0,1
1,87.019,5.145,0.028,0.932,3
0,25.831,0.0,0.0,1.0,1
1,68.376,0.0,0.0,1.0,1
1,102.281,11.658,0.085,0.821,3
0,32.339,7.025,0.2,0.668,3
1,25.523,0.0,0.0,1.0,1
1,104.975,0.0,0.0,1.0,1
0,40.205,8.562,0.198,0.505,4
0,41.052,0.0,0.0,1.0,1
1,57.741,1.301,0.023,0.707,2
1,73.764,8.468,0.076,0.885,2
1,65.754,11.638,0.158,0.565,4
1,34.449,4.074,0.075,0.893,2
0,25.113,0.0,0.0,1.0,1
0,21.609,0.0,0.0,1.0,1
1,54.843,8.353,0.126,0.807,2
0,40.479,0.0,0.0,1.0,1
1,59.673,0.0,0.0,1.0,1
0,43.357,4.331,0.066,0.883,2
1,141.542,22.481,0.121,0.469,8
1,86.426,4.879,0.019,0.97,2
1,83.164,16.495,0.182,0.395,7
0,23.539,0.0,0.0,1.0,1
1,26.823,3.381,0.105,0.804,2
1,23.45,2.313,0.087,0.779,2
1,53.811,0.0,0.0,1.0,1
1,81.651,13.299,0.141,0.626,3
0,21.217,4.48,0.204,0.628,3
1,55.913,8.306,0.119,0.823,2
0,31.561,0.0,0.0,1.0,1
0,33.616,0.0,0.0,1.0,1
0,45.561,10.384,0.216,0.546,4
0,37.949,6.154,0.161,0.707,2
0,44.649,0.0,0.0,1.0,1
1,33.618,4.302,0.091,0.861,2
0,20.956,0.0,0.0,1.0,1
1,36.952,0.0,0.0,1.0,1
0,22.727,3.93,0.155,0.77,2
0,25.6,3.464,0.102,0.71,3
1,55.577,6.222,0.109,0.722,2
0,22.749,3.623,0.132,0.606,3
1,89.876,17.809,0.169,0.495,5
0,29.726,0.0,0.0,1.0,1
1,20.21,0.0,0.0,1.0,1
1,39.744,4.199,0.077,0.856,2
0,28.548,0.0,0.0,1.0,1
1,63.864,10.602,0.145,0.784,2
0,36.866,6.181,0.159,0.737,2
1,60.772,1.948,0.031,0.73,2
0,23.628,4.789,0.189,0.626,3
0,20.797,0.0,0.0,1.0,1
0,28.667,5.556,0.191,0.71,2
0,27.819,4.4,0.157,0.708,2
1,90.975,9.718,0.064,0.904,2
0,22.795,0.0,0.0,1.0,1
1,57.146,5.925,0.079,0.707,3
0,38.351,7.554,0.194,0.6,3
1,25.316,4.4,0.16,0.754,2
0,25.878,4.641,0.177,0.713,2
1,113.041,13.357,0.075,0.891,2
1,49.55,3.72,0.062,0.809,2
1,35.47,5.331,0.147,0.615,3
0,35.295,4.949,0.11,0.83,2
0,35.731,6.159,0.168,0.72,2
1,28.288,2.676,0.094,0.708,2
1,21.203,0.0,0.0,1.0,1
0,56.349,0.0,0.0,1.0,1
1,58.204,0.0,0.0,1.0,1
1,54.315,5.965,0.099,0.521,4
0,24.963,0.0,0.0,1.0,1
1,54.537,8.27,0.132,0.784,2
0,29.177,4.254,0.106,0.855,2
1,37.369,4.652,0.102,0.812,2
0,25.347,0.0,0.0,1.0,1
0,20.178,0.0,0.0,1.0,1
0,24.984,0.0,0.0,1.0,1
1,22.885,0.0,0.0,1.0,1
0,32.717,0.0,0.0,1.0,1
1,83.047,0.0,0.0,1.0,1
1,23.675,1.778,0.075,0.707,2
1,37.846,7.005,0.172,0.51,5
0,21.341,2.944,0.137,0.709,2
1,73.001,8.427,0.068,0.91,2
0,22.56,3.824,0.16,0.741,2
0,27.863,5.166,0.173,0.746,2
1,68.03,9.137,0.114,0.798,2
1,38.168,0.0,0.0,1.0,1
1,42.128,0.0,0.0,1.0,1
1,45.878,8.039,0.161,0.757,2
0,39.448,5.799,0.144,0.717,2
0,24.415,3.243,0.127,0.737,2
0,30.865,4.464,0.117,0.82,2
0,38.746,5.747,0.132,0.777,2
0,23.636,2.725,0.102,0.78,2
0,68.65,12.498,0.172,0.74,2
1,35.895,0.0,0.0,1.0,1
1,137.58,10.327,0.031,0.956,2
0,37.499,0.0,0.0,1.0,1
1,26.781,0.0,0.0,1.0,1
1,29.066,0.0,0.0,1.0,1
1,34.224,1.282,0.037,0.71,2
0,38.798,0.0,0.0,1.0,1
0,34.284,0.0,0.0,1.0,1
0,29.762,4.373,0.13,0.71,3
0,28.7,3.536,0.092,0.849,2
1,70.669,9.118,0.084,0.886,2
0,30.44,4.904,0.141,0.782,2
0,24.01,0.0,0.0,1.0,1
0,25.598,3.823,0.132,0.775,2
0,21.58,3.183,0.136,0.622,3
0,36.611,6.337,0.172,0.708,2
0,35.483,0.0,0.0,1.0,1
1,55.616,0.0,0.0,1.0,1
0,24.091,4.259,0.166,0.744,2
0,30.689,0.0,0.0,1.0,1
0,31.237,6.103,0.186,0.654,3
1,50.501,4.601,0.054,0.907,2
1,28.361,3.233,0.104,0.762,2
1,156.152,18.143,0.084,0.627,4
1,59.371,6.252,0.059,0.917,2
1,53.194,0.0,0.0,1.0,1
1,46.443,0.0,0.0,1.0,1
1,61.309,0.0,0.0,1.0,1
1,60.015,0.0,0.0,1.0,1
0,36.057,1.829,0.049,0.731,2
0,61.761,9.725,0.153,0.623,3
1,48.5,0.0,0.0,1.0,1
1,25.373,2.736,0.081,0.845,2
1,34.765,0.0,0.0,1.0,1
1,29.452,0.0,0.0,1.0,1
0,22.294,1.995,0.081,0.765,2
0,25.245,0.622,0.025,0.708,2
1,22.362,0.0,0.0,1.0,1
0,22.112,0.0,0.0,1.0,1
1,30.299,3.362,0.098,0.782,2
1,106.029,17.76,0.142,0.776,3
0,33.691,4.519,0.117,0.783,2
1,50.984,8.189,0.136,0.659,3
1,36.624,5.542,0.111,0.719,3
1,74.929,0.0,0.0,1.0,1
0,50.044,8.95,0.166,0.751,2
