background/signal,pT GeV,mass GeV,width,ptD,#of constituents
1,229.178,30.077,0.095,0.368,21
0,26.732,5.883,0.195,0.316,15
0,36.687,7.802,0.199,0.317,15
1,139.187,15.98,0.055,0.797,13
1,131.015,20.557,0.115,0.434,16
0,26.006,6.755,0.243,0.28,15
0,88.809,22.697,0.218,0.282,22
0,22.838,4.993,0.188,0.341,12
1,34.289,7.741,0.209,0.336,13
0,36.949,8.326,0.211,0.293,16
1,102.298,12.853,0.072,0.513,11
1,353.833,36.8,0.055,0.84,22
1,143.306,19.048,0.066,0.728,17
1,33.129,7.337,0.205,0.319,15
1,616.836,31.049,0.012,0.8,12
0,23.416,4.808,0.178,0.332,12
0,22.792,3.103,0.124,0.458,8
1,56.346,9.38,0.125,0.402,11
0,35.899,7.948,0.206,0.288,17
0,22.675,4.483,0.187,0.312,13
0,33.601,5.208,0.116,0.501,10
0,24.545,6.413,0.247,0.29,14
0,30.281,5.82,0.174,0.32,12
1,564.177,18.651,0.005,0.979,6
0,25.112,5.124,0.183,0.346,12
0,32.062,5.431,0.136,0.359,13
0,24.424,5.773,0.2,0.329,14
1,132.149,14.332,0.073,0.542,17
1,48.687,9.103,0.161,0.336,14
0,45.817,7.995,0.157,0.451,13
1,71.663,13.191,0.156,0.519,17
1,89.655,11.812,0.111,0.403,12
1,200.364,24.481,0.067,0.811,16
1,26.591,7.12,0.243,0.321,13
1,244.884,40.559,0.146,0.295,30
0,34.898,8.695,0.237,0.275,20
1,621.154,33.841,0.018,0.936,14
1,555.291,24.804,0.007,0.977,10
1,93.851,12.398,0.093,0.465,9
0,23.17,4.432,0.185,0.363,10
1,197.534,27.915,0.106,0.468,18
1,166.603,18.57,0.074,0.555,21
0,41.909,7.837,0.159,0.295,17
0,21.913,5.249,0.221,0.302,14
0,28.55,6.746,0.222,0.336,11
1,316.061,17.113,0.013,0.956,7
1,758.346,59.046,0.033,0.819,23
1,48.512,7.416,0.129,0.404,14
0,28.831,5.261,0.162,0.338,11
0,25.871,5.108,0.168,0.336,12
0,24.0,5.354,0.201,0.351,9
0,42.78,9.477,0.201,0.262,22
1,209.491,22.118,0.05,0.835,19
1,392.79,27.42,0.02,0.936,12
0,24.961,4.135,0.136,0.363,10
0,25.129,5.415,0.19,0.329,12
1,446.204,37.971,0.033,0.903,13
0,20.369,4.484,0.193,0.371,10
1,121.8,12.96,0.066,0.874,7
1,106.17,19.907,0.147,0.341,28
1,316.344,20.348,0.02,0.954,9
1,41.281,5.104,0.088,0.511,8
0,44.904,11.911,0.242,0.261,18
0,29.195,6.333,0.203,0.338,12
0,44.042,9.693,0.205,0.322,13
0,31.05,7.02,0.214,0.377,11
0,38.407,8.399,0.201,0.251,19
0,31.484,7.955,0.23,0.268,20
0,25.803,5.237,0.193,0.378,9
1,185.241,24.02,0.089,0.59,16
0,28.133,6.549,0.213,0.294,14
1,74.095,18.464,0.229,0.256,30
1,70.552,10.007,0.104,0.425,15
1,451.353,31.611,0.024,0.912,17
1,111.307,7.249,0.028,0.889,11
0,29.02,5.313,0.156,0.27,16
1,158.671,22.52,0.099,0.419,24
0,22.832,5.091,0.212,0.35,11
0,21.954,5.282,0.219,0.354,10
0,45.039,10.465,0.215,0.258,20
0,22.598,4.92,0.175,0.358,13
0,36.858,8.05,0.196,0.239,21
0,25.71,5.733,0.201,0.3,12
1,36.663,8.167,0.199,0.309,17
1,26.73,5.738,0.186,0.396,12
0,28.802,6.484,0.215,0.338,12
1,25.683,6.573,0.236,0.405,8
1,49.165,7.254,0.142,0.379,11
1,274.233,28.714,0.052,0.891,12
1,36.904,4.634,0.096,0.498,11
0,45.108,9.433,0.185,0.264,20
1,43.748,9.679,0.208,0.351,13
1,44.544,8.505,0.177,0.308,15
0,26.152,6.156,0.214,0.325,12
0,27.794,6.385,0.199,0.305,13
0,44.849,9.477,0.185,0.313,17
1,117.56,15.029,0.082,0.807,9
0,21.249,4.914,0.211,0.328,11
1,277.37,21.642,0.026,0.921,11
1,509.019,32.754,0.02,0.923,14
0,30.288,6.388,0.181,0.311,13
0,26.861,5.789,0.195,0.34,12
0,20.002,4.38,0.191,0.359,9
0,30.05,5.95,0.162,0.326,13
1,332.276,27.626,0.041,0.873,13
0,57.068,12.519,0.204,0.289,18
0,26.12,5.658,0.205,0.327,13
1,88.357,17.937,0.168,0.362,22
0,24.168,4.106,0.156,0.351,9
1,116.758,9.551,0.042,0.561,9
1,26.721,5.961,0.21,0.334,11
1,49.757,7.418,0.123,0.543,12
0,38.769,8.729,0.199,0.27,18
1,40.575,10.238,0.23,0.265,17
0,28.874,6.256,0.199,0.288,15
1,36.205,7.997,0.206,0.327,12
0,74.834,17.264,0.212,0.295,24
0,21.139,6.047,0.275,0.299,12
0,24.769,3.59,0.135,0.37,10
1,313.209,14.373,0.014,0.924,7
1,321.372,29.029,0.039,0.922,12
1,55.137,9.005,0.139,0.294,19
1,457.217,42.814,0.066,0.534,24
0,121.504,17.374,0.097,0.574,20
0,26.408,6.516,0.229,0.3,15
0,26.95,6.001,0.196,0.296,14
0,22.784,4.822,0.2,0.324,15
0,35.783,6.664,0.143,0.411,11
0,51.459,11.338,0.209,0.268,18
1,489.59,14.955,0.007,0.975,8
1,846.795,73.362,0.047,0.598,24
1,84.34,15.698,0.149,0.5,19
0,28.823,6.528,0.206,0.315,15
1,89.722,13.047,0.109,0.455,14
0,22.505,5.625,0.234,0.309,13
1,398.664,21.135,0.014,0.967,6
0,23.244,4.988,0.194,0.41,10
0,46.359,11.163,0.223,0.32,16
1,91.907,11.589,0.1,0.325,17
1,140.923,22.336,0.117,0.391,17
0,33.667,7.793,0.201,0.273,17
1,164.944,21.873,0.091,0.418,20
1,63.625,2.011,0.01,0.864,4
0,22.908,5.564,0.228,0.311,16
1,339.642,38.446,0.07,0.637,17
1,85.242,12.504,0.124,0.422,18
0,20.083,3.529,0.156,0.443,7
1,46.886,6.141,0.105,0.475,9
0,22.068,4.503,0.172,0.344,11
0,20.073,3.548,0.153,0.465,8
1,46.924,6.684,0.111,0.398,12
1,23.342,5.017,0.182,0.339,10
0,50.876,13.205,0.233,0.248,21
0,23.452,6.263,0.249,0.278,15
1,435.547,16.936,0.01,0.956,6
0,25.63,6.233,0.214,0.328,13
1,248.873,16.854,0.041,0.522,11
0,29.724,8.195,0.257,0.278,19
1,34.185,7.383,0.178,0.498,10
1,349.314,23.065,0.018,0.916,10
1,73.024,15.432,0.172,0.296,19
0,30.133,8.094,0.251,0.286,17
1,97.603,11.947,0.082,0.479,13
1,106.185,3.991,0.009,0.984,4
0,26.831,6.468,0.215,0.333,11
0,20.436,4.249,0.189,0.342,11
1,47.93,8.307,0.139,0.315,15
1,151.576,18.36,0.087,0.444,18
1,102.956,19.382,0.166,0.409,20
0,29.682,7.033,0.217,0.311,15
0,32.855,8.879,0.236,0.309,15
0,24.646,5.741,0.21,0.3,14
0,24.109,4.728,0.18,0.344,11
1,36.367,7.098,0.177,0.344,16
1,306.944,22.546,0.024,0.943,9
0,32.086,7.064,0.192,0.294,17
0,29.283,7.311,0.239,0.263,18
0,25.956,5.789,0.19,0.324,12
0,22.529,4.528,0.168,0.358,9
0,43.576,11.763,0.253,0.269,20
0,32.533,7.004,0.193,0.399,13
0,24.878,5.677,0.206,0.373,10
1,186.491,17.186,0.04,0.822,13
0,27.926,6.616,0.215,0.349,11
1,116.186,14.103,0.096,0.339,22
0,22.525,4.279,0.168,0.467,9
0,35.751,7.927,0.196,0.265,18
0,27.729,4.42,0.135,0.479,15
0,25.483,4.141,0.144,0.534,8
1,63.317,6.22,0.056,0.848,8
0,28.609,6.972,0.232,0.364,13
1,40.84,7.065,0.143,0.261,17
1,122.821,23.282,0.143,0.331,24
1,48.726,8.598,0.147,0.341,16
0,33.793,8.993,0.247,0.346,14
0,32.455,8.973,0.265,0.298,16
0,55.803,12.735,0.199,0.274,23
1,185.614,18.656,0.062,0.48,17
0,40.831,9.04,0.191,0.43,12
1,20.384,3.692,0.16,0.404,9
1,455.237,31.061,0.023,0.666,13
1,108.299,7.765,0.041,0.769,9
1,56.872,10.947,0.176,0.369,13
0,45.712,9.963,0.201,0.289,17
1,379.983,21.377,0.019,0.939,8
0,22.248,5.105,0.208,0.316,13
1,124.673,22.434,0.127,0.681,15
1,25.36,3.873,0.139,0.514,8
0,23.15,4.887,0.201,0.343,11
0,24.588,5.237,0.201,0.37,11
1,180.446,16.552,0.038,0.904,9
1,84.391,14.725,0.116,0.451,21
1,478.522,41.411,0.056,0.5,17
1,45.68,8.707,0.17,0.395,10
1,174.279,13.104,0.043,0.798,13
0,36.749,8.508,0.21,0.323,15
0,36.052,8.463,0.211,0.314,13
0,25.239,5.875,0.215,0.378,13
1,282.303,16.941,0.027,0.711,8
1,81.676,9.502,0.071,0.514,11
0,22.016,3.97,0.17,0.338,11
1,155.11,15.763,0.065,0.604,8
1,69.869,9.838,0.1,0.505,13
1,62.058,5.426,0.062,0.503,8
0,20.316,4.077,0.183,0.51,7
1,590.339,52.685,0.044,0.633,21
0,32.258,5.59,0.164,0.526,7
1,320.208,27.149,0.035,0.891,16
0,22.831,5.263,0.211,0.407,9
0,41.204,8.761,0.192,0.318,15
1,383.771,22.306,0.018,0.941,10
0,24.783,3.724,0.092,0.512,7
0,30.762,7.271,0.22,0.32,14
0,27.883,5.89,0.183,0.461,6
0,23.173,5.56,0.215,0.341,12
0,22.327,4.386,0.177,0.379,8
1,93.262,8.615,0.058,0.623,12
1,572.727,37.196,0.016,0.88,11
0,20.195,4.592,0.212,0.362,11
1,31.764,3.946,0.076,0.813,5
0,44.522,7.913,0.164,0.369,11
0,25.737,5.509,0.189,0.347,11
0,22.368,4.67,0.186,0.327,11
0,21.852,4.529,0.184,0.395,10
0,26.109,5.281,0.185,0.336,14
1,361.207,29.371,0.029,0.917,13
0,20.562,4.441,0.205,0.412,8
0,22.905,5.114,0.213,0.333,12
0,24.091,4.83,0.185,0.322,13
1,184.808,12.496,0.02,0.918,9
1,203.711,10.792,0.018,0.938,6
1,88.154,14.584,0.11,0.633,15
1,78.134,11.901,0.114,0.338,18
1,34.155,3.795,0.084,0.6,8
0,59.175,15.693,0.244,0.293,22
0,28.676,7.027,0.228,0.318,13
1,32.467,5.682,0.151,0.371,12
0,28.838,6.137,0.177,0.277,17
1,24.744,5.142,0.179,0.355,10
0,20.026,3.735,0.163,0.346,10
0,23.055,4.881,0.192,0.329,12
1,111.788,19.997,0.143,0.374,25
0,23.599,4.74,0.175,0.388,9
0,20.58,5.005,0.216,0.446,8
0,30.687,6.468,0.199,0.323,13
0,33.869,8.899,0.246,0.293,17
1,92.062,9.265,0.059,0.754,11
1,21.541,4.034,0.162,0.357,9
0,23.998,4.789,0.168,0.384,9
0,56.105,11.699,0.187,0.282,18
1,520.26,13.065,0.004,0.977,4
1,63.799,11.885,0.165,0.317,18
0,26.649,5.61,0.196,0.315,15
1,272.926,24.025,0.035,0.857,18
0,46.401,8.858,0.174,0.277,18
1,158.105,22.737,0.107,0.454,26
0,26.63,4.498,0.152,0.383,11
1,413.511,36.635,0.048,0.696,14
1,272.719,34.168,0.096,0.379,27
0,21.652,4.456,0.186,0.368,9
1,33.694,7.839,0.213,0.284,15
0,28.051,5.028,0.163,0.279,15
1,40.267,11.806,0.266,0.222,24
0,22.93,5.124,0.202,0.33,12
1,635.618,47.829,0.022,0.934,17
0,24.725,5.336,0.201,0.294,15
0,29.533,6.154,0.185,0.322,13
1,253.043,18.052,0.03,0.895,14
1,58.278,7.532,0.092,0.587,15
1,56.438,12.858,0.201,0.271,19
0,25.828,6.012,0.213,0.298,13
0,27.133,6.154,0.209,0.293,15
0,20.88,3.744,0.164,0.372,10
0,26.188,6.261,0.216,0.307,14
1,138.953,32.261,0.216,0.294,27
0,31.388,6.781,0.198,0.303,15
1,103.675,15.294,0.087,0.686,18
1,81.126,8.067,0.05,0.908,7
1,625.949,38.951,0.018,0.969,10
1,29.554,5.923,0.183,0.277,17
0,66.291,15.358,0.203,0.332,22
1,79.739,10.396,0.091,0.433,14
0,46.461,11.476,0.229,0.269,22
0,60.127,13.548,0.202,0.23,27
1,36.669,5.58,0.12,0.419,11
1,339.724,35.212,0.068,0.658,27
1,22.232,4.377,0.176,0.35,12
0,51.698,12.578,0.219,0.261,20
1,926.156,62.373,0.02,0.811,22
0,23.035,5.536,0.222,0.292,15
1,86.258,11.989,0.097,0.554,15
0,26.533,5.347,0.188,0.32,12
0,23.261,4.456,0.177,0.342,11
0,36.702,8.501,0.209,0.291,17
0,29.894,8.034,0.247,0.246,20
1,72.805,15.731,0.178,0.303,20
0,45.171,10.314,0.206,0.27,20
1,138.802,26.738,0.164,0.271,23
0,24.35,6.149,0.234,0.337,11
0,20.958,3.97,0.167,0.415,7
0,21.196,5.373,0.236,0.297,13
1,41.601,9.44,0.201,0.294,21
1,26.433,5.385,0.195,0.313,13
0,34.127,8.723,0.23,0.342,15
1,57.504,10.393,0.155,0.334,14
0,29.058,6.557,0.204,0.289,15
1,97.555,12.678,0.067,0.857,10
1,135.164,11.529,0.036,0.889,8
1,92.326,14.192,0.129,0.32,22
0,25.45,5.659,0.209,0.328,12
0,50.121,10.132,0.178,0.29,18
0,30.242,7.38,0.222,0.312,14
0,35.799,8.086,0.192,0.278,18
0,37.254,8.953,0.212,0.273,17
0,29.174,7.511,0.24,0.308,15
1,433.163,36.801,0.039,0.881,18
0,37.004,8.874,0.218,0.296,16
0,20.668,4.156,0.186,0.315,13
1,367.836,27.002,0.022,0.92,15
1,203.339,17.328,0.036,0.896,13
1,81.533,13.135,0.135,0.315,19
1,130.901,11.246,0.044,0.896,7
1,484.732,32.925,0.019,0.938,15
0,29.146,6.642,0.207,0.306,14
1,311.608,10.724,0.008,0.967,5
0,21.507,5.153,0.225,0.354,10
0,33.914,7.391,0.204,0.31,17
1,31.636,7.083,0.202,0.271,18
0,26.586,4.963,0.177,0.43,9
1,71.138,10.668,0.119,0.341,15
0,21.971,3.75,0.165,0.379,11
1,276.112,15.957,0.02,0.898,14
1,107.293,8.977,0.043,0.857,9
0,30.144,7.19,0.209,0.311,13
1,120.528,15.022,0.106,0.397,14
1,43.696,8.744,0.161,0.335,16
1,51.143,5.296,0.071,0.638,8
1,77.095,13.476,0.15,0.352,16
0,24.322,5.491,0.202,0.395,10
1,67.183,10.504,0.123,0.379,18
0,24.324,6.251,0.242,0.349,11
1,241.507,20.96,0.041,0.897,11
1,115.888,7.726,0.019,0.945,8
0,24.911,5.249,0.193,0.304,12
1,348.507,23.966,0.018,0.954,8
0,35.33,8.697,0.221,0.282,15
1,112.652,14.164,0.07,0.76,16
0,52.903,11.822,0.193,0.259,21
0,32.501,6.654,0.188,0.33,16
1,73.928,10.695,0.125,0.494,13
0,36.241,8.96,0.223,0.3,15
1,124.238,24.78,0.176,0.238,28
1,44.411,7.285,0.139,0.447,11
0,20.781,4.748,0.215,0.332,10
0,26.041,4.95,0.164,0.301,13
1,29.538,4.197,0.129,0.373,11
0,28.641,6.429,0.209,0.289,16
0,28.795,7.48,0.248,0.324,15
0,46.103,10.826,0.216,0.312,21
1,34.225,8.008,0.213,0.308,15
0,22.17,4.304,0.167,0.325,12
1,34.376,8.19,0.217,0.326,13
0,28.969,5.264,0.166,0.304,15
0,25.227,4.697,0.171,0.321,12
0,33.461,8.263,0.224,0.263,19
0,36.695,8.177,0.202,0.311,15
0,22.433,3.259,0.127,0.376,9
0,38.694,9.236,0.214,0.349,15
1,281.531,22.763,0.029,0.79,14
0,42.762,10.465,0.228,0.373,15
1,71.985,13.701,0.159,0.348,21
0,22.048,4.928,0.204,0.323,13
1,34.067,7.366,0.197,0.368,15
1,201.594,13.892,0.03,0.908,8
1,117.951,10.955,0.045,0.855,7
1,365.995,26.327,0.026,0.897,15
1,248.646,24.121,0.057,0.49,15
0,23.799,4.387,0.17,0.31,13
1,557.343,66.143,0.082,0.531,17
0,27.937,5.576,0.18,0.356,12
0,21.436,4.396,0.181,0.291,15
0,21.207,4.379,0.182,0.323,12
1,118.401,17.513,0.091,0.756,16
1,49.993,10.113,0.18,0.358,17
0,50.885,13.042,0.237,0.216,28
0,27.111,5.291,0.161,0.314,14
0,25.734,6.521,0.24,0.358,12
1,64.376,10.82,0.128,0.662,12
1,37.519,6.749,0.159,0.323,14
1,242.036,22.877,0.032,0.922,11
0,31.298,7.166,0.203,0.311,16
1,62.997,13.607,0.195,0.288,21
0,31.436,6.7,0.203,0.342,10
0,55.401,7.63,0.097,0.402,10
0,50.354,11.821,0.221,0.247,20
1,56.287,5.563,0.057,0.569,9
1,36.374,8.09,0.208,0.283,16
1,502.927,18.251,0.013,0.809,8
1,199.796,13.575,0.023,0.952,8
0,23.248,4.398,0.172,0.358,10
0,21.22,3.399,0.142,0.434,7
0,20.948,4.426,0.187,0.306,13
1,172.849,18.218,0.053,0.779,13
0,73.926,18.436,0.227,0.215,33
1,94.356,17.199,0.131,0.334,26
0,35.421,7.661,0.197,0.375,13
1,36.157,3.096,0.058,0.651,4
1,60.093,11.841,0.173,0.324,15
0,26.969,5.573,0.185,0.349,11
1,53.525,10.94,0.175,0.364,15
0,21.922,4.208,0.174,0.32,12
1,27.765,5.384,0.177,0.403,10
0,30.947,8.171,0.246,0.291,16
1,20.789,3.963,0.17,0.416,9
1,110.437,19.498,0.144,0.31,25
0,24.596,6.568,0.247,0.32,14
0,42.961,9.101,0.194,0.299,18
1,153.599,21.546,0.127,0.305,26
0,20.382,3.714,0.16,0.49,6
1,77.858,8.511,0.062,0.791,9
0,22.293,4.479,0.193,0.35,11
0,31.287,6.325,0.19,0.389,12
1,25.934,4.825,0.166,0.285,15
1,135.964,14.823,0.073,0.425,18
1,53.61,7.771,0.105,0.672,12
1,334.726,28.359,0.036,0.869,16
1,155.375,22.772,0.105,0.381,21
1,164.809,19.183,0.08,0.602,15
1,53.535,12.502,0.213,0.266,22
1,37.176,7.131,0.168,0.272,17
0,39.24,6.698,0.158,0.33,15
0,25.756,4.368,0.154,0.449,7
1,404.871,33.001,0.03,0.666,20
0,22.11,5.988,0.247,0.303,14
1,242.656,18.1,0.022,0.947,10
0,67.897,15.302,0.194,0.228,26
0,20.236,3.626,0.17,0.357,11
1,37.831,7.716,0.179,0.293,15
0,29.067,5.336,0.143,0.351,11
0,22.496,4.841,0.203,0.372,9
1,282.329,35.091,0.082,0.532,26
0,31.448,5.892,0.175,0.247,19
1,137.914,11.764,0.038,0.885,11
0,24.352,4.943,0.176,0.363,10
1,186.621,35.774,0.16,0.327,30
1,31.653,6.629,0.182,0.49,7
1,179.004,9.341,0.018,0.931,6
1,284.92,18.348,0.021,0.886,13
0,26.609,5.783,0.202,0.413,10
0,48.268,11.245,0.22,0.288,16
1,116.235,16.043,0.101,0.453,21
1,38.005,5.694,0.109,0.517,11
1,133.235,25.696,0.143,0.694,19
1,240.484,18.61,0.031,0.942,8
0,25.378,4.612,0.165,0.398,8
1,150.033,19.585,0.077,0.58,19
1,134.281,12.853,0.076,0.462,8
0,28.611,6.486,0.203,0.349,13
1,28.952,7.428,0.241,0.335,12
1,525.376,29.834,0.015,0.954,12
1,297.315,13.57,0.011,0.953,10
0,25.407,5.79,0.208,0.315,14
0,39.812,10.657,0.243,0.296,18
0,22.074,2.872,0.117,0.388,9
0,20.416,4.586,0.209,0.406,10
0,22.24,5.162,0.212,0.35,13
0,33.595,7.871,0.221,0.352,15
1,255.66,26.992,0.073,0.639,15
1,75.036,10.48,0.099,0.48,12
0,28.084,6.439,0.208,0.292,13
1,68.861,5.767,0.053,0.527,10
0,33.475,7.152,0.185,0.385,12
1,40.11,8.663,0.183,0.298,22
0,29.115,5.572,0.172,0.355,10
0,22.295,4.124,0.175,0.393,10
1,259.229,14.226,0.014,0.912,7
1,361.652,18.874,0.012,0.944,9
1,279.411,51.301,0.15,0.415,30
1,40.909,7.469,0.159,0.357,14
1,107.28,14.821,0.081,0.484,16
1,206.304,12.591,0.016,0.951,9
0,36.166,8.278,0.189,0.294,16
1,100.274,15.517,0.096,0.557,16
1,63.303,9.741,0.102,0.756,9
1,61.379,11.899,0.174,0.293,19
1,95.872,13.895,0.12,0.46,16
1,329.232,28.003,0.029,0.919,14
0,25.673,5.764,0.205,0.254,18
0,35.058,7.588,0.201,0.304,15
0,40.875,9.256,0.211,0.242,23
1,26.88,6.199,0.215,0.417,9
0,33.186,7.515,0.2,0.289,16
0,32.769,5.98,0.156,0.321,14
1,192.4,19.234,0.049,0.551,17
1,266.576,42.733,0.138,0.373,19
1,131.63,10.932,0.065,0.425,14
0,30.676,7.29,0.221,0.328,12
0,31.325,7.835,0.232,0.281,18
0,22.34,4.572,0.185,0.333,10
0,22.882,4.333,0.178,0.328,11
0,31.674,8.23,0.239,0.284,18
0,35.926,7.89,0.203,0.34,16
0,21.146,4.239,0.191,0.484,7
0,21.049,3.697,0.155,0.294,15
0,20.354,3.882,0.179,0.516,7
0,31.374,6.551,0.19,0.296,15
1,290.595,26.392,0.054,0.811,8
1,581.09,41.879,0.021,0.917,18
0,26.637,5.579,0.188,0.359,10
0,26.601,4.725,0.16,0.363,11
0,23.564,3.907,0.133,0.377,16
1,50.308,4.367,0.042,0.774,6
1,96.604,13.584,0.078,0.779,11
0,23.231,3.887,0.145,0.38,9
1,22.493,4.33,0.185,0.49,6
0,36.478,8.285,0.202,0.29,17
1,114.522,9.604,0.041,0.904,7
0,20.143,4.371,0.195,0.396,10
1,84.557,10.271,0.076,0.806,9
0,30.038,6.934,0.216,0.381,13
1,325.294,22.34,0.027,0.901,12
0,29.69,6.651,0.207,0.281,15
1,20.609,4.013,0.182,0.399,9
1,184.31,15.483,0.037,0.6,12
0,30.547,6.785,0.209,0.398,9
0,28.399,6.403,0.21,0.321,12
1,333.503,24.91,0.024,0.902,12
1,90.616,7.564,0.05,0.522,11
1,63.783,10.436,0.135,0.331,17
1,78.049,16.82,0.183,0.468,22
0,34.504,8.467,0.22,0.302,16
1,41.642,9.47,0.204,0.316,18
1,148.604,19.585,0.081,0.593,12
0,21.011,4.119,0.179,0.373,10
0,48.972,10.2,0.169,0.326,13
0,24.545,4.949,0.186,0.495,9
0,33.748,7.628,0.209,0.318,15
1,46.891,5.734,0.085,0.463,9
1,100.015,19.933,0.157,0.279,28
0,24.017,4.849,0.175,0.331,12
0,28.619,6.427,0.193,0.341,13
1,55.002,10.199,0.153,0.387,17
0,36.33,7.054,0.174,0.383,12
1,252.222,18.681,0.032,0.929,6
0,20.244,4.865,0.215,0.291,14
1,28.217,6.252,0.203,0.295,14
1,83.166,12.731,0.133,0.369,12
1,84.095,15.789,0.156,0.389,16
0,26.377,4.709,0.162,0.438,10
1,282.575,26.175,0.07,0.468,14
0,24.543,4.741,0.162,0.316,13
0,22.276,4.816,0.187,0.363,9
0,26.21,5.214,0.174,0.409,9
0,22.553,4.692,0.2,0.468,7
1,181.601,21.331,0.062,0.543,19
0,23.815,4.347,0.167,0.325,14
1,20.241,3.797,0.161,0.336,11
1,57.241,13.183,0.207,0.24,21
0,24.238,4.857,0.182,0.359,10
0,23.204,5.712,0.228,0.334,12
1,76.394,9.064,0.084,0.451,14
0,31.865,6.647,0.178,0.42,12
1,74.537,12.723,0.141,0.445,15
1,36.462,6.478,0.172,0.474,8
1,87.415,18.401,0.19,0.283,26
0,21.419,5.075,0.224,0.331,12
0,41.663,8.399,0.181,0.292,17
0,22.436,5.249,0.199,0.321,12
0,30.867,7.741,0.232,0.342,16
0,20.043,3.998,0.185,0.401,8
1,23.172,3.757,0.145,0.426,8
1,147.483,16.024,0.082,0.401,12
0,20.164,4.961,0.235,0.353,12
0,22.991,4.763,0.185,0.332,11
0,40.456,8.596,0.175,0.326,15
1,558.218,39.764,0.022,0.918,17
1,200.634,32.633,0.127,0.658,21
0,26.929,4.166,0.122,0.455,7
0,23.723,5.724,0.204,0.389,10
1,413.913,40.644,0.039,0.858,22
1,66.95,13.675,0.169,0.271,23
0,29.307,7.073,0.224,0.323,14
1,93.668,13.27,0.094,0.407,25
0,28.157,5.361,0.167,0.338,15
1,98.374,13.207,0.105,0.463,13
0,26.723,6.677,0.221,0.307,15
1,217.18,27.333,0.077,0.46,22
1,181.23,26.657,0.126,0.381,14
0,44.08,8.546,0.159,0.278,20
1,74.595,7.946,0.06,0.774,9
0,27.01,6.223,0.211,0.275,17
0,24.111,5.823,0.223,0.305,13
0,29.648,6.444,0.196,0.375,9
0,32.06,7.259,0.212,0.341,13
0,28.503,7.608,0.249,0.296,16
1,124.287,20.114,0.134,0.35,17
0,40.215,9.628,0.217,0.25,22
1,42.475,5.359,0.083,0.658,7
0,21.671,5.459,0.233,0.352,11
0,22.282,5.815,0.249,0.381,10
0,48.363,13.288,0.256,0.248,22
1,124.023,9.6,0.035,0.864,7
1,40.603,6.822,0.146,0.336,13
0,28.698,5.851,0.181,0.31,14
1,184.505,20.171,0.051,0.847,16
0,26.308,5.186,0.179,0.329,13
0,20.165,5.466,0.254,0.32,12
1,132.886,18.259,0.099,0.386,18
1,439.234,17.865,0.009,0.979,7
1,28.342,5.742,0.188,0.341,10
1,89.218,15.001,0.144,0.294,23
1,44.648,5.868,0.109,0.505,13
0,43.012,10.532,0.219,0.239,21
1,435.507,33.376,0.026,0.869,17
0,22.947,4.428,0.161,0.368,9
0,43.934,10.881,0.228,0.259,19
0,24.931,5.723,0.207,0.319,11
0,25.817,6.089,0.215,0.361,11
1,214.017,30.956,0.116,0.46,20
1,437.024,38.06,0.045,0.763,18
0,34.002,7.816,0.202,0.318,14
0,21.942,4.493,0.191,0.354,10
0,21.407,4.265,0.169,0.325,12
0,55.263,11.563,0.183,0.251,20
0,21.604,5.062,0.217,0.343,10
0,35.089,8.194,0.212,0.304,14
1,373.05,29.854,0.026,0.927,16
1,146.227,15.507,0.043,0.861,10
1,102.936,15.896,0.128,0.404,12
0,36.027,7.489,0.175,0.376,14
1,404.556,22.95,0.018,0.924,11
0,28.987,5.948,0.183,0.311,12
0,25.026,5.189,0.19,0.345,12
1,126.95,13.115,0.073,0.553,12
1,84.106,15.836,0.179,0.354,21
1,187.097,18.161,0.043,0.906,12
1,628.907,24.618,0.008,0.879,8
1,154.416,12.495,0.045,0.876,13
0,21.721,4.514,0.189,0.371,11
0,22.027,4.521,0.192,0.345,11
0,21.346,4.867,0.195,0.347,12
0,31.491,6.575,0.179,0.323,13
0,28.266,5.753,0.188,0.37,12
1,119.667,24.157,0.186,0.364,22
0,32.469,7.197,0.203,0.314,13
0,34.383,8.726,0.241,0.283,17
0,41.554,9.82,0.215,0.257,18
0,41.998,8.323,0.174,0.288,15
1,37.358,7.114,0.15,0.416,10
1,503.094,43.839,0.054,0.677,24
0,25.905,6.379,0.228,0.324,12
0,24.566,5.751,0.207,0.304,12
0,29.436,6.492,0.201,0.36,11
1,114.376,12.543,0.077,0.511,13
1,216.459,11.768,0.026,0.623,11
0,27.26,5.996,0.186,0.323,14
0,26.803,5.318,0.187,0.381,10
0,56.559,11.638,0.174,0.276,22
1,602.475,16.685,0.004,0.978,7
1,50.521,11.548,0.202,0.317,20
1,107.397,12.007,0.092,0.464,9
1,31.596,4.081,0.107,0.518,8
1,52.192,6.482,0.067,0.722,12
0,33.252,5.28,0.136,0.358,13
1,250.854,27.45,0.048,0.848,17
1,52.845,8.5,0.138,0.404,13
1,69.249,8.447,0.078,0.507,10
1,34.09,6.343,0.174,0.376,11
1,185.775,22.143,0.058,0.884,13
0,27.988,6.177,0.197,0.415,10
0,63.56,15.979,0.229,0.234,23
1,132.031,18.019,0.106,0.499,17
0,26.492,6.381,0.216,0.277,17
0,28.299,7.092,0.225,0.288,15
1,31.757,6.332,0.172,0.299,15
1,217.194,20.023,0.042,0.884,17
1,87.664,19.766,0.206,0.272,28
1,21.168,3.403,0.155,0.339,11
